"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
81,81,"4_6/2/conv4_6_dwise","4_6/2/conv4_6_dwise",0,"4_6/2/conv4_6_dwise","Convolution","Convolution","Convolution",1046.,1059.5,1151.,"{1116., 1074., 1088., 1143., 1049., 1047., 1046., 1061., 1047., 1049., 1050., 1072., 1151., 1048., 1046., 1061., 1047., 1047., 1070., 1049., 1048., 1139., 1109., 1054., 1053., 1055., 1069., 1049., 1058., 1068., 1118., 1135., 1055., 1068., 1052., 1050., 1050., 1073., 1055., 1099., 1137., 1049., 1050., 1049., 1074., 1056., 1050., 1050., 1073., 1151.}"
82,82,"4_6/2/conv4_6_dwise_bn","4_6/2/conv4_6_dwise_bn",0,"4_6/2/conv4_6_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",70.,74.0333,97.,"{97., 79., 77., 75., 75., 75., 75., 74., 75., 75., 75., 75., 74., 75., 75., 75., 75., 75., 75., 75., 75., 75., 75., 75., 74., 74., 74., 75., 74., 74., 74., 74., 74., 75., 86., 72., 71., 71., 71., 71., 71., 71., 70., 70., 70., 70., 71., 71., 70., 71.}"
83,83,"4_6/2/relu4_6_dwise","4_6/2/relu4_6_dwise",0,"4_6/2/relu4_6_dwise","Elementwise","Elementwise","Elementwise",101.,101.60000000000001,124.,"{124., 107., 104., 102., 102., 102., 102., 102., 102., 101., 101., 101., 101., 101., 112., 104., 101., 101., 101., 101., 102., 102., 101., 102., 101., 102., 102., 101., 102., 101., 102., 102., 101., 101., 102., 102., 102., 102., 102., 101., 102., 102., 101., 101., 101., 102., 101., 102., 101., 101.}"
84,84,"4_6/3/conv4_6_linear","4_6/3/conv4_6_linear",0,"4_6/3/conv4_6_linear","Convolution","Convolution","Convolution",86.,87.83330000000001,152.,"{152., 96., 91., 88., 89., 88., 88., 88., 88., 88., 88., 88., 88., 88., 88., 88., 88., 88., 87., 98., 91., 89., 88., 87., 88., 88., 88., 87., 87., 87., 87., 87., 88., 87., 86., 88., 87., 87., 88., 87., 87., 87., 88., 88., 88., 88., 87., 117., 99., 97.}"
85,85,"4_6/3/conv4_6_linear_bn","4_6/3/conv4_6_linear_bn",0,"4_6/3/conv4_6_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",36.,36.1333,52.,"{52., 39., 37., 36., 36., 37., 36., 37., 36., 36., 36., 36., 36., 36., 49., 36., 36., 36., 36., 36., 37., 36., 36., 37., 36., 37., 36., 37., 36., 36., 36., 36., 36., 36., 36., 36., 36., 37., 36., 36., 37., 36., 36., 37., 36., 36., 36., 36., 36., 37.}"
86,96,"4_6/4","5_1/1/conv5_1_expand_bn",10,"4_6/4-4_7/1/conv4_7_expand-4_7/1/conv4_7_expand_bn-4_7/1/relu4_7_expand-4_7/2/conv4_7_dwise-4_7/2/conv4_7_dwise_bn-4_7/2/relu4_7_dwise-4_7/3/conv4_7_linear-4_7/3/conv4_7_linear_bn-5_1/1/conv5_1_expand-5_1/1/conv5_1_expand_bn","Threading","BatchNormalization","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization",1710.,1751.0667,1916.,"{1916., 1773., 1739., 1738., 1864., 1722., 1740., 1729., 1736., 1774., 1836., 1726., 1750., 1725., 1728., 1847., 1773., 1754., 1754., 1756., 1738., 1875., 1730., 1723., 1763., 1747., 1834., 1809., 1743., 1723., 1744., 1725., 1878., 1749., 1731., 1749., 1710., 1751., 1853., 1750., 1732., 1732., 1745., 1815., 1813., 1723., 1744., 1730., 1745., 1866.}"
97,97,"5_1/1/relu5_1_expand","5_1/1/relu5_1_expand",0,"5_1/1/relu5_1_expand","Elementwise","Elementwise","Elementwise",147.,147.63330000000002,171.,"{171., 151., 149., 148., 148., 148., 147., 148., 147., 162., 149., 148., 148., 147., 147., 147., 147., 147., 148., 148., 147., 147., 147., 147., 147., 147., 158., 147., 147., 147., 147., 148., 148., 147., 161., 148., 148., 147., 148., 148., 148., 148., 148., 153., 150., 148., 148., 148., 147., 147.}"
98,98,"5_1/2/conv5_1_dwise","5_1/2/conv5_1_dwise",0,"5_1/2/conv5_1_dwise","Convolution","Convolution","Convolution",1577.,1599.2667000000001,1887.,"{1887., 1812., 1598., 1586., 1651., 1665., 1599., 1589., 1585., 1599., 1618., 1663., 1581., 1579., 1635., 1593., 1595., 1664., 1579., 1596., 1580., 1595., 1580., 1660., 1593., 1579., 1596., 1583., 1581., 1651., 1626., 1601., 1577., 1577., 1581., 1639., 1661., 1577., 1601., 1580., 1580., 1643., 1649., 1592., 1581., 1582., 1598., 1581., 1680., 1582.}"
99,99,"5_1/2/conv5_1_dwise_bn","5_1/2/conv5_1_dwise_bn",0,"5_1/2/conv5_1_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",97.,97.9,119.,"{119., 101., 113., 98., 98., 99., 98., 98., 98., 98., 98., 97., 98., 98., 98., 98., 98., 98., 97., 98., 98., 97., 98., 98., 97., 98., 97., 98., 98., 98., 98., 97., 97., 98., 98., 98., 97., 97., 97., 108., 99., 98., 97., 98., 97., 109., 98., 98., 98., 97.}"
100,100,"5_1/2/relu5_1_dwise","5_1/2/relu5_1_dwise",0,"5_1/2/relu5_1_dwise","Elementwise","Elementwise","Elementwise",143.,145.13330000000002,165.,"{165., 149., 147., 146., 146., 145., 146., 146., 146., 145., 146., 146., 145., 146., 146., 147., 159., 147., 146., 144., 144., 145., 144., 144., 144., 144., 144., 144., 144., 145., 143., 144., 144., 151., 146., 145., 145., 144., 144., 144., 144., 145., 158., 146., 145., 145., 145., 145., 145., 145.}"
