"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
41,41,"4_1/3/conv4_1_linear_bn","4_1/3/conv4_1_linear_bn",0,"4_1/3/conv4_1_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",49.,50.8333,73.,"{73., 52., 50., 50., 50., 50., 50., 50., 50., 50., 49., 50., 49., 50., 50., 50., 50., 50., 50., 50., 50., 50., 50., 50., 50., 51., 50., 50., 50., 66., 53., 52., 53., 52., 52., 52., 52., 53., 52., 52., 52., 52., 52., 51., 51., 52., 52., 52., 52., 52.}"
42,47,"4_1/4","4_2/2/conv4_2_dwise_bn",5,"4_1/4-4_2/1/conv4_2_expand-4_2/1/conv4_2_expand_bn-4_2/1/relu4_2_expand-4_2/2/conv4_2_dwise-4_2/2/conv4_2_dwise_bn","Threading","BatchNormalization","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",2487.,3367.2000000000003,4985.,"{4985., 4690., 4522., 4634., 4497., 4512., 4507., 4564., 4494., 4531., 4504., 4592., 4535., 4557., 4616., 4498., 4503., 4509., 4514., 4506., 4555., 4498., 3551., 2608., 2504., 2504., 2489., 2631., 2509., 2487., 2544., 2590., 2491., 2502., 2543., 2596., 2511., 2487., 2579., 2567., 2500., 2507., 2554., 2541., 2504., 2505., 2558., 2554., 2488., 2501.}"
48,48,"4_2/2/relu4_2_dwise","4_2/2/relu4_2_dwise",0,"4_2/2/relu4_2_dwise","Elementwise","Elementwise","Elementwise",194.,195.3333,215.,"{215., 198., 195., 195., 196., 195., 195., 195., 203., 196., 195., 195., 194., 195., 196., 206., 196., 194., 195., 195., 196., 195., 195., 195., 195., 195., 196., 215., 196., 196., 196., 196., 195., 195., 195., 195., 195., 196., 196., 196., 195., 195., 195., 195., 195., 195., 207., 196., 195., 195.}"
49,49,"4_2/3/conv4_2_linear","4_2/3/conv4_2_linear",0,"4_2/3/conv4_2_linear","Convolution","Convolution","Convolution",83.,83.3,176.,"{176., 103., 96., 95., 94., 103., 84., 84., 84., 83., 83., 83., 83., 83., 83., 83., 83., 83., 84., 83., 84., 83., 83., 83., 84., 84., 83., 83., 83., 83., 84., 83., 83., 83., 84., 83., 84., 83., 83., 83., 83., 83., 99., 84., 83., 84., 83., 83., 83., 83.}"
50,50,"4_2/3/conv4_2_linear_bn","4_2/3/conv4_2_linear_bn",0,"4_2/3/conv4_2_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",42.,42.800000000000004,63.,"{63., 47., 44., 43., 43., 43., 43., 43., 42., 43., 43., 42., 43., 43., 42., 43., 43., 42., 43., 42., 43., 43., 43., 42., 43., 43., 43., 42., 43., 43., 43., 43., 43., 43., 43., 43., 43., 43., 43., 43., 42., 42., 42., 43., 42., 42., 42., 42., 42., 42.}"
51,56,"4_2/4","4_3/2/conv4_3_dwise_bn",5,"4_2/4-4_3/1/conv4_3_expand-4_3/1/conv4_3_expand_bn-4_3/1/relu4_3_expand-4_3/2/conv4_3_dwise-4_3/2/conv4_3_dwise_bn","Threading","BatchNormalization","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",1243.,1264.3667,1442.,"{1442., 1285., 1255., 1379., 1266., 1250., 1265., 1254., 1249., 1276., 1283., 1350., 1272., 1251., 1247., 1265., 1265., 1261., 1326., 1319., 1250., 1267., 1244., 1243., 1257., 1271., 1345., 1293., 1267., 1252., 1261., 1267., 1265., 1251., 1363., 1250., 1252., 1272., 1262., 1252., 1265., 1292., 1341., 1269., 1256., 1255., 1263., 1249., 1244., 1280.}"
57,62,"4_3/2/relu4_3_dwise","4_4/1/relu4_4_expand",5,"4_3/2/relu4_3_dwise-4_3/3/conv4_3_linear-4_3/3/conv4_3_linear_bn-4_4/1/conv4_4_expand-4_4/1/conv4_4_expand_bn-4_4/1/relu4_4_expand","Elementwise","Elementwise","Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Elementwise",338.,341.3333,400.,"{396., 345., 341., 348., 339., 340., 338., 340., 340., 340., 354., 340., 341., 346., 340., 340., 339., 349., 339., 339., 390., 400., 379., 353., 338., 341., 341., 341., 339., 338., 338., 345., 356., 340., 338., 340., 341., 341., 340., 338., 340., 341., 340., 353., 340., 340., 340., 340., 391., 380.}"
63,63,"4_4/2/conv4_4_dwise","4_4/2/conv4_4_dwise",0,"4_4/2/conv4_4_dwise","Convolution","Convolution","Convolution",1046.,1057.9667,1240.,"{1240., 1135., 1077., 1057., 1058., 1057., 1073., 1097., 1128., 1082., 1064., 1049., 1046., 1061., 1047., 1046., 1047., 1189., 1048., 1047., 1046., 1061., 1049., 1046., 1060., 1054., 1136., 1082., 1058., 1046., 1047., 1048., 1076., 1048., 1046., 1123., 1127., 1047., 1052., 1065., 1047., 1046., 1046., 1063., 1092., 1119., 1057., 1051., 1052., 1049.}"
64,64,"4_4/2/conv4_4_dwise_bn","4_4/2/conv4_4_dwise_bn",0,"4_4/2/conv4_4_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",74.,75.0667,97.,"{97., 76., 75., 75., 75., 75., 75., 75., 76., 74., 75., 75., 75., 74., 75., 75., 75., 75., 75., 84., 75., 75., 74., 75., 75., 75., 75., 75., 74., 75., 74., 75., 74., 75., 75., 75., 83., 76., 75., 76., 76., 75., 75., 76., 75., 76., 76., 75., 76., 75.}"
65,65,"4_4/2/relu4_4_dwise","4_4/2/relu4_4_dwise",0,"4_4/2/relu4_4_dwise","Elementwise","Elementwise","Elementwise",91.,95.9667,140.,"{140., 108., 104., 104., 104., 104., 104., 104., 103., 103., 103., 104., 104., 104., 104., 104., 104., 103., 104., 93., 92., 92., 92., 92., 91., 93., 92., 92., 92., 92., 91., 92., 92., 92., 91., 92., 92., 107., 93., 91., 92., 92., 92., 92., 92., 92., 92., 92., 92., 92.}"
66,66,"4_4/3/conv4_4_linear","4_4/3/conv4_4_linear",0,"4_4/3/conv4_4_linear","Convolution","Convolution","Convolution",91.,92.4,155.,"{155., 99., 94., 93., 95., 92., 91., 92., 91., 92., 93., 93., 100., 95., 93., 91., 91., 92., 92., 93., 93., 93., 91., 92., 92., 92., 92., 91., 92., 93., 93., 91., 92., 92., 91., 92., 92., 92., 92., 91., 91., 92., 92., 92., 93., 99., 120., 104., 102., 119.}"
67,67,"4_4/3/conv4_4_linear_bn","4_4/3/conv4_4_linear_bn",0,"4_4/3/conv4_4_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",40.,40.800000000000004,63.,"{63., 44., 42., 42., 42., 42., 41., 40., 40., 41., 40., 41., 40., 41., 41., 41., 41., 41., 40., 41., 41., 41., 40., 41., 41., 40., 41., 40., 41., 40., 41., 41., 40., 41., 41., 40., 40., 41., 40., 41., 41., 41., 41., 40., 41., 40., 41., 40., 41., 41.}"
68,73,"4_4/4","4_5/2/conv4_5_dwise_bn",5,"4_4/4-4_5/1/conv4_5_expand-4_5/1/conv4_5_expand_bn-4_5/1/relu4_5_expand-4_5/2/conv4_5_dwise-4_5/2/conv4_5_dwise_bn","Threading","BatchNormalization","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",1331.,1843.1333000000002,2633.,"{2633., 2432., 2423., 2419., 2428., 2417., 2400., 2409., 2504., 2419., 2420., 2446., 2496., 2423., 2396., 2420., 2497., 2453., 2422., 2413., 2483., 2480., 2401., 1758., 1339., 1366., 1444., 1335., 1334., 1353., 1337., 1347., 1372., 1464., 1343., 1339., 1342., 1346., 1338., 1331., 1412., 1409., 1361., 1346., 1362., 1335., 1368., 1374., 1479., 1351.}"
74,74,"4_5/2/relu4_5_dwise","4_5/2/relu4_5_dwise",0,"4_5/2/relu4_5_dwise","Elementwise","Elementwise","Elementwise",100.,101.1333,126.,"{126., 108., 104., 103., 102., 101., 102., 101., 101., 101., 101., 101., 102., 101., 101., 100., 101., 102., 101., 102., 101., 101., 101., 101., 101., 117., 103., 102., 101., 101., 101., 101., 101., 102., 101., 101., 102., 100., 101., 101., 101., 100., 101., 101., 101., 100., 101., 101., 100., 101.}"
75,75,"4_5/3/conv4_5_linear","4_5/3/conv4_5_linear",0,"4_5/3/conv4_5_linear","Convolution","Convolution","Convolution",86.,87.7667,219.,"{219., 113., 100., 115., 99., 99., 97., 98., 98., 116., 88., 88., 87., 87., 88., 88., 87., 88., 88., 87., 86., 87., 86., 87., 87., 86., 87., 87., 87., 87., 87., 88., 87., 87., 87., 86., 87., 87., 87., 88., 87., 86., 87., 87., 101., 90., 88., 87., 88., 86.}"
76,76,"4_5/3/conv4_5_linear_bn","4_5/3/conv4_5_linear_bn",0,"4_5/3/conv4_5_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",36.,36.7,62.,"{62., 40., 37., 37., 37., 37., 37., 36., 37., 37., 37., 37., 37., 37., 36., 37., 37., 36., 37., 36., 37., 36., 37., 36., 36., 37., 37., 37., 36., 36., 37., 36., 38., 36., 36., 37., 36., 37., 36., 36., 36., 36., 36., 37., 36., 37., 37., 37., 37., 37.}"
77,82,"4_5/4","4_6/2/conv4_6_dwise_bn",5,"4_5/4-4_6/1/conv4_6_expand-4_6/1/conv4_6_expand_bn-4_6/1/relu4_6_expand-4_6/2/conv4_6_dwise-4_6/2/conv4_6_dwise_bn","Threading","BatchNormalization","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",1322.,1356.8,1556.,"{1556., 1430., 1430., 1344., 1368., 1342., 1322., 1353., 1353., 1398., 1414., 1335., 1357., 1341., 1341., 1356., 1381., 1430., 1365., 1338., 1341., 1350., 1356., 1356., 1478., 1341., 1339., 1349., 1345., 1355., 1350., 1433., 1389., 1344., 1337., 1334., 1346., 1344., 1401., 1425., 1335., 1380., 1341., 1365., 1361., 1387., 1431., 1346., 1332., 1334.}"
83,83,"4_6/2/relu4_6_dwise","4_6/2/relu4_6_dwise",0,"4_6/2/relu4_6_dwise","Elementwise","Elementwise","Elementwise",101.,101.7,126.,"{126., 108., 120., 104., 103., 102., 102., 101., 102., 101., 102., 102., 102., 101., 102., 101., 101., 101., 102., 102., 101., 102., 101., 101., 102., 102., 101., 101., 101., 101., 101., 102., 101., 101., 112., 103., 102., 101., 117., 103., 102., 102., 102., 102., 102., 102., 101., 101., 102., 102.}"
84,84,"4_6/3/conv4_6_linear","4_6/3/conv4_6_linear",0,"4_6/3/conv4_6_linear","Convolution","Convolution","Convolution",83.,85.83330000000001,154.,"{154., 97., 91., 90., 89., 89., 90., 90., 89., 89., 89., 90., 89., 90., 89., 88., 89., 89., 89., 103., 87., 85., 85., 84., 84., 85., 83., 84., 84., 84., 84., 83., 84., 84., 84., 84., 83., 84., 83., 83., 84., 84., 84., 84., 84., 84., 83., 84., 84., 84.}"
85,85,"4_6/3/conv4_6_linear_bn","4_6/3/conv4_6_linear_bn",0,"4_6/3/conv4_6_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",33.,33.1667,56.,"{50., 37., 34., 33., 33., 33., 34., 34., 33., 33., 34., 33., 33., 33., 33., 33., 33., 33., 34., 33., 33., 33., 33., 33., 33., 33., 33., 34., 33., 33., 33., 33., 33., 33., 33., 33., 34., 33., 33., 33., 33., 33., 33., 34., 33., 34., 56., 38., 38., 37.}"
86,91,"4_6/4","4_7/2/conv4_7_dwise_bn",5,"4_6/4-4_7/1/conv4_7_expand-4_7/1/conv4_7_expand_bn-4_7/1/relu4_7_expand-4_7/2/conv4_7_dwise-4_7/2/conv4_7_dwise_bn","Threading","BatchNormalization","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",1325.,1346.,1549.,"{1549., 1382., 1416., 1392., 1325., 1342., 1352., 1327., 1341., 1372., 1418., 1345., 1329., 1329., 1344., 1329., 1325., 1473., 1329., 1328., 1345., 1333., 1348., 1344., 1405., 1384., 1344., 1331., 1329., 1363., 1332., 1372., 1444., 1347., 1341., 1329., 1330., 1342., 1331., 1455., 1342., 1356., 1329., 1340., 1329., 1328., 1424., 1387., 1327., 1361.}"
92,97,"4_7/2/relu4_7_dwise","5_1/1/relu5_1_expand",5,"4_7/2/relu4_7_dwise-4_7/3/conv4_7_linear-4_7/3/conv4_7_linear_bn-5_1/1/conv5_1_expand-5_1/1/conv5_1_expand_bn-5_1/1/relu5_1_expand","Elementwise","Elementwise","Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Elementwise",556.,562.5333,657.,"{657., 582., 564., 585., 649., 624., 559., 561., 559., 560., 559., 582., 562., 560., 559., 556., 562., 556., 573., 557., 558., 646., 632., 558., 559., 571., 560., 558., 558., 556., 559., 559., 576., 562., 559., 559., 560., 561., 646., 650., 563., 562., 560., 563., 561., 574., 565., 562., 560., 561.}"
98,98,"5_1/2/conv5_1_dwise","5_1/2/conv5_1_dwise",0,"5_1/2/conv5_1_dwise","Convolution","Convolution","Convolution",1582.,1610.8000000000002,1874.,"{1874., 1792., 1700., 1602., 1583., 1582., 1606., 1592., 1651., 1641., 1602., 1612., 1602., 1611., 1651., 1664., 1614., 1613., 1614., 1603., 1655., 1683., 1597., 1607., 1601., 1606., 1635., 1662., 1608., 1612., 1608., 1593., 1600., 1690., 1594., 1608., 1593., 1593., 1604., 1679., 1612., 1606., 1592., 1610., 1590., 1691., 1592., 1591., 1601., 1592.}"
99,99,"5_1/2/conv5_1_dwise_bn","5_1/2/conv5_1_dwise_bn",0,"5_1/2/conv5_1_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",97.,97.4667,121.,"{121., 101., 99., 98., 97., 97., 97., 105., 99., 98., 97., 97., 98., 98., 98., 98., 98., 98., 97., 98., 98., 97., 97., 97., 97., 99., 97., 97., 98., 97., 109., 98., 97., 98., 97., 98., 98., 97., 97., 97., 98., 97., 97., 97., 97., 98., 97., 97., 97., 97.}"
100,100,"5_1/2/relu5_1_dwise","5_1/2/relu5_1_dwise",0,"5_1/2/relu5_1_dwise","Elementwise","Elementwise","Elementwise",151.,152.4,176.,"{176., 157., 154., 153., 153., 152., 163., 154., 153., 167., 153., 153., 153., 167., 156., 153., 153., 152., 152., 152., 152., 152., 152., 152., 153., 152., 152., 152., 152., 152., 152., 152., 151., 169., 153., 153., 153., 152., 152., 152., 153., 152., 152., 152., 152., 152., 152., 151., 152., 152.}"
101,101,"5_1/3/conv5_1_linear","5_1/3/conv5_1_linear",0,"5_1/3/conv5_1_linear","Convolution","Convolution","Convolution",176.,177.16670000000002,277.,"{277., 185., 180., 178., 178., 177., 177., 177., 177., 177., 182., 178., 178., 177., 176., 177., 178., 177., 177., 176., 176., 177., 176., 177., 177., 176., 177., 177., 203., 196., 207., 198., 195., 206., 177., 177., 176., 176., 176., 178., 176., 179., 176., 176., 176., 177., 176., 177., 177., 177.}"
102,102,"5_1/3/conv5_1_linear_bn","5_1/3/conv5_1_linear_bn",0,"5_1/3/conv5_1_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",38.,39.066700000000004,56.,"{56., 43., 40., 39., 52., 39., 39., 40., 39., 39., 39., 39., 39., 39., 39., 40., 40., 39., 40., 39., 39., 39., 39., 39., 39., 39., 39., 39., 38., 39., 39., 38., 39., 40., 39., 39., 39., 39., 40., 39., 39., 40., 40., 39., 39., 39., 39., 39., 39., 39.}"
103,108,"5_1/4","5_2/2/conv5_2_dwise_bn",5,"5_1/4-5_2/1/conv5_2_expand-5_2/1/conv5_2_expand_bn-5_2/1/relu5_2_expand-5_2/2/conv5_2_dwise-5_2/2/conv5_2_dwise_bn","Threading","BatchNormalization","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",2005.,2037.5667,2312.,"{2312., 2144., 2131., 2027., 2028., 2009., 2041., 2091., 2023., 2010., 2031., 2017., 2088., 2015., 2047., 2019., 2053., 2134., 2025., 2021., 2022., 2078., 2127., 2011., 2026., 2009., 2073., 2118., 2015., 2039., 2041., 2076., 2076., 2022., 2058., 2023., 2072., 2024., 2008., 2021., 2015., 2101., 2008., 2024., 2005., 2025., 2065., 2022., 2024., 2062.}"
109,109,"5_2/2/relu5_2_dwise","5_2/2/relu5_2_dwise",0,"5_2/2/relu5_2_dwise","Elementwise","Elementwise","Elementwise",152.,153.1,177.,"{177., 158., 155., 154., 154., 152., 153., 153., 153., 153., 152., 153., 153., 163., 155., 154., 153., 152., 152., 153., 153., 153., 153., 152., 153., 153., 152., 153., 153., 154., 153., 152., 152., 152., 153., 152., 153., 152., 168., 153., 154., 153., 154., 153., 153., 152., 153., 162., 154., 154.}"
110,110,"5_2/3/conv5_2_linear","5_2/3/conv5_2_linear",0,"5_2/3/conv5_2_linear","Convolution","Convolution","Convolution",175.,176.63330000000002,271.,"{271., 183., 180., 178., 177., 178., 177., 176., 176., 177., 176., 175., 176., 176., 202., 200., 207., 197., 196., 205., 175., 177., 176., 176., 177., 179., 176., 176., 176., 175., 175., 175., 176., 177., 176., 177., 176., 187., 178., 179., 175., 175., 176., 176., 176., 177., 175., 175., 175., 175.}"
111,111,"5_2/3/conv5_2_linear_bn","5_2/3/conv5_2_linear_bn",0,"5_2/3/conv5_2_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",39.,39.9667,58.,"{58., 44., 41., 40., 40., 40., 39., 40., 40., 40., 40., 40., 40., 40., 40., 39., 39., 39., 40., 40., 40., 40., 39., 40., 40., 39., 48., 40., 39., 39., 40., 40., 40., 40., 39., 39., 40., 40., 40., 40., 39., 40., 40., 40., 54., 40., 40., 40., 40., 40.}"
112,117,"5_2/4","5_3/2/conv5_3_dwise_bn",5,"5_2/4-5_3/1/conv5_3_expand-5_3/1/conv5_3_expand_bn-5_3/1/relu5_3_expand-5_3/2/conv5_3_dwise-5_3/2/conv5_3_dwise_bn","Threading","BatchNormalization","Threading-Convolution-BatchNormalization-Elementwise-Convolution-BatchNormalization",1113.,1126.7333,1284.,"{1253., 1136., 1160., 1230., 1115., 1115., 1140., 1113., 1114., 1117., 1140., 1208., 1182., 1131., 1117., 1115., 1121., 1117., 1113., 1123., 1284., 1122., 1116., 1131., 1121., 1116., 1114., 1134., 1163., 1230., 1133., 1120., 1133., 1113., 1131., 1116., 1121., 1221., 1187., 1122., 1121., 1134., 1117., 1117., 1134., 1123., 1253., 1119., 1129., 1122.}"
118,123,"5_3/2/relu5_3_dwise","6_1/1/relu6_1_expand",5,"5_3/2/relu5_3_dwise-5_3/3/conv5_3_linear-5_3/3/conv5_3_linear_bn-6_1/1/conv6_1_expand-6_1/1/conv6_1_expand_bn-6_1/1/relu6_1_expand","Elementwise","Elementwise","Elementwise-Convolution-BatchNormalization-Convolution-BatchNormalization-Elementwise",335.,340.6,434.,"{434., 350., 342., 343., 356., 338., 338., 340., 374., 380., 376., 403., 340., 338., 338., 350., 348., 338., 338., 337., 337., 337., 337., 338., 337., 338., 350., 340., 338., 338., 337., 338., 335., 337., 337., 338., 373., 395., 380., 365., 337., 337., 336., 335., 336., 338., 343., 336., 336., 356.}"
124,124,"6_1/2/conv6_1_dwise","6_1/2/conv6_1_dwise",0,"6_1/2/conv6_1_dwise","Convolution","Convolution","Convolution",811.,820.5,989.,"{989., 825., 831., 815., 814., 814., 813., 825., 850., 957., 815., 828., 814., 813., 812., 812., 829., 814., 827., 816., 866., 967., 816., 815., 815., 830., 816., 814., 815., 812., 835., 818., 889., 915., 818., 835., 820., 817., 817., 817., 829., 812., 813., 811., 922., 917., 816., 818., 817., 833.}"
125,125,"6_1/2/conv6_1_dwise_bn","6_1/2/conv6_1_dwise_bn",0,"6_1/2/conv6_1_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",70.,70.4667,94.,"{94., 75., 72., 71., 71., 71., 71., 71., 70., 71., 71., 71., 71., 70., 71., 71., 71., 70., 70., 71., 70., 70., 70., 85., 72., 71., 70., 71., 70., 70., 70., 70., 70., 70., 70., 70., 70., 71., 71., 71., 71., 70., 70., 70., 70., 70., 70., 70., 70., 70.}"
126,126,"6_1/2/relu6_1_dwise","6_1/2/relu6_1_dwise",0,"6_1/2/relu6_1_dwise","Elementwise","Elementwise","Elementwise",71.,72.,94.,"{94., 76., 73., 73., 73., 72., 72., 72., 72., 73., 72., 72., 72., 72., 72., 72., 73., 72., 71., 72., 71., 72., 72., 73., 72., 72., 73., 72., 72., 72., 72., 72., 72., 72., 72., 72., 72., 72., 72., 72., 72., 72., 72., 72., 72., 86., 72., 71., 72., 71.}"
127,127,"6_1/3/conv6_1_linear","6_1/3/conv6_1_linear",0,"6_1/3/conv6_1_linear","Convolution","Convolution","Convolution",135.,136.5667,205.,"{205., 141., 140., 139., 137., 136., 137., 136., 137., 136., 138., 143., 136., 136., 137., 136., 137., 137., 137., 137., 136., 136., 137., 136., 136., 138., 137., 148., 140., 136., 135., 136., 136., 136., 138., 137., 136., 137., 147., 136., 136., 135., 135., 136., 137., 135., 136., 135., 139., 136.}"
