"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
24,24,"fire4/expand3x3","fire4/expand3x3",0,"fire4/expand3x3","Convolution","Convolution","Convolution",366.,371.86670000000004,450.,"{450., 375., 372., 371., 371., 371., 371., 385., 372., 369., 369., 370., 368., 369., 369., 368., 400., 429., 417., 399., 372., 372., 372., 371., 372., 370., 371., 371., 383., 369., 367., 366., 367., 368., 366., 367., 367., 366., 378., 371., 369., 368., 404., 414., 412., 390., 369., 368., 389., 376.}"
25,25,"fire4/relu_expand3x3","fire4/relu_expand3x3",0,"fire4/relu_expand3x3","Elementwise","Elementwise","Elementwise",57.,58.400000000000006,81.,"{81., 64., 61., 59., 59., 58., 59., 59., 58., 58., 58., 58., 59., 58., 58., 58., 59., 58., 58., 59., 59., 58., 59., 59., 58., 58., 73., 59., 59., 59., 58., 58., 58., 59., 59., 59., 58., 58., 59., 59., 58., 58., 57., 58., 58., 58., 58., 58., 58., 58.}"
26,26,"fire4/concat","fire4/concat",0,"fire4/concat","Catenate","Catenate","Catenate",96.,97.56670000000001,114.,"{114., 101., 99., 106., 97., 98., 98., 98., 110., 98., 98., 96., 97., 97., 97., 98., 98., 98., 97., 98., 98., 96., 97., 98., 97., 96., 98., 98., 97., 97., 98., 96., 98., 98., 96., 98., 98., 97., 96., 96., 97., 97., 98., 98., 98., 109., 97., 96., 97., 96.}"
27,27,"fire5/squeeze1x1","fire5/squeeze1x1",0,"fire5/squeeze1x1","Convolution","Convolution","Convolution",75.,76.5667,198.,"{198., 96., 90., 102., 77., 77., 77., 76., 77., 76., 76., 77., 77., 76., 77., 76., 76., 77., 77., 91., 79., 77., 77., 77., 77., 76., 76., 77., 75., 76., 76., 76., 76., 76., 76., 77., 76., 76., 77., 76., 76., 76., 76., 77., 77., 76., 77., 76., 77., 77.}"
28,28,"fire5/relu_squeeze1x1","fire5/relu_squeeze1x1",0,"fire5/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",34.,34.2,48.,"{48., 36., 35., 35., 35., 34., 35., 35., 34., 35., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 35., 34., 34., 34., 35., 34., 35., 34., 35., 34., 35., 35., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 35., 34., 34., 34., 34., 34., 35., 34.}"
29,29,"fire5/expand1x1","fire5/expand1x1",0,"fire5/expand1x1","Convolution","Convolution","Convolution",88.,91.2667,150.,"{150., 98., 92., 92., 89., 91., 90., 90., 88., 89., 119., 102., 100., 99., 113., 102., 102., 100., 99., 101., 115., 89., 89., 89., 88., 89., 88., 90., 90., 89., 89., 90., 90., 89., 89., 89., 89., 91., 90., 90., 91., 90., 90., 90., 90., 88., 89., 102., 93., 89.}"
30,30,"fire5/relu_expand1x1","fire5/relu_expand1x1",0,"fire5/relu_expand1x1","Elementwise","Elementwise","Elementwise",57.,57.633300000000006,82.,"{82., 61., 59., 58., 58., 57., 57., 59., 57., 57., 58., 58., 58., 58., 57., 58., 57., 58., 57., 58., 58., 58., 57., 58., 58., 58., 58., 57., 57., 58., 58., 57., 58., 58., 57., 57., 57., 57., 58., 58., 57., 64., 58., 57., 58., 57., 57., 57., 57., 58.}"
31,31,"fire5/expand3x3","fire5/expand3x3",0,"fire5/expand3x3","Convolution","Convolution","Convolution",368.,371.5333,476.,"{476., 378., 372., 371., 370., 370., 369., 370., 370., 370., 375., 371., 369., 369., 415., 414., 415., 371., 370., 369., 379., 371., 369., 369., 370., 369., 373., 371., 370., 370., 369., 384., 370., 369., 368., 370., 369., 369., 369., 369., 429., 436., 436., 376., 375., 375., 374., 376., 375., 374.}"
32,32,"fire5/relu_expand3x3","fire5/relu_expand3x3",0,"fire5/relu_expand3x3","Elementwise","Elementwise","Elementwise",57.,58.4333,79.,"{79., 63., 59., 59., 59., 59., 59., 58., 60., 59., 59., 58., 57., 59., 59., 59., 59., 72., 59., 58., 58., 59., 58., 58., 58., 58., 59., 58., 58., 58., 60., 58., 58., 58., 58., 58., 59., 59., 59., 58., 58., 59., 58., 58., 58., 57., 58., 58., 57., 58.}"
33,38,"fire5/concat","fire6/expand1x1",5,"fire5/concat-pool5_pad-pool5-fire6/squeeze1x1-fire6/relu_squeeze1x1-fire6/expand1x1","Catenate","Convolution","Catenate-Padding-Pooling-Convolution-Elementwise-Convolution",855.,866.2333,967.,"{943., 865., 861., 860., 876., 858., 858., 859., 861., 874., 885., 944., 872., 871., 861., 856., 855., 857., 884., 862., 863., 860., 967., 928., 863., 861., 861., 875., 863., 863., 862., 876., 861., 928., 946., 861., 874., 865., 863., 862., 877., 863., 863., 865., 899., 946., 863., 862., 862., 878.}"
39,39,"fire6/relu_expand1x1","fire6/relu_expand1x1",0,"fire6/relu_expand1x1","Elementwise","Elementwise","Elementwise",44.,44.533300000000004,66.,"{66., 46., 45., 44., 44., 44., 44., 45., 44., 44., 45., 44., 44., 45., 45., 44., 45., 44., 45., 45., 45., 44., 44., 45., 44., 44., 45., 45., 56., 44., 46., 44., 44., 44., 45., 44., 45., 45., 45., 44., 45., 44., 45., 44., 45., 44., 45., 45., 44., 45.}"
40,40,"fire6/expand3x3","fire6/expand3x3",0,"fire6/expand3x3","Convolution","Convolution","Convolution",235.,243.7333,422.,"{417., 351., 349., 349., 348., 347., 422., 359., 289., 243., 239., 238., 257., 237., 237., 235., 238., 235., 238., 236., 239., 236., 255., 241., 235., 237., 237., 235., 237., 238., 237., 236., 235., 238., 237., 250., 238., 247., 242., 236., 237., 237., 237., 266., 266., 265., 265., 267., 239., 237.}"
41,41,"fire6/relu_expand3x3","fire6/relu_expand3x3",0,"fire6/relu_expand3x3","Elementwise","Elementwise","Elementwise",37.,44.7333,63.,"{63., 38., 38., 46., 39., 38., 37., 38., 45., 37., 44., 38., 45., 45., 44., 45., 44., 45., 37., 52., 44., 46., 45., 45., 44., 45., 45., 48., 46., 45., 46., 45., 45., 46., 39., 45., 45., 45., 45., 46., 46., 44., 44., 45., 44., 45., 45., 45., 45., 45.}"
42,42,"fire6/concat","fire6/concat",0,"fire6/concat","Catenate","Catenate","Catenate",51.,57.300000000000004,90.,"{77., 60., 58., 58., 58., 57., 57., 57., 57., 57., 58., 58., 58., 57., 58., 57., 57., 57., 57., 59., 58., 57., 57., 57., 57., 58., 57., 57., 57., 57., 57., 57., 57., 57., 59., 58., 58., 58., 58., 57., 90., 71., 55., 53., 52., 52., 52., 52., 52., 51.}"
43,43,"fire7/squeeze1x1","fire7/squeeze1x1",0,"fire7/squeeze1x1","Convolution","Convolution","Convolution",50.,52.9333,116.,"{116., 61., 57., 55., 56., 56., 54., 55., 55., 55., 55., 56., 55., 55., 55., 55., 56., 55., 55., 54., 55., 55., 68., 53., 52., 51., 52., 52., 51., 51., 51., 51., 52., 52., 51., 51., 51., 50., 51., 51., 51., 51., 51., 51., 52., 51., 51., 50., 51., 50.}"
44,44,"fire7/relu_squeeze1x1","fire7/relu_squeeze1x1",0,"fire7/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",25.,25.0333,42.,"{42., 27., 26., 26., 26., 25., 25., 25., 25., 26., 25., 25., 25., 25., 25., 25., 25., 25., 25., 26., 25., 25., 35., 25., 25., 25., 25., 25., 25., 25., 25., 25., 26., 25., 25., 25., 25., 25., 25., 26., 25., 25., 26., 25., 25., 25., 25., 25., 25., 25.}"
45,45,"fire7/expand1x1","fire7/expand1x1",0,"fire7/expand1x1","Convolution","Convolution","Convolution",59.,61.4667,121.,"{121., 70., 62., 61., 61., 61., 61., 61., 62., 61., 61., 59., 63., 61., 59., 62., 61., 61., 60., 60., 61., 74., 62., 61., 60., 61., 60., 61., 60., 62., 61., 61., 60., 63., 59., 61., 61., 61., 60., 63., 62., 61., 63., 85., 70., 68., 68., 69., 68., 67.}"
46,46,"fire7/relu_expand1x1","fire7/relu_expand1x1",0,"fire7/relu_expand1x1","Elementwise","Elementwise","Elementwise",37.,38.,60.,"{60., 45., 39., 40., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 37., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 37., 38., 38., 38., 38., 38., 37., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38.}"
47,47,"fire7/expand3x3","fire7/expand3x3",0,"fire7/expand3x3","Convolution","Convolution","Convolution",228.,232.10000000000002,329.,"{329., 267., 264., 232., 231., 232., 231., 228., 231., 235., 232., 230., 228., 231., 231., 234., 241., 233., 233., 235., 231., 233., 234., 228., 231., 232., 229., 232., 230., 231., 233., 233., 232., 236., 231., 228., 229., 231., 229., 271., 261., 259., 259., 260., 230., 233., 228., 232., 230., 233.}"
48,48,"fire7/relu_expand3x3","fire7/relu_expand3x3",0,"fire7/relu_expand3x3","Elementwise","Elementwise","Elementwise",38.,38.2333,54.,"{54., 42., 47., 41., 38., 38., 38., 38., 38., 39., 39., 38., 39., 38., 39., 38., 38., 38., 38., 38., 38., 39., 38., 39., 38., 38., 39., 38., 39., 38., 39., 38., 39., 38., 39., 38., 38., 38., 38., 38., 39., 38., 38., 38., 38., 38., 39., 38., 38., 38.}"
49,49,"fire7/concat","fire7/concat",0,"fire7/concat","Catenate","Catenate","Catenate",55.,56.2,89.,"{89., 59., 56., 57., 55., 56., 55., 56., 56., 56., 56., 57., 56., 55., 56., 69., 57., 56., 56., 55., 56., 56., 56., 57., 56., 56., 56., 68., 59., 57., 56., 56., 56., 56., 65., 57., 57., 56., 56., 56., 56., 69., 58., 57., 56., 56., 56., 56., 56., 56.}"
50,50,"fire8/squeeze1x1","fire8/squeeze1x1",0,"fire8/squeeze1x1","Convolution","Convolution","Convolution",57.,59.7,125.,"{125., 62., 59., 58., 58., 58., 58., 58., 62., 58., 58., 58., 57., 58., 58., 57., 58., 58., 57., 57., 58., 58., 58., 57., 57., 57., 84., 67., 66., 65., 66., 65., 77., 66., 66., 65., 66., 65., 64., 65., 74., 57., 59., 58., 58., 57., 58., 58., 58., 58.}"
51,51,"fire8/relu_squeeze1x1","fire8/relu_squeeze1x1",0,"fire8/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",33.,34.,53.,"{53., 36., 35., 33., 34., 34., 34., 34., 33., 33., 34., 34., 34., 34., 34., 34., 34., 33., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 33., 34., 34., 34., 33., 34., 34., 34., 33., 34., 34., 34., 34., 34., 34., 34., 34.}"
52,52,"fire8/expand1x1","fire8/expand1x1",0,"fire8/expand1x1","Convolution","Convolution","Convolution",75.,77.4667,134.,"{134., 79., 77., 75., 76., 76., 84., 78., 76., 77., 76., 76., 77., 76., 76., 76., 76., 76., 77., 76., 76., 76., 76., 76., 81., 96., 84., 83., 83., 83., 84., 84., 83., 83., 83., 83., 92., 76., 76., 76., 76., 76., 77., 76., 76., 76., 76., 77., 76., 76.}"
53,53,"fire8/relu_expand1x1","fire8/relu_expand1x1",0,"fire8/relu_expand1x1","Elementwise","Elementwise","Elementwise",41.,42.,59.,"{59., 44., 43., 42., 43., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 47., 43., 42., 43., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41., 43., 42., 41., 42., 42., 42., 41., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42.}"
54,54,"fire8/expand3x3","fire8/expand3x3",0,"fire8/expand3x3","Convolution","Convolution","Convolution",258.,260.7333,348.,"{348., 265., 262., 275., 263., 260., 260., 261., 260., 258., 261., 261., 260., 258., 260., 259., 299., 295., 309., 304., 263., 261., 260., 260., 260., 260., 261., 259., 259., 260., 260., 260., 273., 267., 263., 260., 260., 260., 259., 260., 259., 260., 260., 259., 261., 260., 265., 275., 260., 259.}"
55,55,"fire8/relu_expand3x3","fire8/relu_expand3x3",0,"fire8/relu_expand3x3","Elementwise","Elementwise","Elementwise",40.,40.8333,56.,"{56., 42., 41., 41., 40., 41., 40., 41., 41., 40., 41., 40., 40., 41., 40., 41., 40., 52., 42., 41., 41., 40., 40., 41., 41., 41., 40., 41., 41., 41., 40., 41., 40., 41., 40., 41., 41., 41., 41., 40., 41., 41., 41., 41., 41., 41., 40., 41., 41., 41.}"
56,56,"fire8/concat","fire8/concat",0,"fire8/concat","Catenate","Catenate","Catenate",61.,61.400000000000006,87.,"{87., 64., 62., 62., 61., 62., 61., 62., 61., 75., 63., 61., 62., 62., 61., 62., 61., 61., 62., 61., 62., 61., 62., 61., 61., 62., 61., 61., 62., 61., 61., 62., 61., 61., 62., 61., 61., 62., 61., 61., 61., 61., 62., 62., 61., 62., 61., 61., 61., 61.}"
57,57,"fire9/squeeze1x1","fire9/squeeze1x1",0,"fire9/squeeze1x1","Convolution","Convolution","Convolution",98.,99.4,162.,"{162., 102., 100., 100., 100., 98., 99., 99., 99., 124., 102., 99., 99., 99., 99., 99., 100., 99., 99., 98., 99., 99., 99., 99., 98., 99., 100., 99., 99., 99., 98., 100., 99., 98., 99., 99., 99., 99., 98., 99., 99., 99., 125., 111., 110., 109., 121., 110., 110., 110.}"
58,58,"fire9/relu_squeeze1x1","fire9/relu_squeeze1x1",0,"fire9/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",31.,34.9667,45.,"{45., 33., 32., 32., 31., 32., 31., 32., 31., 31., 32., 32., 31., 32., 31., 32., 31., 35., 36., 36., 35., 36., 36., 35., 36., 36., 36., 35., 36., 36., 36., 36., 35., 36., 36., 36., 36., 36., 36., 36., 36., 35., 36., 36., 36., 35., 36., 36., 36., 35.}"
59,59,"fire9/expand1x1","fire9/expand1x1",0,"fire9/expand1x1","Convolution","Convolution","Convolution",95.,102.7333,160.,"{160., 97., 95., 95., 142., 127., 105., 102., 102., 104., 103., 103., 102., 102., 102., 114., 104., 104., 104., 103., 101., 103., 102., 103., 103., 103., 101., 103., 104., 103., 103., 103., 102., 103., 104., 102., 103., 102., 102., 103., 102., 103., 102., 103., 103., 102., 102., 103., 102., 116.}"
60,60,"fire9/relu_expand1x1","fire9/relu_expand1x1",0,"fire9/relu_expand1x1","Elementwise","Elementwise","Elementwise",50.,50.133300000000006,69.,"{69., 52., 51., 63., 52., 50., 50., 50., 50., 51., 50., 50., 50., 50., 50., 50., 50., 50., 50., 50., 50., 51., 50., 50., 50., 50., 50., 50., 50., 58., 51., 50., 50., 50., 52., 50., 50., 50., 50., 51., 51., 50., 50., 50., 50., 50., 51., 50., 51., 50.}"
61,61,"fire9/expand3x3","fire9/expand3x3",0,"fire9/expand3x3","Convolution","Convolution","Convolution",268.,272.8333,508.,"{508., 452., 449., 448., 449., 447., 374., 291., 276., 271., 270., 270., 270., 289., 276., 270., 269., 268., 334., 316., 306., 292., 269., 268., 270., 268., 269., 269., 268., 270., 268., 270., 269., 280., 270., 270., 269., 268., 270., 269., 269., 268., 270., 269., 268., 269., 270., 280., 269., 269.}"
62,62,"fire9/relu_expand3x3","fire9/relu_expand3x3",0,"fire9/relu_expand3x3","Elementwise","Elementwise","Elementwise",40.,40.566700000000004,60.,"{60., 44., 41., 41., 40., 40., 40., 42., 40., 41., 40., 40., 40., 40., 40., 41., 41., 41., 41., 41., 41., 41., 40., 40., 41., 41., 40., 40., 40., 40., 40., 41., 41., 40., 40., 40., 40., 41., 41., 41., 41., 41., 41., 41., 40., 40., 40., 41., 41., 41.}"
63,68,"fire9/concat","flatten",5,"fire9/concat-drop9-conv10-relu_conv10-pool10-flatten","Catenate","Flatten","Catenate-Dropout-Convolution-Elementwise-Aggregation-Flatten",4227.,4246.3667000000005,4411.,"{4318., 4249., 4245., 4359., 4242., 4242., 4251., 4258., 4246., 4239., 4380., 4236., 4253., 4247., 4246., 4238., 4246., 4376., 4234., 4246., 4237., 4258., 4241., 4238., 4411., 4253., 4235., 4265., 4242., 4233., 4235., 4365., 4248., 4243., 4241., 4244., 4245., 4227., 4367., 4237., 4254., 4229., 4248., 4248., 4235., 4364., 4241., 4265., 4250., 4249.}"
69,69,"probabilities","probabilities",0,"probabilities","Softmax","Softmax","Softmax",42.,47.6667,89.,"{55., 45., 44., 56., 43., 43., 43., 42., 42., 42., 43., 42., 42., 43., 43., 42., 42., 42., 43., 43., 42., 42., 42., 42., 75., 89., 67., 62., 54., 51., 51., 50., 51., 50., 51., 51., 51., 50., 50., 51., 51., 51., 51., 51., 51., 51., 51., 51., 50., 51.}"
