"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
29,29,"DynamicRouting/2/Net/dots_flatten","DynamicRouting/2/Net/dots_flatten",0,"DynamicRouting/2/Net/dots_flatten","Flatten","Flatten","Flatten",24.,25.,42.,"{42., 28., 25., 25., 25., 37., 26., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 26., 25., 24., 24., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25.}"
30,30,"DynamicRouting/2/Net/new_b","DynamicRouting/2/Net/new_b",0,"DynamicRouting/2/Net/new_b","Threading","Threading","Threading",26.,26.1,45.,"{45., 29., 27., 27., 26., 26., 26., 26., 26., 27., 26., 26., 26., 33., 27., 26., 26., 26., 34., 26., 32., 26., 26., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 27.}"
31,31,"DynamicRouting/3","DynamicRouting/3",0,"DynamicRouting/3","SequenceLast","SequenceLast","SequenceLast",231.,231.26670000000001,245.,"{245., 234., 231., 232., 244., 232., 232., 231., 231., 231., 231., 231., 231., 231., 231., 231., 232., 231., 231., 231., 231., 242., 232., 231., 231., 231., 231., 238., 232., 232., 231., 232., 231., 231., 231., 231., 231., 239., 232., 232., 231., 231., 231., 231., 232., 231., 232., 231., 231., 231.}"
32,32,"DigitCaps/c/1","DigitCaps/c/1",0,"DigitCaps/c/1","Reshape","Reshape","Reshape",24.,24.700000000000003,43.,"{43., 28., 26., 25., 25., 25., 25., 24., 24., 25., 25., 25., 25., 24., 24., 24., 24., 25., 24., 25., 25., 25., 25., 24., 25., 25., 25., 25., 25., 25., 25., 24., 24., 24., 24., 25., 25., 25., 25., 24., 25., 24., 24., 24., 24., 25., 24., 24., 25., 25.}"
33,33,"DigitCaps/c/2","DigitCaps/c/2",0,"DigitCaps/c/2","Softmax","Softmax","Softmax",226.,226.3,239.,"{238., 229., 227., 227., 226., 226., 226., 226., 234., 227., 238., 228., 227., 227., 226., 226., 227., 226., 226., 226., 227., 226., 226., 227., 226., 226., 226., 239., 227., 227., 227., 226., 226., 226., 226., 226., 226., 226., 226., 226., 226., 226., 226., 226., 236., 226., 226., 227., 226., 226.}"
34,34,"DigitCaps/s/1","DigitCaps/s/1",0,"DigitCaps/s/1","Replicate","Replicate","Replicate",5379.,5404.0333,5422.,"{5416., 5422., 5407., 5402., 5412., 5400., 5405., 5405., 5404., 5405., 5405., 5398., 5409., 5405., 5397., 5410., 5400., 5405., 5404., 5405., 5398., 5413., 5398., 5379., 5405., 5403., 5410., 5399., 5397., 5404., 5405., 5398., 5411., 5398., 5404., 5405., 5404., 5404., 5404., 5405., 5399., 5410., 5398., 5411., 5398., 5406., 5404., 5403., 5406., 5411.}"
35,40,"DigitCaps/s/2","DigitCaps/v/4",5,"DigitCaps/s/2-DigitCaps/s/3-DigitCaps/v/1-DigitCaps/v/2-DigitCaps/v/3-DigitCaps/v/4","Threading","Replicate","Threading-Aggregation-Elementwise-Aggregation-Elementwise-Replicate",3587.,3609.0333,3654.,"{3654., 3608., 3591., 3617., 3611., 3606., 3621., 3607., 3606., 3623., 3604., 3616., 3589., 3609., 3619., 3608., 3606., 3618., 3605., 3605., 3620., 3604., 3615., 3587., 3612., 3621., 3609., 3604., 3616., 3603., 3606., 3622., 3604., 3601., 3610., 3609., 3613., 3608., 3607., 3617., 3606., 3608., 3621., 3606., 3598., 3606., 3609., 3614., 3606., 3607.}"
41,41,"DigitCaps/v/5","DigitCaps/v/5",0,"DigitCaps/v/5","Threading","Threading","Threading",23.,24.,40.,"{40., 27., 25., 24., 24., 24., 24., 24., 24., 23., 35., 25., 24., 24., 24., 24., 24., 24., 24., 25., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 25., 24., 24., 24., 24., 24., 24., 25.}"
42,42,"Norm/1","Norm/1",0,"Norm/1","Elementwise","Elementwise","Elementwise",23.,23.8667,38.,"{38., 26., 24., 24., 24., 24., 24., 24., 24., 23., 23., 24., 24., 24., 24., 24., 24., 23., 24., 24., 24., 24., 23., 24., 24., 23., 24., 23., 24., 23., 24., 24., 23., 24., 23., 24., 24., 25., 24., 23., 24., 24., 23., 24., 23., 23., 24., 23., 24., 24.}"
43,43,"Norm/2","Norm/2",0,"Norm/2","Aggregation","Aggregation","Aggregation",25.,25.8333,44.,"{44., 29., 28., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 25., 33., 26., 25., 25., 26., 26., 25., 25., 26., 26., 25., 25., 26., 25., 25., 26., 26., 26., 25., 25., 25., 26., 26., 26., 26., 26., 25., 25., 25., 26., 44., 26., 26.}"
44,44,"Norm/3","Norm/3",0,"Norm/3","Elementwise","Elementwise","Elementwise",23.,23.7333,38.,"{38., 26., 24., 24., 24., 24., 23., 24., 24., 23., 24., 23., 23., 24., 24., 24., 24., 23., 24., 23., 24., 23., 24., 23., 24., 23., 24., 24., 23., 24., 23., 24., 23., 24., 23., 24., 23., 24., 24., 23., 24., 23., 24., 23., 24., 23., 24., 32., 24., 30.}"
45,45,"Pick/1","Pick/1",0,"Pick/1","Ordering","Ordering","Ordering",24.,24.,41.,"{41., 27., 25., 25., 25., 24., 25., 24., 24., 24., 24., 24., 24., 25., 24., 24., 25., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 25., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 25., 24., 24., 24., 24.}"
46,51,"Pick/2","Reconstruct/5",5,"Pick/2-Reconstruct/1-Reconstruct/2-Reconstruct/3-Reconstruct/4-Reconstruct/5","Extract","Linear","Extract-Linear-Elementwise-Linear-Elementwise-Linear",109.,111.6667,269.,"{269., 166., 119., 112., 111., 112., 111., 110., 109., 110., 110., 111., 110., 110., 124., 111., 110., 110., 109., 109., 110., 110., 110., 109., 110., 110., 110., 147., 119., 120., 119., 119., 119., 119., 119., 136., 113., 111., 110., 110., 110., 110., 110., 111., 110., 110., 117., 113., 110., 109.}"
52,53,"Reconstruct/6","Reconstruct/7",1,"Reconstruct/6-Reconstruct/7","Elementwise","Reshape","Elementwise-Reshape",33.,33.300000000000004,48.,"{48., 37., 35., 34., 33., 33., 34., 34., 34., 34., 33., 33., 34., 33., 34., 33., 34., 34., 33., 34., 33., 34., 33., 33., 33., 33., 34., 33., 34., 33., 33., 33., 33., 33., 34., 33., 33., 33., 34., 33., 33., 33., 33., 33., 33., 33., 34., 33., 33., 33.}"
