"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
24,24,"fire4/expand3x3","fire4/expand3x3",0,"fire4/expand3x3","Convolution","Convolution","Convolution",376.,657.8000000000001,748.,"{723., 661., 654., 653., 655., 653., 670., 652., 652., 658., 657., 656., 748., 736., 652., 653., 651., 675., 652., 653., 651., 651., 652., 669., 656., 651., 652., 743., 715., 668., 658., 658., 656., 657., 663., 669., 660., 662., 656., 656., 656., 692., 746., 708., 661., 659., 661., 575., 376., 383.}"
25,25,"fire4/relu_expand3x3","fire4/relu_expand3x3",0,"fire4/relu_expand3x3","Elementwise","Elementwise","Elementwise",57.,58.,78.,"{78., 66., 60., 59., 58., 58., 58., 58., 59., 58., 58., 58., 58., 58., 58., 58., 58., 57., 58., 58., 58., 57., 58., 58., 58., 57., 57., 58., 58., 59., 58., 58., 58., 57., 58., 58., 58., 57., 58., 58., 57., 58., 58., 58., 58., 58., 57., 58., 58., 58.}"
26,26,"fire4/concat","fire4/concat",0,"fire4/concat","Catenate","Catenate","Catenate",95.,95.7,111.,"{111., 97., 97., 96., 97., 96., 97., 96., 96., 95., 96., 95., 95., 96., 96., 108., 96., 96., 96., 96., 96., 95., 95., 96., 95., 96., 96., 95., 95., 96., 95., 95., 96., 96., 95., 96., 95., 95., 95., 95., 95., 96., 96., 95., 97., 96., 95., 95., 96., 96.}"
27,27,"fire5/squeeze1x1","fire5/squeeze1x1",0,"fire5/squeeze1x1","Convolution","Convolution","Convolution",76.,78.33330000000001,160.,"{160., 88., 81., 79., 78., 78., 79., 78., 79., 78., 78., 78., 78., 94., 83., 79., 79., 79., 78., 79., 79., 77., 77., 78., 78., 78., 79., 78., 79., 77., 76., 77., 78., 78., 79., 77., 79., 78., 77., 79., 78., 77., 79., 78., 79., 78., 78., 77., 78., 77.}"
28,28,"fire5/relu_squeeze1x1","fire5/relu_squeeze1x1",0,"fire5/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",34.,34.2333,49.,"{49., 37., 35., 34., 34., 35., 35., 34., 34., 35., 34., 34., 35., 34., 34., 35., 34., 34., 35., 34., 34., 34., 34., 35., 34., 34., 34., 34., 35., 34., 34., 34., 35., 35., 34., 34., 34., 34., 34., 35., 34., 34., 34., 35., 35., 34., 34., 35., 34., 34.}"
29,29,"fire5/expand1x1","fire5/expand1x1",0,"fire5/expand1x1","Convolution","Convolution","Convolution",96.,99.7,144.,"{144., 105., 100., 99., 99., 98., 99., 98., 101., 98., 111., 100., 98., 98., 100., 98., 97., 98., 100., 97., 99., 100., 98., 100., 97., 98., 98., 99., 97., 127., 106., 109., 128., 106., 110., 108., 108., 119., 99., 96., 99., 99., 98., 97., 112., 99., 98., 101., 99., 98.}"
30,30,"fire5/relu_expand1x1","fire5/relu_expand1x1",0,"fire5/relu_expand1x1","Elementwise","Elementwise","Elementwise",58.,62.,91.,"{81., 69., 61., 61., 60., 83., 80., 79., 91., 77., 77., 78., 80., 78., 78., 80., 81., 75., 60., 58., 58., 58., 58., 74., 58., 58., 58., 59., 58., 59., 58., 58., 58., 58., 59., 58., 58., 58., 59., 58., 58., 58., 58., 59., 58., 59., 58., 59., 59., 58.}"
31,31,"fire5/expand3x3","fire5/expand3x3",0,"fire5/expand3x3","Convolution","Convolution","Convolution",369.,372.8333,443.,"{443., 375., 375., 374., 373., 371., 371., 370., 385., 372., 370., 370., 370., 398., 417., 414., 403., 371., 384., 373., 371., 370., 371., 371., 370., 371., 370., 369., 389., 374., 372., 370., 371., 370., 370., 370., 369., 369., 369., 417., 416., 414., 400., 372., 371., 370., 371., 370., 369., 386.}"
32,32,"fire5/relu_expand3x3","fire5/relu_expand3x3",0,"fire5/relu_expand3x3","Elementwise","Elementwise","Elementwise",56.,72.4,120.,"{78., 60., 57., 56., 56., 56., 56., 56., 120., 75., 72., 72., 72., 73., 74., 73., 71., 71., 73., 72., 72., 72., 73., 72., 72., 72., 73., 72., 72., 72., 72., 73., 72., 72., 72., 72., 72., 72., 72., 72., 88., 77., 74., 73., 74., 74., 73., 74., 74., 74.}"
33,33,"fire5/concat","fire5/concat",0,"fire5/concat","Catenate","Catenate","Catenate",118.,118.86670000000001,138.,"{138., 120., 119., 118., 130., 119., 119., 118., 119., 119., 119., 118., 119., 119., 118., 118., 119., 119., 119., 119., 118., 119., 118., 118., 119., 119., 119., 119., 118., 120., 118., 120., 119., 119., 119., 119., 131., 126., 121., 119., 119., 119., 118., 119., 120., 118., 119., 119., 118., 118.}"
34,34,"pool5_pad","pool5_pad",0,"pool5_pad","Padding","Padding","Padding",481.,484.3,509.,"{509., 488., 487., 486., 487., 504., 482., 481., 482., 482., 482., 482., 482., 499., 483., 481., 481., 482., 497., 484., 483., 497., 483., 484., 484., 484., 484., 484., 484., 496., 484., 483., 483., 485., 485., 484., 484., 495., 485., 484., 487., 487., 484., 483., 485., 484., 491., 485., 483., 484.}"
35,35,"pool5","pool5",0,"pool5","Pooling","Pooling","Pooling",437.,445.7667,784.,"{473., 458., 457., 455., 457., 456., 439., 439., 438., 439., 438., 456., 444., 443., 443., 457., 443., 442., 442., 454., 439., 438., 437., 439., 438., 438., 448., 442., 454., 440., 470., 446., 443., 449., 444., 461., 781., 784., 772., 730., 447., 440., 439., 457., 441., 453., 439., 439., 439., 439.}"
36,36,"fire6/squeeze1x1","fire6/squeeze1x1",0,"fire6/squeeze1x1","Convolution","Convolution","Convolution",58.,61.2,116.,"{116., 65., 61., 61., 61., 60., 59., 59., 59., 59., 59., 59., 61., 58., 58., 59., 58., 59., 60., 75., 63., 83., 67., 67., 65., 67., 66., 66., 66., 66., 67., 67., 66., 66., 76., 59., 60., 59., 60., 59., 59., 59., 59., 59., 59., 58., 60., 60., 60., 59.}"
37,37,"fire6/relu_squeeze1x1","fire6/relu_squeeze1x1",0,"fire6/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",35.,35.6,44.,"{44., 37., 36., 36., 36., 35., 36., 36., 36., 36., 36., 35., 36., 35., 35., 36., 36., 36., 35., 35., 36., 35., 36., 36., 35., 35., 35., 35., 35., 36., 35., 36., 36., 36., 36., 35., 35., 35., 35., 36., 35., 35., 36., 36., 36., 35., 35., 35., 36., 36.}"
38,38,"fire6/expand1x1","fire6/expand1x1",0,"fire6/expand1x1","Convolution","Convolution","Convolution",69.,71.7333,116.,"{116., 73., 72., 71., 70., 70., 72., 71., 71., 71., 71., 70., 69., 69., 72., 70., 71., 70., 70., 70., 71., 70., 70., 70., 71., 70., 70., 92., 78., 95., 76., 78., 76., 76., 78., 78., 76., 79., 78., 77., 84., 72., 71., 70., 70., 70., 70., 70., 71., 69.}"
39,39,"fire6/relu_expand1x1","fire6/relu_expand1x1",0,"fire6/relu_expand1x1","Elementwise","Elementwise","Elementwise",35.,36.7,62.,"{62., 39., 37., 36., 35., 36., 38., 36., 36., 35., 37., 36., 37., 37., 37., 37., 38., 38., 38., 37., 37., 36., 35., 36., 46., 37., 37., 38., 37., 36., 38., 37., 36., 36., 39., 38., 35., 35., 37., 37., 38., 36., 36., 38., 36., 35., 35., 36., 35., 37.}"
40,40,"fire6/expand3x3","fire6/expand3x3",0,"fire6/expand3x3","Convolution","Convolution","Convolution",228.,232.26670000000001,307.,"{307., 238., 233., 237., 243., 235., 231., 230., 230., 231., 229., 229., 231., 287., 257., 261., 271., 230., 231., 247., 236., 230., 234., 234., 235., 232., 229., 232., 229., 232., 228., 232., 233., 230., 230., 249., 232., 232., 230., 231., 234., 234., 233., 235., 233., 230., 231., 231., 230., 230.}"
41,41,"fire6/relu_expand3x3","fire6/relu_expand3x3",0,"fire6/relu_expand3x3","Elementwise","Elementwise","Elementwise",34.,34.8333,51.,"{51., 37., 35., 35., 35., 34., 34., 34., 35., 35., 35., 35., 35., 34., 35., 34., 34., 35., 35., 35., 35., 35., 35., 35., 35., 35., 34., 34., 34., 35., 35., 35., 34., 34., 35., 35., 34., 35., 35., 34., 34., 35., 35., 35., 35., 35., 34., 35., 35., 35.}"
42,42,"fire6/concat","fire6/concat",0,"fire6/concat","Catenate","Catenate","Catenate",46.,47.1,66.,"{66., 52., 48., 48., 47., 47., 47., 47., 48., 47., 47., 47., 47., 47., 47., 48., 48., 47., 47., 47., 46., 47., 47., 59., 63., 49., 48., 47., 47., 48., 47., 47., 47., 47., 47., 47., 47., 47., 47., 47., 46., 47., 47., 47., 47., 47., 47., 48., 47., 47.}"
43,43,"fire7/squeeze1x1","fire7/squeeze1x1",0,"fire7/squeeze1x1","Convolution","Convolution","Convolution",50.,55.300000000000004,111.,"{111., 57., 53., 51., 51., 51., 51., 51., 51., 51., 50., 51., 50., 51., 51., 51., 51., 51., 52., 51., 50., 51., 50., 51., 51., 50., 51., 50., 51., 51., 51., 50., 51., 100., 70., 66., 66., 65., 65., 65., 81., 78., 67., 67., 68., 68., 67., 68., 68., 68.}"
44,44,"fire7/relu_squeeze1x1","fire7/relu_squeeze1x1",0,"fire7/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",32.,32.3333,45.,"{45., 35., 33., 33., 32., 32., 32., 33., 32., 37., 33., 32., 33., 32., 32., 32., 32., 33., 32., 32., 32., 33., 32., 33., 33., 32., 32., 32., 33., 32., 33., 33., 32., 32., 32., 33., 32., 32., 33., 32., 32., 32., 32., 33., 32., 32., 33., 32., 32., 33.}"
45,45,"fire7/expand1x1","fire7/expand1x1",0,"fire7/expand1x1","Convolution","Convolution","Convolution",74.,78.1667,128.,"{128., 79., 77., 76., 86., 74., 88., 79., 76., 77., 77., 76., 78., 77., 77., 76., 78., 77., 77., 77., 75., 76., 77., 77., 76., 76., 77., 76., 77., 82., 91., 83., 84., 83., 83., 83., 83., 84., 85., 84., 82., 92., 77., 75., 77., 76., 77., 76., 76., 76.}"
46,46,"fire7/relu_expand1x1","fire7/relu_expand1x1",0,"fire7/relu_expand1x1","Elementwise","Elementwise","Elementwise",44.,44.3667,63.,"{63., 47., 44., 45., 44., 44., 44., 44., 45., 44., 45., 44., 45., 44., 45., 44., 44., 44., 44., 44., 44., 44., 44., 45., 44., 44., 45., 44., 44., 45., 44., 44., 44., 45., 44., 44., 45., 44., 45., 45., 44., 44., 45., 45., 48., 45., 44., 45., 54., 45.}"
47,47,"fire7/expand3x3","fire7/expand3x3",0,"fire7/expand3x3","Convolution","Convolution","Convolution",346.,348.1667,453.,"{453., 392., 350., 361., 350., 349., 348., 349., 347., 349., 347., 349., 347., 347., 350., 360., 349., 348., 347., 346., 347., 347., 348., 347., 348., 348., 400., 389., 387., 373., 348., 348., 349., 346., 349., 347., 347., 358., 348., 347., 347., 348., 347., 346., 347., 347., 348., 347., 359., 349.}"
48,48,"fire7/relu_expand3x3","fire7/relu_expand3x3",0,"fire7/relu_expand3x3","Elementwise","Elementwise","Elementwise",44.,44.3667,62.,"{62., 46., 45., 44., 44., 44., 45., 44., 44., 47., 45., 44., 44., 44., 45., 44., 45., 44., 45., 44., 44., 45., 44., 45., 44., 44., 44., 44., 44., 45., 44., 45., 44., 44., 45., 44., 47., 45., 51., 45., 49., 44., 44., 44., 44., 45., 44., 45., 44., 44.}"
49,49,"fire7/concat","fire7/concat",0,"fire7/concat","Catenate","Catenate","Catenate",61.,62.033300000000004,80.,"{80., 64., 62., 62., 62., 62., 63., 62., 63., 61., 62., 62., 62., 62., 63., 62., 62., 62., 62., 62., 62., 63., 63., 62., 63., 62., 62., 62., 62., 67., 62., 62., 62., 62., 62., 62., 62., 62., 62., 62., 62., 62., 63., 62., 62., 62., 62., 63., 62., 62.}"
50,50,"fire8/squeeze1x1","fire8/squeeze1x1",0,"fire8/squeeze1x1","Convolution","Convolution","Convolution",78.,79.6333,135.,"{135., 80., 80., 78., 79., 78., 78., 78., 78., 78., 78., 103., 86., 85., 86., 86., 86., 85., 87., 85., 86., 85., 104., 78., 79., 78., 79., 78., 78., 79., 78., 93., 78., 79., 79., 78., 78., 79., 78., 79., 79., 78., 79., 78., 79., 78., 80., 78., 81., 79.}"
51,51,"fire8/relu_squeeze1x1","fire8/relu_squeeze1x1",0,"fire8/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",33.,34.,47.,"{47., 35., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 33., 33., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 33., 35., 34., 34., 34., 34., 35., 34., 34., 34.}"
52,52,"fire8/expand1x1","fire8/expand1x1",0,"fire8/expand1x1","Convolution","Convolution","Convolution",60.,61.2333,122.,"{122., 66., 62., 61., 61., 61., 61., 61., 62., 61., 61., 60., 60., 61., 61., 61., 61., 61., 61., 62., 61., 60., 60., 60., 62., 61., 62., 61., 62., 61., 60., 61., 61., 61., 61., 61., 61., 61., 62., 61., 60., 61., 67., 91., 74., 73., 72., 72., 71., 72.}"
53,53,"fire8/relu_expand1x1","fire8/relu_expand1x1",0,"fire8/relu_expand1x1","Elementwise","Elementwise","Elementwise",40.,41.,58.,"{58., 45., 41., 41., 41., 41., 40., 41., 41., 41., 40., 40., 41., 41., 41., 41., 41., 41., 41., 41., 40., 41., 41., 40., 41., 40., 41., 41., 41., 41., 41., 41., 40., 41., 41., 53., 41., 41., 41., 41., 41., 41., 40., 41., 41., 40., 41., 41., 40., 41.}"
54,54,"fire8/expand3x3","fire8/expand3x3",0,"fire8/expand3x3","Convolution","Convolution","Convolution",269.,270.1,331.,"{331., 286., 274., 271., 271., 270., 270., 270., 270., 270., 271., 269., 269., 270., 271., 280., 329., 303., 304., 303., 270., 269., 270., 269., 269., 270., 269., 269., 269., 282., 270., 270., 275., 270., 270., 269., 270., 269., 269., 270., 270., 269., 270., 279., 270., 269., 270., 269., 270., 269.}"
55,55,"fire8/relu_expand3x3","fire8/relu_expand3x3",0,"fire8/relu_expand3x3","Elementwise","Elementwise","Elementwise",40.,41.,59.,"{59., 45., 42., 41., 41., 41., 41., 41., 41., 41., 41., 41., 52., 42., 40., 47., 41., 41., 40., 40., 40., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 40., 41., 41., 41., 40., 41., 41., 40., 40., 41., 41., 40., 41., 41., 41., 40.}"
56,56,"fire8/concat","fire8/concat",0,"fire8/concat","Catenate","Catenate","Catenate",60.,60.7,80.,"{80., 66., 62., 62., 61., 61., 61., 61., 61., 61., 61., 61., 60., 60., 60., 60., 61., 60., 60., 61., 61., 61., 60., 61., 61., 60., 61., 60., 60., 60., 60., 61., 61., 72., 60., 61., 61., 60., 61., 61., 60., 60., 61., 61., 61., 61., 60., 60., 61., 60.}"
57,57,"fire9/squeeze1x1","fire9/squeeze1x1",0,"fire9/squeeze1x1","Convolution","Convolution","Convolution",74.,75.4667,181.,"{181., 93., 97., 77., 75., 75., 75., 77., 76., 75., 75., 90., 78., 75., 77., 77., 75., 74., 75., 75., 75., 77., 75., 76., 75., 74., 76., 74., 76., 77., 76., 75., 74., 74., 75., 75., 75., 76., 76., 76., 75., 74., 75., 74., 75., 75., 76., 75., 77., 76.}"
58,58,"fire9/relu_squeeze1x1","fire9/relu_squeeze1x1",0,"fire9/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",25.,25.933300000000003,45.,"{45., 28., 27., 26., 26., 26., 26., 26., 26., 26., 26., 25., 25., 25., 35., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27., 26., 26., 26., 26., 25., 25., 25., 26., 25., 25., 25., 25., 25., 25.}"
59,59,"fire9/expand1x1","fire9/expand1x1",0,"fire9/expand1x1","Convolution","Convolution","Convolution",63.,66.2667,131.,"{131., 78., 66., 65., 65., 66., 67., 65., 66., 66., 65., 65., 64., 64., 66., 64., 64., 66., 64., 64., 64., 66., 65., 64., 65., 63., 66., 64., 67., 66., 65., 66., 64., 65., 65., 65., 64., 69., 65., 91., 74., 73., 73., 72., 78., 74., 73., 73., 72., 73.}"
60,60,"fire9/relu_expand1x1","fire9/relu_expand1x1",0,"fire9/relu_expand1x1","Elementwise","Elementwise","Elementwise",40.,40.4667,58.,"{58., 44., 41., 41., 40., 41., 40., 40., 40., 41., 40., 40., 40., 40., 40., 40., 41., 40., 40., 41., 41., 41., 41., 40., 40., 40., 40., 52., 42., 41., 41., 40., 40., 40., 41., 41., 40., 40., 40., 40., 41., 41., 41., 40., 40., 40., 41., 41., 41., 41.}"
61,61,"fire9/expand3x3","fire9/expand3x3",0,"fire9/expand3x3","Convolution","Convolution","Convolution",268.,269.9667,348.,"{348., 277., 272., 271., 271., 270., 270., 270., 271., 270., 270., 271., 270., 270., 284., 330., 304., 302., 301., 269., 268., 269., 268., 269., 269., 269., 269., 268., 280., 270., 270., 269., 269., 268., 277., 269., 268., 269., 269., 269., 270., 269., 284., 269., 268., 270., 269., 275., 269., 270.}"
62,62,"fire9/relu_expand3x3","fire9/relu_expand3x3",0,"fire9/relu_expand3x3","Elementwise","Elementwise","Elementwise",40.,40.2,58.,"{58., 44., 41., 40., 41., 40., 51., 41., 41., 47., 41., 40., 40., 40., 41., 41., 40., 40., 40., 41., 40., 40., 40., 40., 40., 41., 40., 40., 40., 40., 40., 41., 41., 40., 40., 41., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40., 40.}"
