"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
25,25,"DynamicRouting/2/Net/capsule/v/5","DynamicRouting/2/Net/capsule/v/5",0,"DynamicRouting/2/Net/capsule/v/5","Threading","Threading","Threading",21.,25.0667,34.,"{34., 23., 21., 28., 21., 21., 27., 21., 27., 27., 21., 21., 27., 26., 26., 26., 21., 21., 26., 27., 27., 27., 21., 27., 21., 21., 27., 27., 22., 26., 27., 27., 27., 27., 28., 27., 27., 27., 21., 26., 21., 21., 26., 22., 27., 27., 27., 21., 26., 21.}"
26,26,"DynamicRouting/2/Net/dots/1","DynamicRouting/2/Net/dots/1",0,"DynamicRouting/2/Net/dots/1","Replicate","Replicate","Replicate",5348.,5386.933300000001,5402.,"{5402., 5381., 5394., 5399., 5384., 5389., 5398., 5388., 5381., 5394., 5381., 5386., 5386., 5386., 5380., 5387., 5389., 5386., 5386., 5380., 5393., 5381., 5392., 5388., 5387., 5380., 5391., 5380., 5387., 5392., 5381., 5387., 5387., 5388., 5385., 5394., 5381., 5390., 5390., 5399., 5399., 5348., 5373., 5392., 5385., 5380., 5392., 5381., 5388., 5388.}"
27,27,"DynamicRouting/2/Net/dots/2","DynamicRouting/2/Net/dots/2",0,"DynamicRouting/2/Net/dots/2","Threading","Threading","Threading",101.,102.,115.,"{115., 103., 103., 102., 102., 102., 102., 102., 102., 102., 101., 101., 103., 102., 102., 102., 102., 102., 101., 109., 101., 102., 102., 101., 102., 102., 101., 102., 102., 101., 102., 101., 102., 102., 102., 102., 102., 101., 102., 102., 108., 103., 102., 102., 102., 102., 102., 103., 102., 102.}"
28,28,"DynamicRouting/2/Net/dots/3","DynamicRouting/2/Net/dots/3",0,"DynamicRouting/2/Net/dots/3","Aggregation","Aggregation","Aggregation",3539.,3552.9333,3586.,"{3571., 3554., 3550., 3560., 3552., 3544., 3558., 3559., 3578., 3551., 3551., 3555., 3551., 3549., 3550., 3548., 3552., 3556., 3552., 3551., 3557., 3556., 3549., 3546., 3585., 3551., 3552., 3550., 3556., 3558., 3547., 3556., 3544., 3550., 3557., 3551., 3551., 3586., 3557., 3558., 3553., 3539., 3558., 3552., 3546., 3553., 3555., 3547., 3557., 3549.}"
29,29,"DynamicRouting/2/Net/dots_flatten","DynamicRouting/2/Net/dots_flatten",0,"DynamicRouting/2/Net/dots_flatten","Flatten","Flatten","Flatten",20.,26.5333,36.,"{36., 22., 28., 20., 27., 27., 21., 20., 27., 22., 27., 21., 26., 27., 27., 27., 26., 27., 26., 21., 27., 26., 27., 27., 26., 26., 27., 26., 26., 27., 27., 26., 26., 27., 27., 26., 27., 26., 20., 27., 27., 26., 27., 27., 27., 27., 26., 27., 26., 21.}"
30,30,"DynamicRouting/2/Net/new_b","DynamicRouting/2/Net/new_b",0,"DynamicRouting/2/Net/new_b","Threading","Threading","Threading",28.,28.666700000000002,39.,"{39., 29., 29., 29., 28., 28., 28., 29., 29., 28., 29., 29., 29., 28., 28., 29., 29., 29., 28., 28., 28., 29., 29., 28., 28., 28., 29., 29., 28., 29., 29., 28., 28., 29., 29., 29., 28., 29., 29., 28., 29., 29., 29., 28., 28., 29., 28., 29., 29., 32.}"
31,31,"DynamicRouting/3","DynamicRouting/3",0,"DynamicRouting/3","SequenceLast","SequenceLast","SequenceLast",228.,228.4,239.,"{239., 230., 228., 228., 228., 228., 229., 229., 228., 228., 229., 228., 234., 229., 228., 229., 228., 229., 228., 228., 228., 228., 228., 229., 228., 229., 228., 228., 229., 235., 235., 229., 228., 229., 229., 228., 228., 229., 228., 229., 228., 228., 228., 228., 229., 228., 235., 229., 228., 228.}"
32,32,"DigitCaps/c/1","DigitCaps/c/1",0,"DigitCaps/c/1","Reshape","Reshape","Reshape",21.,25.3,37.,"{37., 22., 22., 22., 28., 21., 26., 21., 27., 27., 21., 21., 27., 21., 27., 27., 27., 27., 27., 27., 21., 27., 27., 22., 27., 27., 22., 21., 26., 27., 21., 27., 27., 21., 27., 21., 22., 21., 27., 27., 28., 27., 21., 27., 21., 26., 27., 27., 27., 27.}"
33,33,"DigitCaps/c/2","DigitCaps/c/2",0,"DigitCaps/c/2","Softmax","Softmax","Softmax",218.,220.10000000000002,229.,"{229., 221., 219., 218., 219., 219., 219., 219., 219., 219., 219., 219., 219., 218., 219., 219., 226., 219., 220., 219., 218., 218., 219., 219., 219., 219., 219., 219., 218., 219., 220., 219., 219., 219., 225., 228., 223., 222., 222., 223., 223., 223., 223., 223., 223., 223., 223., 223., 223., 222.}"
34,34,"DigitCaps/s/1","DigitCaps/s/1",0,"DigitCaps/s/1","Replicate","Replicate","Replicate",5352.,5397.7,5411.,"{5410., 5399., 5401., 5399., 5390., 5405., 5393., 5395., 5398., 5398., 5388., 5408., 5401., 5389., 5404., 5394., 5398., 5352., 5380., 5399., 5396., 5393., 5403., 5390., 5398., 5403., 5389., 5402., 5399., 5395., 5396., 5404., 5388., 5411., 5404., 5405., 5402., 5390., 5380., 5399., 5398., 5389., 5404., 5397., 5397., 5402., 5398., 5389., 5404., 5398.}"
35,35,"DigitCaps/s/2","DigitCaps/s/2",0,"DigitCaps/s/2","Threading","Threading","Threading",101.,102.,116.,"{114., 104., 102., 102., 102., 102., 103., 102., 102., 102., 102., 102., 102., 102., 102., 101., 101., 101., 103., 102., 101., 102., 102., 102., 103., 101., 107., 102., 102., 103., 102., 102., 102., 103., 102., 102., 102., 101., 102., 102., 101., 102., 116., 102., 102., 102., 102., 102., 102., 102.}"
36,36,"DigitCaps/s/3","DigitCaps/s/3",0,"DigitCaps/s/3","Aggregation","Aggregation","Aggregation",3472.,3489.4667,3535.,"{3519., 3485., 3494., 3483., 3489., 3490., 3498., 3491., 3485., 3486., 3485., 3485., 3495., 3489., 3488., 3500., 3487., 3481., 3493., 3489., 3486., 3494., 3486., 3494., 3496., 3472., 3486., 3488., 3485., 3492., 3489., 3485., 3488., 3535., 3501., 3496., 3492., 3484., 3493., 3480., 3472., 3495., 3491., 3497., 3489., 3487., 3495., 3490., 3481., 3493.}"
37,37,"DigitCaps/v/1","DigitCaps/v/1",0,"DigitCaps/v/1","Elementwise","Elementwise","Elementwise",19.,19.3667,39.,"{34., 22., 19., 19., 20., 20., 19., 19., 20., 19., 20., 19., 19., 19., 20., 19., 19., 20., 19., 19., 19., 20., 19., 19., 20., 19., 19., 19., 20., 20., 39., 21., 20., 20., 19., 20., 19., 19., 19., 26., 20., 19., 20., 19., 19., 19., 20., 19., 19., 19.}"
38,38,"DigitCaps/v/2","DigitCaps/v/2",0,"DigitCaps/v/2","Aggregation","Aggregation","Aggregation",28.,28.3,36.,"{36., 30., 28., 29., 29., 28., 28., 28., 28., 28., 28., 28., 29., 28., 28., 28., 28., 29., 28., 29., 28., 28., 29., 28., 28., 28., 28., 29., 28., 28., 28., 28., 29., 28., 28., 29., 28., 29., 28., 28., 29., 28., 28., 29., 36., 29., 31., 29., 28., 29.}"
39,39,"DigitCaps/v/3","DigitCaps/v/3",0,"DigitCaps/v/3","Elementwise","Elementwise","Elementwise",20.,24.7333,37.,"{37., 22., 20., 21., 21., 27., 28., 21., 27., 28., 28., 21., 28., 22., 21., 21., 27., 21., 27., 28., 28., 20., 28., 21., 28., 27., 28., 21., 27., 28., 21., 21., 21., 27., 27., 32., 20., 28., 20., 28., 20., 27., 21., 33., 20., 36., 22., 27., 28., 21.}"
40,40,"DigitCaps/v/4","DigitCaps/v/4",0,"DigitCaps/v/4","Replicate","Replicate","Replicate",29.,30.,39.,"{39., 31., 30., 30., 30., 30., 31., 30., 30., 31., 30., 30., 30., 30., 30., 30., 30., 30., 29., 30., 30., 31., 30., 30., 30., 30., 30., 31., 30., 30., 29., 30., 30., 31., 30., 30., 30., 30., 30., 30., 30., 30., 29., 30., 30., 30., 30., 30., 30., 30.}"
41,41,"DigitCaps/v/5","DigitCaps/v/5",0,"DigitCaps/v/5","Threading","Threading","Threading",19.,19.7667,33.,"{33., 21., 21., 20., 20., 20., 20., 20., 20., 20., 19., 20., 20., 20., 20., 20., 19., 20., 19., 20., 20., 20., 20., 19., 20., 19., 19., 19., 19., 20., 20., 19., 20., 19., 19., 20., 19., 20., 20., 19., 20., 19., 20., 19., 20., 20., 19., 20., 19., 20.}"
42,42,"Norm/1","Norm/1",0,"Norm/1","Elementwise","Elementwise","Elementwise",19.,19.3,39.,"{35., 21., 20., 20., 20., 20., 19., 20., 19., 20., 19., 19., 20., 20., 19., 20., 19., 19., 20., 19., 20., 19., 19., 19., 19., 19., 19., 19., 19., 19., 19., 19., 19., 19., 19., 39., 20., 19., 20., 19., 19., 20., 19., 20., 19., 19., 19., 19., 19., 20.}"
43,43,"Norm/2","Norm/2",0,"Norm/2","Aggregation","Aggregation","Aggregation",28.,28.5667,36.,"{36., 30., 29., 29., 29., 28., 28., 29., 29., 29., 28., 29., 29., 28., 29., 28., 28., 29., 28., 29., 28., 29., 28., 28., 29., 29., 28., 28., 29., 29., 28., 28., 28., 28., 29., 28., 28., 28., 29., 29., 28., 29., 28., 29., 29., 29., 28., 29., 28., 29.}"
44,44,"Norm/3","Norm/3",0,"Norm/3","Elementwise","Elementwise","Elementwise",19.,19.433300000000003,27.,"{27., 21., 20., 20., 20., 19., 19., 20., 19., 19., 20., 19., 20., 19., 20., 19., 19., 19., 20., 19., 19., 19., 20., 21., 20., 19., 20., 19., 19., 20., 19., 19., 20., 19., 20., 19., 20., 19., 19., 20., 19., 20., 19., 19., 20., 19., 20., 19., 19., 20.}"
45,45,"Pick/1","Pick/1",0,"Pick/1","Ordering","Ordering","Ordering",19.,19.133300000000002,34.,"{34., 21., 19., 19., 20., 19., 19., 20., 19., 19., 19., 20., 19., 19., 19., 19., 20., 19., 19., 19., 20., 19., 19., 19., 19., 19., 19., 20., 19., 20., 19., 19., 19., 19., 19., 20., 19., 19., 19., 19., 20., 19., 20., 19., 19., 20., 19., 19., 19., 20.}"
46,46,"Pick/2","Pick/2",0,"Pick/2","Extract","Extract","Extract",29.,29.7333,50.,"{50., 31., 30., 30., 30., 29., 29., 30., 30., 29., 30., 30., 30., 30., 30., 29., 30., 30., 30., 29., 30., 29., 30., 29., 30., 30., 29., 30., 29., 29., 30., 30., 29., 29., 29., 30., 30., 30., 29., 30., 30., 29., 30., 30., 29., 30., 29., 29., 30., 30.}"
47,47,"Reconstruct/1","Reconstruct/1",0,"Reconstruct/1","Linear","Linear","Linear",27.,27.7333,43.,"{39., 30., 43., 29., 28., 28., 28., 27., 27., 28., 28., 28., 28., 28., 27., 27., 27., 28., 28., 28., 28., 28., 28., 27., 28., 28., 28., 27., 27., 28., 27., 28., 27., 28., 28., 28., 27., 27., 27., 27., 27., 28., 28., 28., 27., 27., 28., 28., 28., 27.}"
48,48,"Reconstruct/2","Reconstruct/2",0,"Reconstruct/2","Elementwise","Elementwise","Elementwise",19.,19.633300000000002,29.,"{29., 22., 20., 20., 20., 20., 19., 19., 20., 19., 20., 19., 20., 19., 20., 20., 19., 20., 19., 19., 20., 19., 20., 19., 20., 20., 20., 19., 20., 19., 20., 20., 19., 20., 19., 20., 19., 20., 20., 19., 20., 19., 20., 20., 19., 20., 19., 19., 20., 19.}"
49,49,"Reconstruct/3","Reconstruct/3",0,"Reconstruct/3","Linear","Linear","Linear",45.,55.133300000000006,99.,"{99., 57., 56., 53., 53., 53., 68., 53., 53., 62., 78., 58., 58., 59., 58., 59., 60., 58., 59., 58., 58., 58., 59., 59., 64., 52., 53., 53., 53., 53., 52., 54., 53., 53., 52., 53., 52., 54., 53., 53., 53., 53., 53., 55., 53., 53., 77., 64., 48., 45.}"
50,50,"Reconstruct/4","Reconstruct/4",0,"Reconstruct/4","Elementwise","Elementwise","Elementwise",23.,24.0333,41.,"{41., 27., 25., 25., 25., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 25., 24., 24., 24., 24., 24., 24., 24., 25., 24., 24., 24., 36., 25., 24., 24., 24., 24., 24., 24., 24., 31., 25., 24., 24., 24., 23., 23., 24., 24., 24., 24., 24., 24., 24.}"
51,51,"Reconstruct/5","Reconstruct/5",0,"Reconstruct/5","Linear","Linear","Linear",55.,56.1,106.,"{106., 63., 59., 58., 57., 57., 56., 56., 58., 56., 71., 60., 57., 58., 57., 56., 56., 56., 56., 55., 56., 56., 56., 56., 57., 56., 56., 55., 56., 56., 56., 56., 56., 56., 56., 56., 56., 56., 56., 56., 56., 56., 55., 56., 55., 56., 56., 55., 56., 56.}"
52,52,"Reconstruct/6","Reconstruct/6",0,"Reconstruct/6","Elementwise","Elementwise","Elementwise",33.,33.533300000000004,45.,"{45., 36., 34., 34., 33., 33., 33., 34., 34., 34., 34., 34., 34., 34., 34., 34., 33., 33., 34., 34., 34., 33., 33., 34., 33., 34., 33., 33., 34., 34., 33., 33., 33., 34., 33., 34., 33., 33., 34., 33., 33., 34., 34., 33., 33., 33., 34., 33., 33., 33.}"
53,53,"Reconstruct/7","Reconstruct/7",0,"Reconstruct/7","Reshape","Reshape","Reshape",23.,24.,40.,"{40., 26., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 24., 23., 24., 24., 24., 24., 24., 25., 24., 24., 24., 24., 24., 24., 24., 24., 25., 24., 24., 25., 23., 24., 24., 24., 24., 24., 24., 24., 24., 23., 23.}"
