"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
11,11,"2_2/1/relu2_2_expand","2_2/1/relu2_2_expand",0,"2_2/1/relu2_2_expand","Elementwise","Elementwise","Elementwise",1324.,1341.,1796.,"{1796., 1555., 1412., 1358., 1359., 1365., 1350., 1366., 1364., 1348., 1344., 1354., 1340., 1341., 1365., 1384., 1380., 1358., 1340., 1342., 1338., 1327., 1346., 1345., 1328., 1324., 1342., 1326., 1325., 1352., 1328., 1325., 1341., 1326., 1327., 1341., 1324., 1332., 1341., 1326., 1367., 1339., 1326., 1325., 1352., 1325., 1325., 1338., 1326., 1327.}"
12,12,"2_2/2/conv2_2_dwise","2_2/2/conv2_2_dwise",0,"2_2/2/conv2_2_dwise","Convolution","Convolution","Convolution",5460.,6566.5333,10297.,"{10297., 10069., 9989., 9955., 9958., 9931., 9900., 10111., 9889., 10107., 9897., 9864., 9858., 10093., 9875., 9873., 9854., 6194., 5590., 5583., 5569., 5487., 5518., 5524., 5515., 5524., 5515., 5551., 5517., 5552., 5463., 5495., 5470., 5570., 5466., 5509., 5460., 5530., 5566., 5508., 5541., 5477., 5480., 5461., 5464., 5472., 5511., 5513., 5504., 5463.}"
13,13,"2_2/2/conv2_2_dwise_bn","2_2/2/conv2_2_dwise_bn",0,"2_2/2/conv2_2_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",281.,282.2667,318.,"{318., 287., 283., 282., 283., 282., 282., 282., 283., 283., 314., 285., 284., 282., 282., 282., 283., 281., 282., 282., 282., 281., 282., 299., 282., 282., 282., 283., 282., 282., 282., 282., 282., 282., 282., 282., 284., 295., 283., 281., 281., 282., 282., 282., 283., 288., 283., 282., 282., 282.}"
14,14,"2_2/2/relu2_2_dwise","2_2/2/relu2_2_dwise",0,"2_2/2/relu2_2_dwise","Elementwise","Elementwise","Elementwise",352.,357.1,393.,"{375., 355., 354., 353., 354., 352., 352., 369., 355., 355., 355., 354., 354., 355., 355., 354., 355., 355., 376., 355., 355., 354., 370., 363., 393., 354., 355., 355., 364., 358., 357., 358., 358., 368., 372., 365., 370., 357., 359., 380., 358., 358., 358., 357., 358., 359., 357., 358., 358., 358.}"
15,15,"2_2/3/conv2_2_linear","2_2/3/conv2_2_linear",0,"2_2/3/conv2_2_linear","Convolution","Convolution","Convolution",190.,193.3667,255.,"{255., 193., 192., 191., 191., 193., 191., 190., 191., 206., 196., 194., 194., 193., 193., 193., 204., 193., 192., 193., 194., 192., 193., 193., 192., 193., 193., 227., 213., 216., 213., 211., 208., 193., 193., 207., 194., 191., 193., 194., 192., 193., 193., 192., 194., 195., 192., 193., 194., 195.}"
16,16,"2_2/3/conv2_2_linear_bn","2_2/3/conv2_2_linear_bn",0,"2_2/3/conv2_2_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",73.,89.36670000000001,119.,"{112., 92., 106., 90., 89., 90., 89., 90., 89., 90., 89., 89., 90., 89., 90., 89., 90., 89., 89., 89., 89., 89., 89., 89., 95., 91., 90., 90., 90., 89., 89., 90., 89., 90., 89., 89., 89., 89., 90., 89., 90., 89., 89., 119., 98., 74., 74., 73., 73., 73.}"
17,17,"3_1/1/conv3_1_expand","3_1/1/conv3_1_expand",0,"3_1/1/conv3_1_expand","Convolution","Convolution","Convolution",331.,338.43330000000003,389.,"{389., 361., 344., 335., 337., 337., 335., 334., 381., 362., 383., 334., 349., 335., 334., 336., 335., 338., 345., 337., 336., 336., 366., 349., 339., 340., 336., 332., 336., 335., 332., 332., 331., 334., 336., 372., 374., 365., 376., 335., 334., 338., 333., 331., 336., 336., 353., 338., 338., 339.}"
18,18,"3_1/1/conv3_1_expand_bn","3_1/1/conv3_1_expand_bn",0,"3_1/1/conv3_1_expand_bn","BatchNormalization","BatchNormalization","BatchNormalization",363.,366.36670000000004,399.,"{399., 372., 369., 370., 368., 368., 369., 367., 368., 382., 365., 365., 363., 364., 363., 365., 363., 364., 365., 364., 383., 366., 366., 366., 366., 366., 374., 366., 366., 366., 366., 379., 366., 366., 367., 366., 366., 368., 366., 366., 366., 379., 367., 366., 366., 366., 366., 366., 366., 366.}"
19,19,"3_1/1/relu3_1_expand","3_1/1/relu3_1_expand",0,"3_1/1/relu3_1_expand","Elementwise","Elementwise","Elementwise",460.,464.20000000000005,526.,"{484., 462., 460., 460., 471., 461., 462., 461., 487., 460., 461., 460., 461., 461., 461., 461., 478., 463., 462., 461., 460., 461., 461., 461., 475., 470., 462., 461., 462., 475., 461., 461., 498., 478., 465., 526., 472., 467., 465., 465., 465., 480., 465., 466., 464., 480., 464., 465., 465., 482.}"
20,20,"3_1/2/conv3_1_dwise","3_1/2/conv3_1_dwise",0,"3_1/2/conv3_1_dwise","Convolution","Convolution","Convolution",5007.,5063.3667000000005,9457.,"{9457., 9220., 9390., 9027., 5114., 5112., 5064., 5076., 5043., 5061., 5061., 5047., 5045., 5037., 5058., 5016., 5071., 5014., 5089., 5033., 5049., 5039., 5105., 5012., 5066., 5039., 5039., 5064., 5088., 5082., 5072., 5073., 5060., 5114., 5053., 5102., 5076., 5119., 5019., 5129., 5041., 5088., 5034., 5104., 5018., 5080., 5007., 5031., 5015., 5034.}"
21,21,"3_1/2/conv3_1_dwise_bn","3_1/2/conv3_1_dwise_bn",0,"3_1/2/conv3_1_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",229.,231.3667,262.,"{260., 236., 233., 233., 233., 230., 229., 231., 230., 245., 241., 233., 233., 231., 232., 231., 232., 231., 232., 232., 232., 232., 231., 233., 262., 232., 230., 231., 230., 230., 230., 231., 230., 230., 231., 230., 230., 230., 230., 230., 230., 230., 244., 232., 233., 231., 233., 232., 231., 231.}"
22,22,"3_1/2/relu3_1_dwise","3_1/2/relu3_1_dwise",0,"3_1/2/relu3_1_dwise","Elementwise","Elementwise","Elementwise",450.,633.7667,665.,"{665., 640., 661., 637., 636., 637., 637., 637., 650., 637., 636., 636., 641., 629., 629., 647., 630., 629., 637., 630., 630., 643., 631., 630., 630., 630., 631., 647., 631., 629., 631., 631., 630., 644., 640., 634., 634., 635., 633., 645., 634., 634., 633., 634., 634., 633., 533., 467., 452., 450.}"
23,23,"3_1/3/conv3_1_linear","3_1/3/conv3_1_linear",0,"3_1/3/conv3_1_linear","Convolution","Convolution","Convolution",138.,139.2333,240.,"{240., 160., 158., 156., 156., 173., 140., 141., 140., 139., 139., 139., 139., 139., 139., 140., 139., 139., 140., 139., 139., 139., 139., 153., 142., 140., 138., 138., 139., 139., 139., 140., 139., 139., 138., 138., 139., 138., 139., 138., 138., 138., 138., 140., 139., 140., 139., 139., 139., 138.}"
24,24,"3_1/3/conv3_1_linear_bn","3_1/3/conv3_1_linear_bn",0,"3_1/3/conv3_1_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",71.,72.1333,96.,"{96., 75., 73., 72., 73., 72., 72., 71., 72., 72., 72., 72., 72., 72., 73., 72., 72., 73., 72., 72., 72., 73., 72., 72., 72., 72., 72., 73., 72., 72., 73., 72., 73., 86., 73., 72., 72., 72., 72., 72., 72., 71., 72., 72., 72., 73., 72., 72., 73., 72.}"
25,25,"3_1/4","3_1/4",0,"3_1/4","Threading","Threading","Threading",70.,82.9667,93.,"{85., 77., 72., 71., 71., 71., 71., 70., 70., 71., 71., 71., 71., 71., 71., 71., 88., 72., 85., 93., 86., 86., 87., 86., 86., 85., 85., 86., 86., 85., 86., 86., 86., 87., 86., 86., 86., 85., 85., 87., 86., 86., 86., 86., 86., 86., 86., 85., 86., 85.}"
26,26,"3_2/1/conv3_2_expand","3_2/1/conv3_2_expand",0,"3_2/1/conv3_2_expand","Convolution","Convolution","Convolution",495.,534.9333,634.,"{634., 564., 528., 537., 539., 534., 550., 538., 535., 533., 531., 537., 519., 536., 578., 534., 536., 535., 607., 600., 536., 547., 532., 532., 535., 535., 533., 529., 545., 569., 533., 532., 533., 525., 532., 541., 599., 591., 527., 530., 528., 528., 538., 532., 524., 524., 511., 550., 495., 518.}"
27,27,"3_2/1/conv3_2_expand_bn","3_2/1/conv3_2_expand_bn",0,"3_2/1/conv3_2_expand_bn","BatchNormalization","BatchNormalization","BatchNormalization",366.,367.23330000000004,395.,"{395., 370., 368., 367., 368., 366., 379., 368., 366., 367., 368., 366., 368., 367., 367., 367., 367., 383., 368., 366., 366., 367., 367., 374., 368., 367., 367., 367., 379., 366., 368., 366., 366., 367., 367., 367., 367., 367., 378., 366., 367., 368., 367., 367., 367., 367., 366., 367., 367., 380.}"
28,28,"3_2/1/relu3_2_expand","3_2/1/relu3_2_expand",0,"3_2/1/relu3_2_expand","Elementwise","Elementwise","Elementwise",461.,565.2,859.,"{489., 465., 461., 475., 462., 463., 479., 462., 463., 462., 462., 462., 463., 463., 463., 493., 463., 463., 463., 462., 462., 463., 462., 478., 463., 463., 462., 462., 462., 463., 462., 462., 859., 833., 840., 832., 847., 836., 835., 835., 835., 846., 836., 834., 836., 835., 855., 836., 836., 834.}"
29,29,"3_2/2/conv3_2_dwise","3_2/2/conv3_2_dwise",0,"3_2/2/conv3_2_dwise","Convolution","Convolution","Convolution",1765.,1782.2667000000001,2011.,"{2011., 1945., 1784., 1786., 1804., 1859., 1766., 1781., 1769., 1767., 1858., 1767., 1788., 1765., 1778., 1802., 1876., 1767., 1780., 1767., 1765., 1863., 1767., 1781., 1774., 1781., 1807., 1857., 1766., 1766., 1783., 1776., 1818., 1779., 1785., 1767., 1778., 1771., 1866., 1768., 1766., 1784., 1768., 1820., 1813., 1780., 1765., 1780., 1769., 1844.}"
30,30,"3_2/2/conv3_2_dwise_bn","3_2/2/conv3_2_dwise_bn",0,"3_2/2/conv3_2_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",74.,74.36670000000001,95.,"{95., 76., 75., 74., 74., 74., 74., 74., 75., 74., 74., 74., 74., 74., 74., 74., 74., 75., 74., 74., 74., 74., 74., 74., 74., 75., 74., 74., 74., 75., 74., 85., 76., 75., 75., 81., 75., 75., 75., 75., 75., 75., 74., 74., 74., 75., 75., 75., 74., 74.}"
31,31,"3_2/2/relu3_2_dwise","3_2/2/relu3_2_dwise",0,"3_2/2/relu3_2_dwise","Elementwise","Elementwise","Elementwise",125.,128.5667,151.,"{147., 128., 125., 125., 125., 136., 129., 129., 128., 128., 128., 129., 128., 128., 139., 125., 135., 128., 129., 128., 128., 128., 151., 126., 125., 125., 137., 128., 129., 128., 128., 129., 137., 125., 125., 136., 128., 128., 135., 132., 129., 128., 137., 125., 125., 137., 128., 129., 128., 128.}"
32,32,"3_2/3/conv3_2_linear","3_2/3/conv3_2_linear",0,"3_2/3/conv3_2_linear","Convolution","Convolution","Convolution",83.,84.2333,161.,"{161., 99., 96., 94., 98., 84., 84., 83., 84., 84., 85., 92., 84., 88., 85., 85., 83., 84., 84., 84., 85., 83., 85., 83., 84., 84., 83., 84., 84., 83., 84., 83., 84., 83., 85., 84., 85., 83., 85., 84., 84., 83., 84., 85., 84., 84., 84., 85., 84., 84.}"
33,33,"3_2/3/conv3_2_linear_bn","3_2/3/conv3_2_linear_bn",0,"3_2/3/conv3_2_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",51.,52.,72.,"{72., 53., 52., 52., 52., 52., 52., 52., 52., 52., 52., 52., 52., 53., 51., 52., 52., 52., 52., 52., 52., 52., 52., 52., 57., 52., 52., 52., 52., 51., 53., 52., 52., 52., 52., 53., 52., 52., 52., 52., 52., 51., 53., 52., 53., 52., 52., 52., 52., 52.}"
34,34,"4_1/1/conv4_1_expand","4_1/1/conv4_1_expand",0,"4_1/1/conv4_1_expand","Convolution","Convolution","Convolution",231.,234.8667,283.,"{283., 237., 234., 235., 236., 232., 231., 234., 233., 234., 251., 243., 238., 233., 259., 233., 235., 234., 246., 231., 234., 232., 233., 234., 233., 234., 234., 234., 232., 232., 234., 241., 271., 255., 256., 252., 255., 232., 233., 232., 232., 233., 237., 233., 232., 232., 234., 243., 238., 236.}"
35,35,"4_1/1/conv4_1_expand_bn","4_1/1/conv4_1_expand_bn",0,"4_1/1/conv4_1_expand_bn","BatchNormalization","BatchNormalization","BatchNormalization",110.,112.4333,137.,"{137., 115., 113., 111., 111., 112., 111., 111., 111., 112., 111., 111., 111., 111., 112., 112., 112., 111., 112., 110., 113., 113., 113., 113., 113., 113., 113., 114., 119., 110., 112., 112., 112., 113., 112., 112., 113., 122., 113., 113., 114., 112., 113., 113., 113., 112., 114., 114., 113., 113.}"
36,36,"4_1/1/relu4_1_expand","4_1/1/relu4_1_expand",0,"4_1/1/relu4_1_expand","Elementwise","Elementwise","Elementwise",193.,195.,229.,"{229., 206., 196., 194., 194., 195., 195., 194., 194., 194., 196., 196., 195., 197., 206., 207., 196., 193., 195., 208., 195., 196., 195., 195., 195., 194., 194., 195., 194., 194., 194., 195., 195., 195., 195., 195., 203., 195., 206., 196., 194., 194., 195., 194., 195., 195., 195., 194., 202., 195.}"
37,37,"4_1/2/conv4_1_dwise","4_1/2/conv4_1_dwise",0,"4_1/2/conv4_1_dwise","Convolution","Convolution","Convolution",1947.,1969.4667000000002,2320.,"{2320., 2239., 2048., 1963., 2034., 1948., 1967., 1949., 1962., 1986., 1963., 1958., 1963., 1947., 2002., 1949., 1970., 1949., 1961., 2011., 1961., 1964., 1969., 1948., 2015., 1947., 1971., 1955., 1963., 1997., 1978., 1957., 1962., 1959., 2015., 1973., 1973., 1948., 1974., 1996., 2011., 1954., 1964., 1949., 2036., 1990., 1969., 1948., 1964., 1998.}"
38,38,"4_1/2/conv4_1_dwise_bn","4_1/2/conv4_1_dwise_bn",0,"4_1/2/conv4_1_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",101.,102.6333,122.,"{122., 103., 102., 101., 102., 102., 101., 101., 102., 101., 102., 102., 102., 116., 103., 103., 103., 102., 103., 103., 102., 103., 103., 102., 103., 102., 103., 102., 103., 102., 103., 103., 102., 112., 107., 102., 103., 103., 102., 103., 103., 103., 104., 103., 103., 103., 103., 103., 102., 115.}"
39,39,"4_1/2/relu4_1_dwise","4_1/2/relu4_1_dwise",0,"4_1/2/relu4_1_dwise","Elementwise","Elementwise","Elementwise",183.,183.16670000000002,199.,"{199., 199., 184., 184., 183., 183., 183., 183., 183., 183., 183., 183., 183., 183., 183., 184., 183., 183., 183., 184., 184., 191., 197., 183., 183., 184., 183., 183., 183., 183., 183., 183., 183., 183., 183., 184., 183., 183., 183., 183., 183., 183., 184., 196., 192., 192., 183., 183., 183., 183.}"
40,40,"4_1/3/conv4_1_linear","4_1/3/conv4_1_linear",0,"4_1/3/conv4_1_linear","Convolution","Convolution","Convolution",95.,96.7,163.,"{163., 102., 98., 97., 97., 96., 98., 96., 96., 97., 97., 99., 97., 96., 96., 98., 96., 99., 97., 97., 96., 97., 96., 96., 97., 98., 96., 97., 97., 97., 97., 96., 96., 96., 96., 96., 96., 96., 96., 97., 97., 97., 95., 97., 97., 97., 97., 97., 97., 100.}"
41,41,"4_1/3/conv4_1_linear_bn","4_1/3/conv4_1_linear_bn",0,"4_1/3/conv4_1_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",53.,53.4667,81.,"{81., 56., 54., 53., 54., 54., 54., 53., 53., 54., 53., 54., 53., 53., 54., 53., 54., 55., 53., 53., 53., 53., 54., 54., 53., 54., 53., 54., 53., 53., 54., 53., 53., 53., 53., 54., 53., 54., 53., 54., 53., 54., 53., 54., 54., 53., 54., 53., 54., 53.}"
42,42,"4_1/4","4_1/4",0,"4_1/4","Threading","Threading","Threading",46.,47.9333,66.,"{66., 49., 48., 47., 48., 48., 48., 48., 48., 48., 48., 47., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 47., 48., 48., 48., 48., 47., 47., 48., 49., 48., 47., 48., 48., 48., 58., 47., 46., 46., 46., 46., 46., 59., 49.}"
43,43,"4_2/1/conv4_2_expand","4_2/1/conv4_2_expand",0,"4_2/1/conv4_2_expand","Convolution","Convolution","Convolution",228.,231.9667,286.,"{286., 234., 231., 232., 232., 233., 232., 232., 232., 232., 229., 245., 272., 256., 256., 256., 256., 229., 231., 230., 233., 231., 233., 232., 232., 232., 230., 244., 230., 231., 232., 232., 231., 231., 234., 231., 231., 232., 228., 229., 230., 232., 231., 232., 242., 233., 232., 233., 230., 232.}"
44,44,"4_2/1/conv4_2_expand_bn","4_2/1/conv4_2_expand_bn",0,"4_2/1/conv4_2_expand_bn","BatchNormalization","BatchNormalization","BatchNormalization",164.,165.4,192.,"{192., 167., 168., 165., 166., 165., 165., 164., 166., 165., 165., 165., 165., 165., 173., 165., 166., 166., 165., 165., 166., 165., 165., 166., 166., 177., 166., 165., 166., 165., 165., 165., 165., 164., 166., 166., 165., 165., 165., 165., 166., 164., 166., 165., 165., 166., 165., 166., 179., 166.}"
45,45,"4_2/1/relu4_2_expand","4_2/1/relu4_2_expand",0,"4_2/1/relu4_2_expand","Elementwise","Elementwise","Elementwise",328.,329.40000000000003,349.,"{349., 331., 341., 330., 330., 330., 329., 329., 329., 329., 328., 329., 329., 330., 341., 329., 328., 328., 328., 328., 329., 337., 330., 329., 329., 330., 341., 330., 329., 328., 330., 329., 329., 329., 329., 329., 330., 330., 340., 332., 332., 328., 329., 329., 329., 330., 329., 330., 328., 330.}"
46,46,"4_2/2/conv4_2_dwise","4_2/2/conv4_2_dwise",0,"4_2/2/conv4_2_dwise","Convolution","Convolution","Convolution",1940.,1971.5667,2151.,"{2151., 2104., 2009., 2017., 1940., 1956., 1941., 2002., 1996., 1956., 1941., 1955., 1993., 2026., 1943., 1960., 1946., 2008., 2021., 1970., 1960., 1958., 2001., 2023., 1945., 1958., 1944., 2003., 2012., 1962., 1950., 1957., 1986., 2040., 1943., 1954., 1942., 1991., 2028., 1954., 1945., 1956., 1976., 2021., 1944., 1955., 1953., 1954., 2031., 1956.}"
47,47,"4_2/2/conv4_2_dwise_bn","4_2/2/conv4_2_dwise_bn",0,"4_2/2/conv4_2_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",101.,102.1333,121.,"{121., 105., 113., 102., 110., 103., 102., 103., 102., 102., 102., 102., 102., 101., 102., 102., 102., 102., 102., 103., 102., 102., 102., 102., 105., 114., 103., 102., 103., 101., 101., 102., 102., 102., 102., 102., 102., 102., 102., 103., 102., 102., 103., 102., 102., 102., 103., 102., 102., 102.}"
48,48,"4_2/2/relu4_2_dwise","4_2/2/relu4_2_dwise",0,"4_2/2/relu4_2_dwise","Elementwise","Elementwise","Elementwise",181.,182.,198.,"{198., 184., 183., 182., 182., 182., 183., 182., 182., 181., 181., 182., 182., 182., 182., 182., 182., 193., 182., 181., 182., 182., 181., 182., 182., 182., 181., 181., 183., 189., 182., 182., 181., 182., 181., 182., 182., 182., 195., 182., 182., 181., 183., 182., 182., 182., 182., 182., 182., 182.}"
49,49,"4_2/3/conv4_2_linear","4_2/3/conv4_2_linear",0,"4_2/3/conv4_2_linear","Convolution","Convolution","Convolution",128.,130.26670000000001,195.,"{195., 132., 131., 130., 131., 130., 130., 130., 129., 130., 131., 129., 131., 130., 129., 129., 129., 131., 130., 130., 129., 130., 129., 132., 131., 129., 143., 131., 132., 132., 131., 129., 131., 130., 133., 132., 132., 131., 130., 132., 131., 130., 129., 130., 128., 130., 129., 131., 129., 129.}"
50,50,"4_2/3/conv4_2_linear_bn","4_2/3/conv4_2_linear_bn",0,"4_2/3/conv4_2_linear_bn","BatchNormalization","BatchNormalization","BatchNormalization",53.,53.900000000000006,73.,"{73., 55., 54., 54., 53., 54., 53., 53., 54., 54., 54., 58., 55., 53., 54., 53., 54., 54., 54., 54., 53., 54., 54., 54., 54., 54., 54., 54., 54., 53., 53., 54., 54., 53., 54., 53., 54., 54., 54., 54., 53., 55., 54., 54., 53., 54., 53., 54., 54., 54.}"
51,51,"4_2/4","4_2/4",0,"4_2/4","Threading","Threading","Threading",47.,48.,66.,"{66., 49., 48., 49., 48., 48., 48., 48., 48., 48., 48., 48., 48., 47., 47., 48., 48., 48., 57., 49., 47., 48., 48., 48., 48., 47., 48., 48., 47., 48., 48., 48., 48., 48., 48., 48., 47., 48., 47., 48., 48., 47., 48., 48., 48., 48., 48., 48., 48., 48.}"
52,52,"4_3/1/conv4_3_expand","4_3/1/conv4_3_expand",0,"4_3/1/conv4_3_expand","Convolution","Convolution","Convolution",230.,231.9333,286.,"{286., 236., 232., 232., 230., 231., 241., 232., 234., 233., 230., 231., 231., 231., 230., 268., 255., 256., 254., 253., 230., 232., 242., 232., 233., 232., 232., 231., 230., 232., 233., 230., 231., 232., 230., 232., 232., 230., 231., 232., 232., 230., 230., 231., 232., 233., 234., 232., 232., 232.}"
53,53,"4_3/1/conv4_3_expand_bn","4_3/1/conv4_3_expand_bn",0,"4_3/1/conv4_3_expand_bn","BatchNormalization","BatchNormalization","BatchNormalization",165.,165.3667,188.,"{188., 167., 165., 165., 166., 165., 166., 165., 165., 165., 165., 165., 166., 165., 165., 165., 165., 179., 172., 165., 166., 165., 165., 165., 165., 165., 165., 165., 166., 165., 165., 165., 166., 165., 165., 166., 166., 166., 165., 166., 180., 166., 165., 165., 166., 166., 167., 166., 165., 166.}"
54,54,"4_3/1/relu4_3_expand","4_3/1/relu4_3_expand",0,"4_3/1/relu4_3_expand","Elementwise","Elementwise","Elementwise",328.,328.86670000000004,349.,"{349., 330., 329., 329., 329., 328., 329., 329., 329., 328., 341., 328., 330., 329., 331., 331., 329., 328., 329., 329., 328., 329., 348., 329., 329., 329., 328., 328., 329., 329., 329., 329., 328., 328., 341., 329., 329., 328., 329., 329., 328., 330., 328., 329., 329., 328., 338., 329., 329., 328.}"
55,55,"4_3/2/conv4_3_dwise","4_3/2/conv4_3_dwise",0,"4_3/2/conv4_3_dwise","Convolution","Convolution","Convolution",790.,902.9333,1544.,"{819., 816., 896., 838., 793., 790., 810., 798., 790., 790., 806., 811., 793., 792., 877., 867., 812., 792., 791., 791., 791., 812., 797., 794., 793., 794., 877., 879., 793., 794., 795., 802., 795., 794., 794., 806., 1463., 1495., 1532., 1455., 1458., 1465., 1454., 1455., 1544., 1459., 1463., 1455., 1460., 1471.}"
56,56,"4_3/2/conv4_3_dwise_bn","4_3/2/conv4_3_dwise_bn",0,"4_3/2/conv4_3_dwise_bn","BatchNormalization","BatchNormalization","BatchNormalization",47.,47.6667,65.,"{65., 50., 48., 49., 48., 48., 48., 56., 48., 48., 48., 49., 48., 47., 48., 48., 47., 48., 47., 48., 48., 48., 48., 47., 47., 48., 47., 47., 47., 47., 48., 48., 48., 47., 47., 48., 47., 48., 48., 47., 47., 47., 48., 47., 48., 47., 47., 48., 47., 47.}"
