"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
19,20,"pool3","fire4/squeeze1x1",1,"pool3-fire4/squeeze1x1","Pooling","Convolution","Pooling-Convolution",894.,909.3667,1039.,"{937., 904., 929., 907., 958., 953., 924., 901., 907., 903., 913., 901., 899., 902., 908., 1039., 913., 894., 897., 908., 907., 905., 905., 925., 906., 925., 912., 917., 904., 902., 903., 906., 921., 903., 903., 905., 960., 901., 906., 907., 1007., 902., 898., 905., 905., 940., 905., 930., 981., 919.}"
21,22,"fire4/relu_squeeze1x1","fire4/expand1x1",1,"fire4/relu_squeeze1x1-fire4/expand1x1","Elementwise","Convolution","Elementwise-Convolution",110.,119.2333,249.,"{249., 154., 149., 145., 148., 146., 160., 137., 136., 133., 134., 134., 135., 136., 135., 136., 147., 120., 117., 115., 115., 116., 113., 114., 113., 114., 114., 115., 128., 116., 113., 112., 112., 111., 110., 113., 112., 112., 112., 113., 111., 112., 113., 111., 111., 112., 111., 111., 111., 112.}"
23,23,"fire4/relu_expand1x1","fire4/relu_expand1x1",0,"fire4/relu_expand1x1","Elementwise","Elementwise","Elementwise",57.,57.9667,82.,"{82., 63., 60., 59., 59., 58., 58., 58., 58., 58., 58., 58., 58., 59., 58., 74., 59., 58., 58., 58., 57., 58., 57., 58., 58., 57., 57., 57., 58., 58., 58., 58., 58., 58., 58., 58., 57., 57., 57., 58., 58., 57., 57., 57., 59., 58., 58., 59., 58., 58.}"
24,25,"fire4/expand3x3","fire4/relu_expand3x3",1,"fire4/expand3x3-fire4/relu_expand3x3","Convolution","Elementwise","Convolution-Elementwise",435.,438.8333,524.,"{524., 445., 439., 439., 437., 438., 437., 437., 466., 509., 492., 462., 438., 438., 438., 438., 438., 447., 439., 438., 438., 438., 437., 437., 437., 437., 443., 439., 437., 435., 470., 491., 509., 445., 437., 451., 439., 438., 436., 438., 437., 438., 437., 447., 438., 437., 437., 436., 437., 436.}"
26,27,"fire4/concat","fire5/squeeze1x1",1,"fire4/concat-fire5/squeeze1x1","Catenate","Convolution","Catenate-Convolution",180.,182.16670000000002,264.,"{264., 187., 184., 183., 182., 183., 182., 182., 182., 184., 188., 183., 182., 183., 181., 181., 181., 180., 181., 181., 209., 196., 196., 196., 196., 216., 182., 181., 182., 182., 195., 181., 182., 182., 181., 182., 182., 182., 183., 182., 181., 181., 182., 181., 181., 182., 182., 181., 182., 182.}"
28,29,"fire5/relu_squeeze1x1","fire5/expand1x1",1,"fire5/relu_squeeze1x1-fire5/expand1x1","Elementwise","Convolution","Elementwise-Convolution",109.,111.36670000000001,164.,"{164., 121., 115., 113., 113., 113., 112., 112., 111., 112., 111., 112., 112., 112., 112., 111., 110., 110., 112., 112., 112., 110., 113., 112., 112., 111., 112., 111., 112., 110., 111., 111., 110., 111., 110., 111., 111., 110., 110., 110., 109., 110., 111., 112., 112., 111., 111., 109., 112., 110.}"
30,30,"fire5/relu_expand1x1","fire5/relu_expand1x1",0,"fire5/relu_expand1x1","Elementwise","Elementwise","Elementwise",57.,57.8333,83.,"{83., 63., 59., 59., 59., 72., 60., 58., 58., 58., 57., 58., 58., 58., 57., 57., 58., 58., 58., 58., 58., 57., 58., 57., 57., 57., 58., 58., 57., 57., 58., 57., 57., 57., 64., 64., 58., 58., 58., 58., 58., 58., 57., 57., 57., 58., 58., 58., 58., 58.}"
31,32,"fire5/expand3x3","fire5/relu_expand3x3",1,"fire5/expand3x3-fire5/relu_expand3x3","Convolution","Elementwise","Convolution-Elementwise",436.,439.23330000000004,521.,"{521., 446., 440., 439., 439., 439., 451., 504., 495., 487., 438., 438., 437., 436., 438., 437., 457., 440., 438., 439., 438., 437., 437., 436., 437., 451., 437., 437., 436., 491., 490., 479., 437., 452., 439., 438., 437., 438., 438., 438., 439., 438., 448., 439., 437., 438., 438., 438., 437., 437.}"
33,34,"fire5/concat","pool5_pad",1,"fire5/concat-pool5_pad","Catenate","Padding","Catenate-Padding",322.,323.5333,373.,"{373., 337., 324., 324., 339., 324., 324., 323., 324., 333., 324., 323., 324., 323., 323., 323., 335., 324., 323., 323., 324., 324., 323., 323., 324., 323., 323., 324., 336., 323., 323., 323., 322., 322., 323., 323., 324., 323., 323., 333., 325., 323., 323., 324., 324., 324., 324., 323., 323., 324.}"
35,36,"pool5","fire6/squeeze1x1",1,"pool5-fire6/squeeze1x1","Pooling","Convolution","Pooling-Convolution",488.,498.0333,580.,"{580., 532., 512., 512., 511., 495., 495., 494., 509., 509., 535., 510., 493., 491., 506., 514., 490., 489., 573., 555., 520., 489., 489., 490., 490., 492., 506., 495., 493., 491., 488., 489., 489., 489., 516., 489., 488., 518., 554., 551., 489., 502., 489., 490., 492., 493., 489., 493., 492., 503.}"
37,38,"fire6/relu_squeeze1x1","fire6/expand1x1",1,"fire6/relu_squeeze1x1-fire6/expand1x1","Elementwise","Convolution","Elementwise-Convolution",72.,74.0667,141.,"{141., 81., 74., 75., 76., 73., 74., 74., 73., 74., 74., 74., 74., 74., 73., 74., 73., 73., 74., 74., 88., 74., 73., 74., 75., 73., 73., 74., 72., 72., 74., 73., 73., 74., 73., 72., 73., 73., 75., 73., 74., 73., 102., 81., 79., 82., 81., 81., 81., 81.}"
39,39,"fire6/relu_expand1x1","fire6/relu_expand1x1",0,"fire6/relu_expand1x1","Elementwise","Elementwise","Elementwise",36.,43.800000000000004,74.,"{63., 39., 37., 38., 37., 37., 36., 37., 37., 36., 37., 37., 37., 37., 37., 36., 36., 36., 37., 37., 37., 37., 37., 36., 37., 37., 37., 36., 36., 37., 36., 74., 65., 58., 58., 57., 57., 57., 58., 58., 57., 59., 57., 57., 57., 58., 58., 57., 57., 58.}"
40,41,"fire6/expand3x3","fire6/relu_expand3x3",1,"fire6/expand3x3-fire6/relu_expand3x3","Convolution","Elementwise","Convolution-Elementwise",356.,360.70000000000005,427.,"{424., 370., 379., 363., 358., 359., 358., 358., 359., 358., 358., 359., 406., 409., 405., 391., 360., 359., 358., 359., 357., 358., 359., 373., 361., 361., 359., 364., 363., 359., 359., 359., 359., 370., 360., 357., 358., 359., 358., 427., 404., 412., 358., 358., 372., 361., 359., 359., 358., 356.}"
42,43,"fire6/concat","fire7/squeeze1x1",1,"fire6/concat-fire7/squeeze1x1","Catenate","Convolution","Catenate-Convolution",98.,99.06670000000001,170.,"{170., 106., 103., 103., 103., 102., 102., 102., 102., 102., 101., 102., 102., 123., 102., 99., 99., 98., 99., 98., 99., 98., 98., 99., 98., 98., 100., 98., 98., 99., 99., 98., 98., 99., 98., 98., 98., 99., 98., 98., 99., 98., 98., 98., 98., 98., 98., 99., 98., 98.}"
44,45,"fire7/relu_squeeze1x1","fire7/expand1x1",1,"fire7/relu_squeeze1x1-fire7/expand1x1","Elementwise","Convolution","Elementwise-Convolution",71.,72.2667,133.,"{133., 76., 73., 73., 72., 72., 72., 72., 73., 74., 72., 72., 73., 73., 73., 72., 72., 72., 72., 72., 72., 72., 73., 73., 72., 72., 76., 72., 73., 72., 73., 78., 73., 72., 72., 72., 72., 73., 72., 72., 72., 71., 72., 72., 72., 73., 72., 72., 72., 72.}"
46,46,"fire7/relu_expand1x1","fire7/relu_expand1x1",0,"fire7/relu_expand1x1","Elementwise","Elementwise","Elementwise",37.,38.,53.,"{53., 39., 38., 39., 38., 38., 38., 38., 39., 42., 39., 38., 38., 38., 51., 38., 38., 37., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 37., 37., 38., 38., 38., 38., 38., 38., 38., 37., 38., 38., 37., 38., 38., 37., 38., 38., 38.}"
47,48,"fire7/expand3x3","fire7/relu_expand3x3",1,"fire7/expand3x3-fire7/relu_expand3x3","Convolution","Elementwise","Convolution-Elementwise",345.,346.8333,431.,"{431., 351., 365., 350., 347., 346., 346., 347., 346., 346., 345., 345., 346., 360., 349., 348., 346., 346., 345., 399., 388., 388., 346., 346., 357., 347., 347., 346., 345., 345., 345., 345., 346., 345., 345., 346., 357., 347., 345., 346., 345., 346., 345., 345., 345., 346., 345., 423., 388., 394.}"
49,50,"fire7/concat","fire8/squeeze1x1",1,"fire7/concat-fire8/squeeze1x1","Catenate","Convolution","Catenate-Convolution",106.,109.7,165.,"{165., 109., 108., 107., 107., 119., 110., 109., 108., 109., 109., 108., 109., 109., 109., 108., 108., 109., 108., 108., 109., 109., 139., 120., 120., 120., 120., 121., 120., 123., 133., 114., 108., 109., 108., 109., 109., 109., 120., 108., 107., 108., 107., 108., 106., 107., 107., 108., 113., 109.}"
51,52,"fire8/relu_squeeze1x1","fire8/expand1x1",1,"fire8/relu_squeeze1x1-fire8/expand1x1","Elementwise","Convolution","Elementwise-Convolution",80.,82.7,142.,"{142., 86., 83., 84., 83., 84., 83., 84., 85., 83., 84., 102., 108., 89., 88., 89., 89., 89., 88., 88., 88., 88., 105., 81., 80., 80., 81., 81., 81., 81., 80., 81., 80., 81., 81., 80., 81., 81., 81., 82., 80., 81., 81., 81., 81., 80., 81., 81., 80., 81.}"
53,53,"fire8/relu_expand1x1","fire8/relu_expand1x1",0,"fire8/relu_expand1x1","Elementwise","Elementwise","Elementwise",41.,42.,58.,"{58., 43., 43., 42., 42., 41., 41., 41., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41., 42., 42., 41., 42., 42., 42., 42., 42., 42., 41., 42., 42., 42., 41., 42., 55., 42., 42., 42.}"
54,55,"fire8/expand3x3","fire8/relu_expand3x3",1,"fire8/expand3x3-fire8/relu_expand3x3","Convolution","Elementwise","Convolution-Elementwise",293.,296.3333,557.,"{557., 511., 487., 448., 476., 318., 298., 296., 296., 295., 294., 294., 294., 297., 296., 295., 294., 312., 308., 296., 295., 294., 295., 294., 294., 293., 293., 294., 294., 294., 373., 334., 331., 321., 294., 294., 294., 294., 294., 294., 294., 294., 309., 297., 295., 294., 294., 293., 294., 293.}"
56,57,"fire8/concat","fire9/squeeze1x1",1,"fire8/concat-fire9/squeeze1x1","Catenate","Convolution","Catenate-Convolution",122.,124.7,199.,"{199., 131., 125., 125., 124., 124., 124., 124., 137., 125., 124., 130., 126., 124., 123., 124., 124., 125., 125., 124., 124., 124., 124., 125., 124., 124., 123., 124., 123., 124., 124., 124., 124., 123., 123., 122., 124., 170., 140., 138., 138., 136., 136., 137., 138., 124., 124., 122., 123., 124.}"
58,59,"fire9/relu_squeeze1x1","fire9/expand1x1",1,"fire9/relu_squeeze1x1-fire9/expand1x1","Elementwise","Convolution","Elementwise-Convolution",75.,77.5667,141.,"{141., 78., 76., 76., 77., 76., 76., 76., 84., 84., 84., 84., 85., 86., 84., 86., 85., 84., 85., 94., 76., 76., 77., 76., 76., 76., 77., 77., 76., 76., 76., 90., 76., 77., 76., 76., 76., 77., 76., 76., 83., 76., 75., 76., 76., 76., 76., 76., 76., 76.}"
60,60,"fire9/relu_expand1x1","fire9/relu_expand1x1",0,"fire9/relu_expand1x1","Elementwise","Elementwise","Elementwise",49.,50.133300000000006,71.,"{71., 52., 50., 50., 51., 50., 50., 50., 50., 50., 51., 50., 50., 51., 50., 50., 51., 51., 50., 50., 51., 50., 50., 50., 50., 50., 55., 50., 51., 49., 50., 49., 51., 50., 50., 50., 50., 50., 50., 59., 51., 50., 51., 49., 50., 50., 50., 49., 50., 50.}"
61,62,"fire9/expand3x3","fire9/relu_expand3x3",1,"fire9/expand3x3-fire9/relu_expand3x3","Convolution","Elementwise","Convolution-Elementwise",517.,526.8000000000001,597.,"{597., 527., 518., 531., 520., 523., 518., 518., 517., 520., 519., 536., 522., 521., 559., 582., 571., 518., 536., 520., 518., 518., 519., 521., 518., 533., 518., 517., 519., 518., 521., 517., 518., 593., 582., 534., 548., 523., 520., 521., 573., 555., 539., 538., 539., 556., 550., 547., 531., 522.}"
63,64,"fire9/concat","drop9",1,"fire9/concat-drop9","Catenate","Dropout","Catenate-Dropout",71.,72.2667,98.,"{98., 75., 73., 73., 73., 73., 73., 72., 72., 72., 73., 72., 73., 72., 73., 72., 75., 75., 73., 72., 72., 72., 72., 87., 73., 71., 71., 73., 72., 72., 72., 72., 72., 72., 72., 72., 87., 74., 71., 72., 72., 72., 71., 72., 72., 71., 72., 72., 72., 71.}"
65,66,"conv10","relu_conv10",1,"conv10-relu_conv10","Convolution","Elementwise","Convolution-Elementwise",1078.,1089.7,1205.,"{1171., 1085., 1078., 1104., 1126., 1186., 1090., 1081., 1082., 1079., 1094., 1079., 1080., 1134., 1186., 1079., 1082., 1094., 1082., 1082., 1080., 1098., 1116., 1191., 1100., 1080., 1080., 1082., 1096., 1085., 1085., 1126., 1201., 1083., 1081., 1089., 1080., 1080., 1083., 1095., 1115., 1205., 1093., 1081., 1082., 1079., 1094., 1096., 1081., 1116.}"
67,68,"pool10","flatten",1,"pool10-flatten","Aggregation","Flatten","Aggregation-Flatten",3597.,3614.1667,3649.,"{3649., 3621., 3609., 3620., 3608., 3597., 3616., 3607., 3606., 3610., 3618., 3606., 3617., 3631., 3619., 3597., 3616., 3622., 3611., 3613., 3621., 3613., 3612., 3618., 3610., 3620., 3601., 3609., 3621., 3607., 3621., 3625., 3613., 3610., 3626., 3610., 3617., 3615., 3617., 3624., 3613., 3609., 3624., 3610., 3612., 3620., 3612., 3606., 3614., 3610.}"
69,69,"probabilities","probabilities",0,"probabilities","Softmax","Softmax","Softmax",43.,43.033300000000004,56.,"{56., 45., 44., 43., 43., 43., 43., 43., 43., 43., 43., 44., 44., 44., 43., 43., 43., 43., 44., 43., 43., 43., 43., 43., 43., 44., 43., 43., 43., 43., 43., 44., 43., 44., 43., 43., 43., 43., 43., 44., 43., 43., 43., 43., 43., 43., 43., 43., 43., 43.}"
