"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
24,24,"fire4/expand3x3","fire4/expand3x3",0,"fire4/expand3x3","Convolution","Convolution","Convolution",368.,371.3,461.,"{461., 376., 387., 373., 370., 370., 369., 369., 369., 369., 411., 414., 415., 417., 371., 370., 369., 369., 371., 369., 370., 369., 370., 383., 371., 370., 371., 369., 368., 370., 369., 369., 369., 383., 371., 369., 413., 414., 414., 391., 369., 369., 369., 369., 380., 369., 370., 370., 368., 369.}"
25,25,"fire4/relu_expand3x3","fire4/relu_expand3x3",0,"fire4/relu_expand3x3","Elementwise","Elementwise","Elementwise",58.,59.166700000000006,82.,"{82., 62., 61., 59., 59., 59., 58., 59., 59., 60., 59., 59., 59., 58., 58., 59., 59., 59., 58., 60., 59., 67., 61., 60., 60., 60., 59., 59., 60., 59., 59., 58., 59., 59., 59., 60., 69., 60., 60., 59., 59., 59., 59., 59., 58., 59., 59., 59., 59., 59.}"
26,26,"fire4/concat","fire4/concat",0,"fire4/concat","Catenate","Catenate","Catenate",95.,95.1667,111.,"{111., 98., 110., 97., 96., 95., 96., 95., 95., 96., 95., 95., 95., 96., 95., 96., 95., 95., 95., 96., 95., 96., 95., 95., 95., 95., 95., 95., 96., 95., 95., 95., 95., 95., 95., 95., 95., 95., 95., 96., 108., 95., 95., 95., 96., 95., 95., 95., 95., 95.}"
27,27,"fire5/squeeze1x1","fire5/squeeze1x1",0,"fire5/squeeze1x1","Convolution","Convolution","Convolution",80.,84.8,211.,"{211., 112., 106., 105., 102., 128., 139., 113., 95., 100., 100., 88., 84., 86., 85., 86., 84., 86., 83., 84., 85., 85., 85., 86., 84., 101., 87., 82., 83., 83., 81., 82., 82., 81., 83., 81., 81., 81., 81., 82., 82., 83., 82., 82., 80., 82., 82., 82., 83., 81.}"
28,28,"fire5/relu_squeeze1x1","fire5/relu_squeeze1x1",0,"fire5/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",35.,36.8333,60.,"{60., 39., 37., 37., 36., 37., 44., 39., 37., 38., 37., 39., 46., 38., 38., 38., 45., 39., 37., 45., 39., 36., 36., 46., 45., 47., 37., 36., 35., 35., 36., 37., 36., 36., 36., 36., 36., 36., 35., 35., 35., 35., 36., 36., 36., 35., 36., 36., 35., 36.}"
29,29,"fire5/expand1x1","fire5/expand1x1",0,"fire5/expand1x1","Convolution","Convolution","Convolution",87.,89.83330000000001,147.,"{147., 126., 100., 100., 98., 99., 98., 98., 118., 117., 89., 89., 89., 91., 89., 89., 89., 90., 87., 90., 90., 90., 90., 87., 90., 87., 88., 90., 88., 90., 89., 87., 87., 89., 88., 90., 90., 89., 90., 90., 89., 89., 90., 89., 90., 88., 89., 89., 88., 98.}"
30,30,"fire5/relu_expand1x1","fire5/relu_expand1x1",0,"fire5/relu_expand1x1","Elementwise","Elementwise","Elementwise",56.,56.400000000000006,81.,"{81., 63., 60., 60., 59., 59., 59., 59., 59., 69., 57., 56., 56., 56., 56., 56., 56., 56., 56., 56., 58., 56., 56., 56., 56., 57., 57., 57., 56., 56., 56., 56., 56., 57., 56., 57., 57., 56., 56., 57., 56., 56., 57., 56., 56., 56., 56., 56., 56., 57.}"
31,31,"fire5/expand3x3","fire5/expand3x3",0,"fire5/expand3x3","Convolution","Convolution","Convolution",367.,370.5333,460.,"{460., 378., 371., 369., 369., 371., 369., 390., 407., 414., 413., 404., 370., 369., 368., 369., 369., 368., 367., 368., 368., 385., 369., 368., 368., 368., 369., 370., 370., 369., 368., 368., 371., 368., 406., 414., 413., 396., 368., 369., 369., 369., 384., 369., 368., 370., 369., 369., 368., 369.}"
32,32,"fire5/relu_expand3x3","fire5/relu_expand3x3",0,"fire5/relu_expand3x3","Elementwise","Elementwise","Elementwise",72.,73.0667,103.,"{92., 75., 73., 73., 73., 73., 73., 72., 74., 73., 73., 73., 73., 73., 74., 72., 73., 73., 74., 103., 73., 73., 73., 73., 74., 73., 73., 73., 73., 73., 73., 72., 73., 73., 72., 74., 73., 73., 73., 73., 74., 87., 73., 74., 73., 73., 73., 73., 74., 73.}"
33,33,"fire5/concat","fire5/concat",0,"fire5/concat","Catenate","Catenate","Catenate",114.,116.9333,136.,"{136., 117., 116., 115., 116., 116., 116., 126., 116., 115., 115., 117., 115., 116., 116., 127., 117., 116., 115., 116., 116., 116., 116., 115., 116., 114., 116., 128., 123., 118., 118., 118., 118., 118., 117., 119., 118., 117., 118., 116., 117., 118., 118., 119., 117., 117., 118., 130., 121., 121.}"
34,34,"pool5_pad","pool5_pad",0,"pool5_pad","Padding","Padding","Padding",477.,480.9667,622.,"{500., 482., 477., 484., 479., 490., 478., 487., 519., 478., 484., 483., 622., 479., 478., 478., 479., 484., 478., 478., 479., 490., 478., 486., 477., 477., 497., 479., 480., 496., 480., 480., 480., 480., 479., 479., 479., 497., 480., 479., 480., 479., 479., 487., 480., 496., 496., 481., 481., 481.}"
35,35,"pool5","pool5",0,"pool5","Pooling","Pooling","Pooling",430.,431.40000000000003,452.,"{446., 432., 430., 431., 430., 431., 431., 430., 439., 431., 437., 430., 430., 430., 430., 431., 430., 439., 431., 430., 431., 430., 430., 431., 430., 430., 440., 432., 431., 432., 431., 432., 432., 452., 431., 452., 433., 432., 432., 433., 432., 432., 432., 432., 442., 432., 431., 432., 432., 432.}"
36,36,"fire6/squeeze1x1","fire6/squeeze1x1",0,"fire6/squeeze1x1","Convolution","Convolution","Convolution",58.,58.3333,129.,"{129., 62., 58., 58., 59., 58., 59., 58., 58., 58., 58., 59., 58., 59., 58., 58., 58., 58., 58., 58., 59., 58., 58., 58., 58., 58., 58., 59., 58., 59., 58., 59., 59., 58., 58., 58., 59., 58., 59., 58., 59., 58., 58., 58., 59., 64., 66., 63., 65., 63.}"
37,37,"fire6/relu_squeeze1x1","fire6/relu_squeeze1x1",0,"fire6/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",30.,30.3333,44.,"{44., 33., 31., 31., 30., 30., 31., 30., 30., 30., 31., 30., 30., 30., 31., 30., 30., 31., 30., 30., 31., 30., 30., 31., 30., 31., 30., 31., 31., 30., 31., 30., 30., 31., 30., 30., 31., 30., 30., 31., 30., 30., 31., 30., 30., 31., 30., 31., 30., 30.}"
38,38,"fire6/expand1x1","fire6/expand1x1",0,"fire6/expand1x1","Convolution","Convolution","Convolution",68.,70.86670000000001,121.,"{121., 73., 70., 70., 69., 69., 70., 70., 69., 69., 70., 70., 70., 70., 69., 68., 69., 70., 70., 70., 69., 70., 71., 71., 69., 69., 69., 69., 69., 70., 69., 69., 77., 81., 76., 75., 76., 76., 75., 76., 76., 76., 76., 75., 87., 96., 70., 70., 70., 69.}"
39,39,"fire6/relu_expand1x1","fire6/relu_expand1x1",0,"fire6/relu_expand1x1","Elementwise","Elementwise","Elementwise",39.,39.3667,55.,"{55., 41., 40., 40., 40., 39., 40., 39., 48., 41., 39., 39., 39., 39., 40., 39., 39., 40., 39., 39., 39., 39., 39., 40., 39., 39., 40., 39., 39., 44., 40., 40., 39., 40., 39., 39., 40., 39., 39., 40., 39., 39., 39., 40., 39., 39., 39., 40., 39., 40.}"
40,40,"fire6/expand3x3","fire6/expand3x3",0,"fire6/expand3x3","Convolution","Convolution","Convolution",351.,353.23330000000004,427.,"{427., 356., 353., 354., 367., 355., 352., 353., 352., 353., 352., 352., 354., 355., 354., 368., 356., 353., 353., 354., 352., 352., 351., 352., 421., 393., 418., 355., 351., 352., 353., 353., 353., 353., 352., 352., 353., 366., 354., 353., 354., 354., 352., 352., 352., 353., 352., 352., 366., 354.}"
41,41,"fire6/relu_expand3x3","fire6/relu_expand3x3",0,"fire6/relu_expand3x3","Elementwise","Elementwise","Elementwise",46.,46.533300000000004,64.,"{64., 49., 47., 47., 47., 46., 46., 47., 46., 47., 46., 47., 46., 46., 47., 46., 47., 46., 47., 47., 46., 46., 46., 47., 47., 46., 48., 48., 46., 47., 46., 47., 46., 46., 47., 46., 47., 46., 46., 47., 55., 48., 46., 47., 46., 47., 46., 47., 46., 46.}"
42,42,"fire6/concat","fire6/concat",0,"fire6/concat","Catenate","Catenate","Catenate",64.,64.60000000000001,84.,"{84., 65., 65., 65., 65., 65., 66., 64., 64., 65., 64., 64., 66., 64., 65., 64., 65., 65., 64., 65., 64., 65., 64., 65., 64., 70., 64., 64., 65., 65., 64., 65., 64., 65., 65., 64., 65., 64., 64., 65., 64., 65., 64., 65., 64., 64., 65., 65., 65., 64.}"
43,43,"fire7/squeeze1x1","fire7/squeeze1x1",0,"fire7/squeeze1x1","Convolution","Convolution","Convolution",70.,71.7,120.,"{120., 75., 72., 72., 76., 72., 71., 72., 70., 70., 72., 71., 82., 73., 73., 73., 73., 71., 72., 72., 72., 72., 72., 73., 72., 71., 71., 71., 72., 72., 70., 71., 71., 71., 72., 75., 72., 71., 72., 71., 72., 72., 71., 72., 71., 71., 71., 71., 71., 73.}"
44,44,"fire7/relu_squeeze1x1","fire7/relu_squeeze1x1",0,"fire7/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",33.,34.,47.,"{47., 36., 34., 34., 34., 35., 34., 34., 34., 34., 34., 34., 34., 34., 34., 35., 34., 34., 34., 35., 34., 34., 34., 34., 34., 34., 35., 34., 34., 34., 34., 34., 33., 34., 33., 34., 40., 34., 34., 34., 34., 34., 33., 34., 34., 34., 34., 34., 33., 34.}"
45,45,"fire7/expand1x1","fire7/expand1x1",0,"fire7/expand1x1","Convolution","Convolution","Convolution",77.,79.1333,159.,"{159., 99., 100., 97., 96., 96., 95., 90., 81., 80., 80., 79., 79., 81., 79., 79., 79., 79., 78., 78., 78., 79., 78., 78., 78., 79., 78., 79., 79., 88., 80., 78., 80., 79., 79., 78., 78., 79., 78., 79., 78., 79., 78., 80., 81., 77., 80., 78., 79., 77.}"
46,46,"fire7/relu_expand1x1","fire7/relu_expand1x1",0,"fire7/relu_expand1x1","Elementwise","Elementwise","Elementwise",45.,45.566700000000004,65.,"{65., 47., 45., 46., 46., 46., 46., 45., 46., 46., 46., 45., 46., 46., 45., 46., 45., 46., 45., 50., 47., 46., 45., 46., 46., 45., 46., 45., 45., 45., 45., 46., 45., 45., 46., 45., 46., 45., 45., 46., 46., 45., 45., 46., 45., 45., 46., 45., 46., 45.}"
47,47,"fire7/expand3x3","fire7/expand3x3",0,"fire7/expand3x3","Convolution","Convolution","Convolution",349.,351.3333,460.,"{460., 396., 367., 350., 351., 353., 350., 367., 354., 351., 352., 350., 351., 350., 350., 350., 352., 351., 363., 352., 352., 351., 351., 350., 350., 352., 376., 393., 392., 397., 351., 352., 351., 352., 350., 350., 350., 350., 351., 352., 365., 353., 350., 350., 352., 352., 350., 350., 351., 349.}"
48,48,"fire7/relu_expand3x3","fire7/relu_expand3x3",0,"fire7/relu_expand3x3","Elementwise","Elementwise","Elementwise",44.,44.9333,64.,"{64., 46., 45., 45., 44., 45., 45., 44., 45., 45., 44., 44., 45., 45., 45., 45., 45., 45., 44., 45., 45., 45., 45., 45., 45., 45., 45., 45., 44., 45., 45., 45., 45., 44., 45., 45., 44., 45., 45., 44., 45., 45., 44., 45., 44., 45., 45., 45., 44., 45.}"
49,49,"fire7/concat","fire7/concat",0,"fire7/concat","Catenate","Catenate","Catenate",62.,63.,80.,"{80., 65., 64., 64., 63., 63., 63., 62., 63., 63., 63., 63., 62., 63., 63., 63., 62., 63., 63., 62., 63., 63., 64., 63., 63., 62., 63., 62., 63., 62., 63., 62., 63., 63., 63., 63., 63., 63., 63., 63., 63., 72., 65., 63., 62., 63., 63., 63., 63., 63.}"
50,50,"fire8/squeeze1x1","fire8/squeeze1x1",0,"fire8/squeeze1x1","Convolution","Convolution","Convolution",79.,81.,140.,"{140., 81., 80., 81., 79., 79., 79., 79., 79., 80., 81., 90., 81., 79., 80., 80., 80., 79., 80., 79., 79., 80., 104., 95., 87., 87., 88., 87., 88., 88., 88., 88., 87., 98., 80., 79., 80., 80., 81., 79., 79., 80., 80., 80., 80., 80., 80., 80., 80., 79.}"
51,51,"fire8/relu_squeeze1x1","fire8/relu_squeeze1x1",0,"fire8/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",33.,34.,49.,"{49., 36., 35., 35., 34., 34., 34., 34., 34., 34., 34., 35., 34., 34., 34., 33., 33., 35., 34., 35., 33., 35., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 33., 34., 34., 34., 34., 34., 34., 33., 34., 35., 34., 33.}"
52,52,"fire8/expand1x1","fire8/expand1x1",0,"fire8/expand1x1","Convolution","Convolution","Convolution",84.,86.9333,142.,"{142., 88., 87., 87., 86., 87., 84., 86., 86., 86., 86., 87., 86., 85., 88., 86., 85., 86., 86., 88., 86., 85., 86., 112., 94., 94., 94., 94., 93., 93., 94., 94., 93., 105., 87., 86., 86., 86., 87., 86., 86., 86., 86., 86., 86., 86., 85., 87., 85., 87.}"
53,53,"fire8/relu_expand1x1","fire8/relu_expand1x1",0,"fire8/relu_expand1x1","Elementwise","Elementwise","Elementwise",50.,51.3667,70.,"{70., 53., 52., 52., 52., 51., 52., 52., 51., 52., 51., 51., 52., 52., 52., 51., 52., 51., 51., 51., 52., 51., 52., 52., 51., 52., 51., 52., 51., 51., 51., 52., 51., 51., 51., 51., 51., 52., 51., 51., 52., 51., 51., 51., 50., 51., 51., 52., 51., 51.}"
54,54,"fire8/expand3x3","fire8/expand3x3",0,"fire8/expand3x3","Convolution","Convolution","Convolution",447.,450.8333,520.,"{515., 452., 449., 462., 449., 474., 504., 501., 460., 448., 448., 447., 461., 450., 449., 449., 448., 447., 449., 448., 478., 451., 447., 447., 450., 448., 447., 500., 502., 500., 458., 450., 448., 448., 448., 448., 448., 448., 460., 450., 448., 449., 448., 448., 448., 448., 458., 447., 455., 520.}"
55,55,"fire8/relu_expand3x3","fire8/relu_expand3x3",0,"fire8/relu_expand3x3","Elementwise","Elementwise","Elementwise",50.,50.4333,69.,"{69., 52., 50., 50., 51., 50., 60., 50., 51., 51., 51., 50., 51., 50., 50., 51., 50., 51., 50., 50., 50., 51., 50., 61., 51., 50., 51., 51., 50., 50., 51., 51., 50., 51., 51., 50., 50., 50., 51., 50., 50., 50., 50., 51., 50., 50., 50., 51., 50., 51.}"
56,56,"fire8/concat","fire8/concat",0,"fire8/concat","Catenate","Catenate","Catenate",74.,74.9333,92.,"{92., 77., 75., 74., 75., 75., 74., 75., 75., 75., 74., 75., 75., 74., 75., 75., 75., 75., 75., 75., 75., 74., 75., 75., 75., 75., 74., 75., 75., 74., 82., 75., 75., 76., 74., 74., 74., 75., 75., 76., 74., 75., 90., 77., 75., 75., 75., 75., 74., 75.}"
57,57,"fire9/squeeze1x1","fire9/squeeze1x1",0,"fire9/squeeze1x1","Convolution","Convolution","Convolution",104.,105.7667,169.,"{169., 107., 113., 132., 116., 116., 115., 114., 115., 116., 116., 124., 105., 105., 105., 104., 106., 105., 105., 105., 105., 104., 104., 105., 105., 106., 105., 105., 105., 104., 105., 104., 105., 105., 104., 104., 105., 105., 105., 105., 105., 105., 105., 104., 105., 105., 116., 107., 104., 105.}"
58,58,"fire9/relu_squeeze1x1","fire9/relu_squeeze1x1",0,"fire9/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",33.,33.9667,47.,"{47., 35., 35., 35., 34., 34., 34., 33., 33., 34., 34., 34., 33., 44., 35., 33., 33., 34., 34., 34., 33., 34., 34., 34., 34., 34., 34., 34., 34., 33., 34., 34., 34., 34., 34., 34., 33., 33., 34., 34., 34., 34., 33., 34., 34., 34., 33., 34., 34., 34.}"
59,59,"fire9/expand1x1","fire9/expand1x1",0,"fire9/expand1x1","Convolution","Convolution","Convolution",85.,86.4,145.,"{145., 87., 87., 88., 87., 86., 86., 85., 87., 86., 86., 86., 87., 87., 87., 86., 86., 86., 85., 86., 86., 86., 87., 87., 87., 86., 86., 86., 86., 86., 87., 103., 88., 86., 87., 87., 87., 87., 85., 86., 86., 87., 86., 86., 86., 87., 86., 87., 86., 85.}"
60,60,"fire9/relu_expand1x1","fire9/relu_expand1x1",0,"fire9/relu_expand1x1","Elementwise","Elementwise","Elementwise",47.,48.066700000000004,68.,"{68., 50., 49., 49., 48., 49., 48., 49., 48., 48., 48., 48., 48., 48., 48., 49., 48., 48., 48., 48., 49., 48., 49., 48., 54., 48., 48., 48., 48., 48., 48., 48., 48., 48., 49., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 49., 48., 47., 48.}"
61,61,"fire9/expand3x3","fire9/expand3x3",0,"fire9/expand3x3","Convolution","Convolution","Convolution",447.,449.6,516.,"{502., 452., 449., 449., 449., 462., 451., 484., 502., 505., 448., 448., 449., 449., 451., 449., 448., 449., 448., 447., 449., 448., 459., 449., 447., 448., 447., 448., 449., 516., 504., 493., 449., 450., 449., 449., 448., 449., 449., 461., 451., 448., 447., 449., 449., 449., 449., 449., 465., 450.}"
62,62,"fire9/relu_expand3x3","fire9/relu_expand3x3",0,"fire9/relu_expand3x3","Elementwise","Elementwise","Elementwise",50.,50.400000000000006,70.,"{70., 52., 51., 51., 51., 51., 50., 51., 50., 50., 51., 50., 51., 50., 50., 50., 51., 50., 50., 50., 50., 51., 50., 51., 50., 51., 50., 50., 50., 50., 50., 50., 51., 50., 50., 51., 51., 50., 50., 51., 51., 50., 51., 50., 51., 50., 50., 51., 53., 50.}"
