"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
26,26,"inception_3a/output","inception_3a/output",0,"inception_3a/output","Catenate","Catenate","Catenate",122.,123.86670000000001,141.,"{141., 125., 124., 124., 124., 124., 123., 124., 123., 123., 124., 123., 122., 123., 123., 124., 123., 124., 128., 124., 136., 126., 124., 124., 124., 125., 124., 124., 124., 123., 124., 122., 124., 123., 124., 123., 124., 124., 124., 124., 124., 124., 123., 124., 123., 124., 124., 124., 124., 124.}"
27,27,"inception_3b/1x1","inception_3b/1x1",0,"inception_3b/1x1","Convolution","Convolution","Convolution",266.,270.0333,376.,"{376., 316., 300., 299., 286., 270., 268., 268., 269., 269., 267., 266., 268., 269., 268., 284., 271., 270., 268., 269., 269., 269., 268., 268., 268., 269., 269., 269., 269., 285., 270., 268., 270., 269., 270., 269., 317., 299., 297., 308., 270., 268., 269., 282., 270., 268., 269., 268., 267., 268.}"
28,28,"inception_3b/relu_1x1","inception_3b/relu_1x1",0,"inception_3b/relu_1x1","Elementwise","Elementwise","Elementwise",72.,73.0333,92.,"{92., 76., 84., 74., 73., 73., 74., 73., 73., 73., 72., 72., 74., 72., 73., 73., 73., 74., 72., 73., 72., 73., 73., 73., 73., 73., 73., 74., 72., 73., 73., 74., 73., 73., 73., 73., 73., 73., 73., 73., 73., 73., 73., 73., 73., 74., 73., 73., 73., 75.}"
29,32,"inception_3b/3x3_reduce","inception_3b/relu_3x3",3,"inception_3b/3x3_reduce-inception_3b/relu_3x3_reduce-inception_3b/3x3-inception_3b/relu_3x3","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",1774.,1842.8667,3552.,"{3552., 3303., 3330., 1996., 1819., 1818., 1817., 1842., 1961., 1814., 1827., 1854., 1817., 1995., 1836., 1830., 1835., 1784., 1904., 1925., 1830., 1819., 1795., 1817., 1989., 1829., 1849., 1826., 1802., 1996., 1837., 1832., 1831., 1816., 1908., 1899., 1819., 1832., 1833., 1841., 1949., 1850., 1774., 1850., 1793., 1962., 1816., 1833., 1827., 1834.}"
33,36,"inception_3b/5x5_reduce","inception_3b/relu_5x5",3,"inception_3b/5x5_reduce-inception_3b/relu_5x5_reduce-inception_3b/5x5-inception_3b/relu_5x5","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",888.,900.1333000000001,1052.,"{1052., 927., 958., 980., 906., 904., 889., 888., 889., 914., 891., 889., 888., 1006., 947., 888., 900., 904., 890., 889., 897., 889., 907., 892., 1022., 918., 907., 896., 889., 889., 911., 889., 888., 888., 919., 1030., 894., 901., 893., 910., 894., 896., 891., 905., 894., 953., 995., 903., 905., 895.}"
37,37,"inception_3b/pool","inception_3b/pool",0,"inception_3b/pool","Pooling","Pooling","Pooling",1542.,1790.,2692.,"{1618., 1593., 1605., 1599., 1603., 1548., 1591., 1595., 1547., 1595., 1591., 1599., 1563., 1605., 1561., 1601., 1592., 1599., 1549., 1625., 1768., 1630., 2534., 2689., 2677., 2618., 2489., 2557., 2437., 2428., 2603., 2436., 2427., 2637., 2595., 2427., 2604., 2692., 2101., 1595., 1546., 1548., 1575., 1590., 1598., 1589., 1542., 1599., 1546., 1546.}"
38,38,"inception_3b/pool_proj","inception_3b/pool_proj",0,"inception_3b/pool_proj","Convolution","Convolution","Convolution",158.,159.2333,234.,"{234., 164., 160., 159., 160., 159., 160., 159., 159., 173., 161., 159., 158., 158., 158., 159., 158., 159., 159., 159., 159., 159., 159., 158., 159., 159., 158., 159., 158., 159., 160., 159., 198., 187., 176., 176., 175., 185., 159., 160., 158., 159., 159., 159., 159., 160., 159., 159., 158., 160.}"
39,39,"inception_3b/relu_pool_proj","inception_3b/relu_pool_proj",0,"inception_3b/relu_pool_proj","Elementwise","Elementwise","Elementwise",41.,42.133300000000006,61.,"{61., 44., 43., 43., 42., 42., 42., 42., 41., 42., 42., 42., 41., 42., 42., 42., 42., 50., 43., 43., 42., 43., 42., 47., 43., 42., 42., 42., 42., 42., 42., 43., 42., 43., 42., 42., 42., 42., 42., 42., 43., 42., 42., 42., 42., 42., 43., 42., 42., 42.}"
40,43,"inception_3b/output","inception_4a/1x1",3,"inception_3b/output-pool3_3x3_s2_pad-pool3_3x3_s2-inception_4a/1x1","Catenate","Convolution","Catenate-Padding-Pooling-Convolution",1518.,2112.1,3045.,"{2484., 2590., 2937., 2934., 2911., 3045., 2929., 2940., 2917., 3003., 2930., 2951., 2920., 2934., 2934., 2977., 2971., 2920., 2971., 2959., 2915., 2930., 2530., 1557., 1518., 1543., 1523., 1545., 1580., 1588., 1539., 1526., 1547., 1519., 1522., 1639., 1525., 1524., 1522., 1546., 1547., 1560., 1592., 1542., 1523., 1534., 1519., 1522., 1609., 1522.}"
44,44,"inception_4a/relu_1x1","inception_4a/relu_1x1",0,"inception_4a/relu_1x1","Elementwise","Elementwise","Elementwise",37.,37.566700000000004,56.,"{56., 41., 39., 39., 38., 38., 39., 37., 38., 38., 38., 37., 37., 38., 38., 38., 37., 37., 37., 38., 38., 37., 37., 37., 37., 37., 37., 37., 38., 38., 38., 38., 37., 37., 38., 37., 37., 37., 37., 38., 37., 38., 38., 37., 38., 37., 37., 38., 38., 38.}"
45,48,"inception_4a/3x3_reduce","inception_4a/relu_3x3",3,"inception_4a/3x3_reduce-inception_4a/relu_3x3_reduce-inception_4a/3x3-inception_4a/relu_3x3","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",445.,447.90000000000003,563.,"{563., 454., 449., 448., 448., 447., 447., 460., 448., 446., 448., 447., 446., 446., 447., 475., 518., 521., 446., 446., 447., 447., 445., 445., 457., 448., 446., 447., 450., 447., 446., 446., 445., 461., 446., 445., 445., 518., 500., 488., 459., 462., 446., 446., 445., 446., 446., 446., 445., 446.}"
49,52,"inception_4a/5x5_reduce","inception_4a/relu_5x5",3,"inception_4a/5x5_reduce-inception_4a/relu_5x5_reduce-inception_4a/5x5-inception_4a/relu_5x5","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",158.,160.20000000000002,229.,"{229., 169., 163., 160., 164., 161., 160., 160., 160., 160., 160., 160., 159., 159., 160., 159., 159., 175., 164., 160., 160., 159., 159., 159., 159., 159., 159., 204., 180., 179., 178., 179., 183., 160., 159., 160., 160., 159., 159., 174., 162., 160., 160., 159., 160., 159., 158., 160., 159., 159.}"
53,53,"inception_4a/pool","inception_4a/pool",0,"inception_4a/pool","Pooling","Pooling","Pooling",758.,770.3333,790.,"{790., 787., 772., 777., 769., 759., 781., 759., 770., 768., 771., 780., 769., 758., 770., 768., 787., 772., 759., 770., 758., 780., 768., 768., 768., 759., 768., 769., 768., 776., 769., 768., 782., 770., 769., 758., 785., 777., 760., 768., 768., 770., 790., 772., 770., 771., 771., 781., 771., 771.}"
54,54,"inception_4a/pool_proj","inception_4a/pool_proj",0,"inception_4a/pool_proj","Convolution","Convolution","Convolution",67.,68.2667,135.,"{135., 77., 71., 69., 70., 69., 68., 69., 68., 67., 68., 68., 68., 69., 69., 68., 68., 68., 68., 68., 68., 68., 68., 68., 70., 69., 69., 68., 68., 68., 83., 70., 68., 68., 68., 69., 68., 68., 69., 68., 69., 68., 68., 68., 68., 69., 68., 68., 68., 68.}"
55,55,"inception_4a/relu_pool_proj","inception_4a/relu_pool_proj",0,"inception_4a/relu_pool_proj","Elementwise","Elementwise","Elementwise",25.,26.,44.,"{44., 28., 27., 34., 26., 26., 26., 26., 26., 26., 26., 25., 25., 26., 25., 26., 26., 26., 26., 26., 26., 26., 25., 25., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 25., 26., 25., 26., 26.}"
56,56,"inception_4a/output","inception_4a/output",0,"inception_4a/output","Catenate","Catenate","Catenate",61.,61.400000000000006,79.,"{79., 66., 63., 61., 62., 61., 61., 61., 62., 61., 61., 61., 61., 62., 71., 62., 62., 62., 62., 61., 62., 61., 61., 61., 62., 61., 61., 61., 62., 61., 61., 61., 62., 61., 61., 61., 61., 61., 61., 62., 62., 61., 61., 61., 61., 62., 62., 72., 62., 62.}"
57,57,"inception_4b/1x1","inception_4b/1x1",0,"inception_4b/1x1","Convolution","Convolution","Convolution",140.,141.5,210.,"{210., 157., 177., 176., 162., 159., 158., 157., 154., 142., 141., 142., 142., 141., 141., 141., 142., 142., 142., 141., 141., 141., 142., 143., 141., 141., 141., 141., 140., 155., 141., 142., 142., 141., 141., 142., 140., 141., 141., 140., 143., 141., 141., 142., 141., 141., 140., 141., 141., 141.}"
58,58,"inception_4b/relu_1x1","inception_4b/relu_1x1",0,"inception_4b/relu_1x1","Elementwise","Elementwise","Elementwise",36.,36.033300000000004,51.,"{51., 39., 37., 36., 36., 36., 36., 36., 36., 36., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 37., 36., 36., 37., 36., 37., 36., 36., 36., 36., 36., 36., 36., 36., 37., 36., 36., 36., 47., 37.}"
59,62,"inception_4b/3x3_reduce","inception_4b/relu_3x3",3,"inception_4b/3x3_reduce-inception_4b/relu_3x3_reduce-inception_4b/3x3-inception_4b/relu_3x3","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",517.,522.4333,628.,"{628., 526., 519., 519., 623., 584., 534., 517., 517., 518., 517., 518., 531., 519., 517., 518., 517., 517., 528., 531., 518., 518., 549., 580., 574., 519., 535., 522., 520., 520., 520., 521., 518., 522., 532., 523., 518., 520., 519., 520., 520., 609., 590., 549., 520., 520., 520., 521., 520., 533.}"
63,66,"inception_4b/5x5_reduce","inception_4b/relu_5x5",3,"inception_4b/5x5_reduce-inception_4b/relu_5x5_reduce-inception_4b/5x5-inception_4b/relu_5x5","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",228.,230.0333,309.,"{309., 240., 234., 232., 230., 230., 231., 231., 245., 231., 230., 228., 229., 230., 230., 238., 230., 228., 228., 230., 229., 229., 228., 257., 268., 259., 257., 259., 229., 230., 229., 230., 228., 231., 229., 229., 230., 229., 229., 229., 238., 232., 229., 230., 229., 230., 229., 229., 229., 229.}"
67,67,"inception_4b/pool","inception_4b/pool",0,"inception_4b/pool","Pooling","Pooling","Pooling",809.,820.5,840.,"{840., 813., 833., 811., 821., 809., 819., 823., 819., 818., 821., 833., 819., 820., 820., 820., 823., 818., 820., 828., 813., 840., 825., 811., 820., 810., 829., 821., 820., 820., 820., 819., 821., 828., 821., 831., 812., 810., 820., 820., 829., 820., 821., 822., 810., 832., 821., 811., 821., 822.}"
68,68,"inception_4b/pool_proj","inception_4b/pool_proj",0,"inception_4b/pool_proj","Convolution","Convolution","Convolution",73.,74.8,145.,"{145., 83., 78., 76., 91., 77., 75., 75., 75., 74., 75., 76., 74., 74., 74., 73., 76., 74., 76., 75., 76., 74., 75., 75., 74., 76., 74., 74., 75., 73., 74., 74., 75., 75., 74., 74., 76., 75., 76., 74., 75., 75., 74., 76., 74., 75., 74., 75., 75., 74.}"
69,69,"inception_4b/relu_pool_proj","inception_4b/relu_pool_proj",0,"inception_4b/relu_pool_proj","Elementwise","Elementwise","Elementwise",25.,25.966700000000003,45.,"{45., 28., 26., 26., 26., 26., 27., 26., 26., 25., 26., 26., 25., 26., 26., 26., 25., 26., 26., 26., 25., 25., 26., 26., 26., 26., 25., 26., 26., 25., 26., 26., 26., 26., 26., 26., 25., 25., 26., 25., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26.}"
70,70,"inception_4b/output","inception_4b/output",0,"inception_4b/output","Catenate","Catenate","Catenate",60.,61.3667,77.,"{77., 66., 63., 63., 63., 62., 63., 62., 62., 63., 62., 62., 62., 62., 62., 62., 75., 64., 62., 62., 61., 61., 61., 61., 61., 61., 61., 60., 61., 61., 60., 60., 61., 60., 60., 60., 60., 61., 60., 61., 61., 63., 61., 61., 61., 61., 61., 61., 61., 60.}"
71,71,"inception_4c/1x1","inception_4c/1x1",0,"inception_4c/1x1","Convolution","Convolution","Convolution",117.,119.2,197.,"{197., 126., 121., 118., 120., 119., 119., 119., 119., 119., 120., 119., 119., 119., 119., 118., 118., 119., 119., 118., 119., 118., 124., 119., 119., 117., 148., 134., 151., 134., 133., 132., 132., 143., 118., 120., 117., 119., 119., 119., 118., 118., 119., 118., 119., 118., 119., 117., 119., 118.}"
72,72,"inception_4c/relu_1x1","inception_4c/relu_1x1",0,"inception_4c/relu_1x1","Elementwise","Elementwise","Elementwise",34.,34.7667,48.,"{48., 38., 35., 35., 34., 35., 35., 35., 34., 35., 35., 35., 35., 35., 35., 35., 35., 34., 34., 34., 35., 35., 35., 34., 34., 34., 34., 35., 34., 35., 35., 34., 34., 34., 34., 34., 35., 35., 35., 35., 35., 35., 34., 35., 34., 35., 35., 35., 35., 35.}"
73,76,"inception_4c/3x3_reduce","inception_4c/relu_3x3",3,"inception_4c/3x3_reduce-inception_4c/relu_3x3_reduce-inception_4c/3x3-inception_4c/relu_3x3","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",601.,751.1667,1297.,"{717., 610., 604., 603., 605., 620., 604., 603., 603., 601., 608., 717., 673., 602., 607., 603., 602., 619., 604., 604., 603., 601., 601., 601., 616., 604., 610., 700., 655., 601., 628., 606., 1146., 1094., 1106., 1097., 1091., 1089., 1297., 1091., 1090., 1103., 1096., 1091., 1085., 1102., 1093., 1229., 1106., 1088.}"
77,80,"inception_4c/5x5_reduce","inception_4c/relu_5x5",3,"inception_4c/5x5_reduce-inception_4c/relu_5x5_reduce-inception_4c/5x5-inception_4c/relu_5x5","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",351.,354.6,434.,"{434., 358., 354., 371., 355., 354., 353., 353., 355., 353., 353., 353., 352., 352., 365., 353., 352., 352., 353., 388., 394., 393., 378., 354., 352., 365., 354., 353., 352., 351., 354., 353., 353., 354., 353., 353., 368., 356., 353., 353., 352., 353., 353., 352., 352., 353., 359., 409., 396., 402.}"
81,81,"inception_4c/pool","inception_4c/pool",0,"inception_4c/pool","Pooling","Pooling","Pooling",1587.,1702.3333,1734.,"{1623., 1719., 1728., 1718., 1617., 1725., 1587., 1606., 1717., 1655., 1718., 1681., 1722., 1720., 1729., 1717., 1731., 1652., 1698., 1719., 1720., 1620., 1721., 1711., 1720., 1733., 1609., 1720., 1729., 1622., 1730., 1608., 1616., 1720., 1719., 1734., 1608., 1662., 1719., 1619., 1725., 1726., 1621., 1720., 1730., 1719., 1730., 1719., 1720., 1649.}"
82,82,"inception_4c/pool_proj","inception_4c/pool_proj",0,"inception_4c/pool_proj","Convolution","Convolution","Convolution",100.,103.83330000000001,167.,"{167., 106., 103., 104., 103., 103., 103., 103., 103., 102., 102., 103., 112., 103., 102., 103., 102., 102., 102., 102., 102., 102., 103., 100., 102., 103., 102., 101., 138., 116., 113., 113., 113., 112., 113., 112., 113., 113., 102., 103., 103., 103., 103., 102., 103., 101., 103., 113., 104., 102.}"
83,83,"inception_4c/relu_pool_proj","inception_4c/relu_pool_proj",0,"inception_4c/relu_pool_proj","Elementwise","Elementwise","Elementwise",33.,33.6,46.,"{46., 35., 34., 34., 34., 34., 33., 34., 33., 34., 34., 33., 34., 34., 34., 33., 34., 34., 33., 34., 34., 33., 34., 34., 33., 45., 33., 34., 33., 33., 33., 34., 33., 33., 34., 33., 34., 34., 33., 33., 34., 33., 34., 33., 33., 34., 33., 33., 34., 33.}"
84,84,"inception_4c/output","inception_4c/output",0,"inception_4c/output","Catenate","Catenate","Catenate",72.,76.8,94.,"{94., 79., 77., 78., 77., 78., 77., 77., 77., 77., 78., 77., 77., 77., 77., 77., 78., 77., 77., 77., 77., 77., 77., 77., 77., 77., 77., 77., 77., 77., 77., 77., 76., 76., 76., 78., 77., 88., 79., 73., 73., 73., 73., 72., 74., 73., 73., 73., 73., 73.}"
85,85,"inception_4d/1x1","inception_4d/1x1",0,"inception_4d/1x1","Convolution","Convolution","Convolution",153.,155.63330000000002,225.,"{225., 160., 157., 157., 155., 157., 155., 155., 154., 154., 154., 155., 154., 156., 154., 156., 155., 153., 155., 155., 156., 156., 167., 158., 156., 157., 153., 154., 154., 154., 155., 155., 160., 175., 172., 171., 172., 173., 184., 154., 156., 154., 156., 154., 154., 154., 169., 156., 155., 155.}"
86,86,"inception_4d/relu_1x1","inception_4d/relu_1x1",0,"inception_4d/relu_1x1","Elementwise","Elementwise","Elementwise",37.,38.,52.,"{52., 39., 39., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 52., 40., 38., 38., 38., 38., 38., 37., 39., 37., 38., 38., 38., 38., 38., 38., 38., 38., 37., 38., 38., 38., 37., 38., 38., 38., 38., 37., 38., 38., 38., 38., 38.}"
87,90,"inception_4d/3x3_reduce","inception_4d/relu_3x3",3,"inception_4d/3x3_reduce-inception_4d/relu_3x3_reduce-inception_4d/3x3-inception_4d/relu_3x3","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",1260.,1270.5333,1451.,"{1364., 1265., 1261., 1262., 1269., 1394., 1297., 1273., 1266., 1261., 1277., 1262., 1260., 1451., 1270., 1264., 1277., 1263., 1264., 1278., 1316., 1358., 1279., 1264., 1263., 1281., 1265., 1268., 1376., 1323., 1261., 1278., 1267., 1261., 1272., 1264., 1426., 1275., 1265., 1266., 1264., 1275., 1261., 1296., 1409., 1266., 1262., 1277., 1265., 1261.}"
91,94,"inception_4d/5x5_reduce","inception_4d/relu_5x5",3,"inception_4d/5x5_reduce-inception_4d/relu_5x5_reduce-inception_4d/5x5-inception_4d/relu_5x5","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",453.,459.20000000000005,548.,"{524., 460., 458., 455., 459., 489., 531., 515., 459., 457., 457., 453., 459., 460., 474., 459., 456., 457., 459., 457., 457., 458., 459., 470., 457., 457., 489., 514., 518., 459., 458., 471., 460., 457., 456., 460., 458., 458., 457., 458., 460., 456., 458., 456., 455., 458., 458., 458., 548., 513.}"
95,95,"inception_4d/pool","inception_4d/pool",0,"inception_4d/pool","Pooling","Pooling","Pooling",1607.,1714.6333000000002,1736.,"{1736., 1721., 1702., 1718., 1657., 1724., 1723., 1719., 1717., 1726., 1718., 1734., 1718., 1623., 1718., 1720., 1729., 1724., 1729., 1720., 1622., 1721., 1608., 1720., 1719., 1729., 1722., 1612., 1727., 1719., 1729., 1720., 1729., 1609., 1734., 1720., 1607., 1625., 1720., 1729., 1639., 1718., 1627., 1718., 1728., 1719., 1641., 1612., 1721., 1709.}"
96,96,"inception_4d/pool_proj","inception_4d/pool_proj",0,"inception_4d/pool_proj","Convolution","Convolution","Convolution",98.,100.6667,153.,"{153., 101., 99., 100., 99., 99., 99., 99., 98., 98., 114., 100., 111., 101., 99., 100., 99., 99., 98., 100., 98., 99., 98., 99., 98., 99., 98., 99., 124., 112., 109., 109., 109., 109., 110., 109., 108., 117., 98., 98., 99., 99., 98., 98., 99., 99., 98., 99., 112., 104.}"
97,97,"inception_4d/relu_pool_proj","inception_4d/relu_pool_proj",0,"inception_4d/relu_pool_proj","Elementwise","Elementwise","Elementwise",33.,33.9333,51.,"{47., 35., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 33., 33., 34., 33., 34., 33., 34., 34., 34., 34., 34., 34., 34., 34., 33., 34., 51., 34., 33., 34., 34., 34., 33., 33., 34., 34., 33., 33., 34., 34., 34., 33., 34., 34., 34., 34., 34., 33.}"
98,98,"inception_4d/output","inception_4d/output",0,"inception_4d/output","Catenate","Catenate","Catenate",76.,76.86670000000001,94.,"{94., 79., 77., 76., 77., 77., 77., 77., 77., 77., 77., 77., 78., 76., 77., 77., 77., 77., 77., 77., 76., 77., 77., 77., 77., 77., 76., 76., 77., 77., 76., 76., 77., 77., 77., 77., 77., 76., 94., 77., 77., 77., 76., 76., 76., 77., 76., 77., 76., 76.}"
99,99,"inception_4e/1x1","inception_4e/1x1",0,"inception_4e/1x1","Convolution","Convolution","Convolution",239.,241.9667,302.,"{302., 243., 279., 271., 268., 269., 265., 241., 240., 240., 240., 251., 241., 241., 240., 241., 240., 240., 240., 239., 240., 240., 240., 240., 240., 240., 242., 250., 241., 240., 241., 240., 240., 240., 240., 240., 239., 240., 240., 240., 240., 240., 278., 282., 269., 268., 267., 241., 240., 241.}"
100,100,"inception_4e/relu_1x1","inception_4e/relu_1x1",0,"inception_4e/relu_1x1","Elementwise","Elementwise","Elementwise",50.,50.7333,70.,"{70., 52., 51., 51., 51., 51., 50., 51., 50., 50., 51., 51., 51., 51., 50., 51., 51., 50., 50., 51., 51., 51., 50., 51., 50., 51., 50., 51., 50., 51., 51., 50., 50., 50., 51., 51., 51., 51., 50., 51., 50., 62., 51., 52., 51., 51., 50., 50., 50., 51.}"
101,104,"inception_4e/3x3_reduce","inception_4e/relu_3x3",3,"inception_4e/3x3_reduce-inception_4e/relu_3x3_reduce-inception_4e/3x3-inception_4e/relu_3x3","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",801.,1217.4,1676.,"{1585., 1492., 1469., 1540., 1586., 1471., 1478., 1467., 1464., 1479., 1577., 1509., 1467., 1469., 1484., 1469., 1469., 1676., 1468., 1479., 1467., 1464., 1478., 1528., 1559., 1480., 1465., 1438., 827., 805., 803., 801., 911., 880., 806., 806., 808., 819., 802., 805., 803., 802., 826., 807., 892., 879., 820., 802., 803., 803.}"
105,108,"inception_4e/5x5_reduce","inception_4e/relu_5x5",3,"inception_4e/5x5_reduce-inception_4e/relu_5x5_reduce-inception_4e/5x5-inception_4e/relu_5x5","Convolution","Elementwise","Convolution-Elementwise-Convolution-Elementwise",356.,373.0333,467.,"{467., 370., 358., 359., 356., 360., 358., 359., 356., 397., 418., 381., 371., 381., 416., 416., 422., 372., 371., 388., 375., 372., 371., 372., 371., 371., 374., 371., 371., 377., 385., 371., 369., 369., 370., 372., 370., 369., 369., 408., 427., 415., 397., 371., 369., 369., 370., 372., 370., 374.}"
