"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
18,18,"inception_3a/relu_3x3","inception_3a/relu_3x3",0,"inception_3a/relu_3x3","Elementwise","Elementwise","Elementwise",56.,57.066700000000004,81.,"{81., 62., 59., 58., 58., 57., 56., 57., 57., 57., 56., 57., 57., 57., 56., 56., 57., 57., 56., 59., 57., 57., 58., 57., 57., 57., 57., 57., 57., 57., 71., 59., 58., 57., 57., 57., 58., 57., 57., 57., 56., 58., 57., 57., 57., 56., 57., 57., 57., 57.}"
19,19,"inception_3a/5x5_reduce","inception_3a/5x5_reduce",0,"inception_3a/5x5_reduce","Convolution","Convolution","Convolution",46.,47.1,102.,"{102., 52., 48., 47., 48., 47., 48., 47., 47., 48., 47., 47., 47., 46., 48., 47., 46., 47., 48., 46., 48., 46., 47., 46., 48., 47., 47., 47., 47., 47., 46., 47., 47., 47., 47., 47., 61., 47., 48., 49., 47., 46., 47., 46., 46., 46., 47., 47., 46., 48.}"
20,20,"inception_3a/relu_5x5_reduce","inception_3a/relu_5x5_reduce",0,"inception_3a/relu_5x5_reduce","Elementwise","Elementwise","Elementwise",25.,25.5,44.,"{44., 27., 26., 26., 26., 26., 26., 26., 25., 25., 26., 25., 25., 26., 26., 25., 26., 25., 25., 25., 26., 26., 25., 25., 25., 25., 26., 25., 25., 25., 25., 26., 25., 36., 34., 26., 26., 26., 26., 25., 25., 26., 26., 25., 25., 25., 26., 25., 25., 25.}"
21,21,"inception_3a/5x5","inception_3a/5x5",0,"inception_3a/5x5","Convolution","Convolution","Convolution",337.,340.4667,390.,"{375., 345., 358., 342., 340., 378., 382., 382., 369., 339., 339., 339., 339., 354., 339., 339., 340., 338., 339., 339., 339., 337., 339., 338., 351., 339., 339., 338., 338., 337., 338., 338., 338., 364., 383., 390., 387., 339., 339., 338., 339., 339., 339., 338., 339., 338., 339., 349., 338., 338.}"
22,22,"inception_3a/relu_5x5","inception_3a/relu_5x5",0,"inception_3a/relu_5x5","Elementwise","Elementwise","Elementwise",34.,34.7,49.,"{49., 37., 35., 35., 35., 35., 35., 34., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 35., 34., 34., 35., 35., 34., 34., 35., 34., 34., 35., 35., 34., 35., 34., 35., 34., 34., 35., 35., 35., 34., 34., 34., 35., 35., 35., 34., 34., 34., 34., 34.}"
23,23,"inception_3a/pool","inception_3a/pool",0,"inception_3a/pool","Pooling","Pooling","Pooling",1175.,1206.4667,1223.,"{1196., 1222., 1211., 1210., 1191., 1178., 1209., 1208., 1177., 1175., 1222., 1214., 1215., 1212., 1194., 1214., 1178., 1221., 1202., 1213., 1197., 1212., 1181., 1180., 1196., 1181., 1194., 1223., 1215., 1182., 1198., 1180., 1212., 1212., 1219., 1185., 1214., 1199., 1213., 1212., 1210., 1212., 1211., 1217., 1212., 1211., 1212., 1196., 1213., 1212.}"
24,24,"inception_3a/pool_proj","inception_3a/pool_proj",0,"inception_3a/pool_proj","Convolution","Convolution","Convolution",59.,60.4333,134.,"{134., 66., 64., 61., 61., 62., 61., 59., 61., 59., 61., 60., 64., 61., 59., 60., 61., 59., 60., 59., 60., 61., 60., 60., 60., 61., 60., 61., 59., 60., 61., 60., 60., 60., 60., 60., 60., 61., 59., 62., 61., 61., 61., 59., 60., 61., 60., 61., 59., 60.}"
25,25,"inception_3a/relu_pool_proj","inception_3a/relu_pool_proj",0,"inception_3a/relu_pool_proj","Elementwise","Elementwise","Elementwise",34.,34.2333,48.,"{48., 37., 35., 34., 34., 34., 34., 34., 34., 34., 34., 35., 35., 34., 34., 35., 34., 34., 35., 34., 34., 35., 34., 35., 34., 34., 35., 34., 34., 35., 34., 34., 34., 35., 34., 34., 35., 34., 34., 35., 34., 34., 35., 34., 35., 34., 34., 35., 34., 34.}"
26,26,"inception_3a/output","inception_3a/output",0,"inception_3a/output","Catenate","Catenate","Catenate",97.,97.83330000000001,111.,"{109., 101., 99., 99., 98., 98., 98., 99., 97., 98., 98., 98., 98., 98., 97., 98., 98., 98., 98., 98., 97., 111., 97., 98., 97., 97., 97., 97., 97., 97., 98., 97., 106., 97., 97., 98., 98., 98., 99., 97., 98., 97., 98., 99., 98., 98., 98., 99., 98., 98.}"
27,27,"inception_3b/1x1","inception_3b/1x1",0,"inception_3b/1x1","Convolution","Convolution","Convolution",168.,169.4667,267.,"{267., 177., 171., 171., 171., 169., 169., 170., 168., 168., 170., 169., 169., 169., 169., 169., 185., 171., 169., 169., 168., 169., 168., 208., 189., 187., 186., 189., 202., 168., 168., 169., 168., 170., 168., 169., 168., 183., 171., 170., 169., 168., 169., 170., 169., 168., 169., 169., 169., 169.}"
28,28,"inception_3b/relu_1x1","inception_3b/relu_1x1",0,"inception_3b/relu_1x1","Elementwise","Elementwise","Elementwise",56.,57.,81.,"{81., 61., 58., 57., 57., 57., 66., 58., 57., 57., 58., 57., 58., 57., 57., 57., 57., 57., 60., 58., 57., 57., 57., 57., 57., 57., 57., 57., 56., 56., 57., 56., 57., 57., 57., 57., 56., 57., 57., 57., 57., 56., 56., 57., 56., 57., 57., 57., 56., 57.}"
29,29,"inception_3b/3x3_reduce","inception_3b/3x3_reduce",0,"inception_3b/3x3_reduce","Convolution","Convolution","Convolution",163.,168.5,268.,"{268., 178., 174., 172., 172., 171., 171., 172., 172., 172., 171., 170., 170., 171., 212., 193., 191., 191., 203., 194., 165., 164., 164., 164., 165., 165., 164., 164., 164., 164., 164., 166., 164., 164., 165., 163., 164., 164., 165., 165., 183., 172., 170., 168., 169., 169., 169., 168., 169., 169.}"
30,30,"inception_3b/relu_3x3_reduce","inception_3b/relu_3x3_reduce",0,"inception_3b/relu_3x3_reduce","Elementwise","Elementwise","Elementwise",56.,57.5,81.,"{81., 63., 59., 58., 58., 58., 58., 59., 58., 58., 58., 58., 57., 57., 58., 58., 70., 59., 58., 57., 57., 58., 58., 58., 57., 57., 57., 57., 57., 57., 58., 59., 58., 58., 57., 57., 57., 57., 57., 57., 57., 57., 57., 56., 57., 57., 58., 57., 57., 57.}"
31,31,"inception_3b/3x3","inception_3b/3x3",0,"inception_3b/3x3","Convolution","Convolution","Convolution",1444.,1486.1333,1677.,"{1677., 1503., 1471., 1472., 1466., 1483., 1509., 1614., 1486., 1473., 1460., 1488., 1468., 1546., 1558., 1457., 1515., 1483., 1468., 1502., 1603., 1469., 1473., 1469., 1478., 1485., 1497., 1584., 1468., 1482., 1477., 1490., 1477., 1586., 1517., 1485., 1469., 1478., 1469., 1495., 1623., 1444., 1481., 1488., 1473., 1492., 1551., 1555., 1491., 1471.}"
32,32,"inception_3b/relu_3x3","inception_3b/relu_3x3",0,"inception_3b/relu_3x3","Elementwise","Elementwise","Elementwise",79.,80.5333,100.,"{100., 84., 82., 81., 81., 80., 80., 81., 80., 80., 80., 80., 81., 80., 80., 81., 81., 95., 80., 81., 81., 81., 81., 80., 81., 79., 80., 80., 80., 80., 80., 81., 80., 80., 81., 81., 81., 81., 80., 81., 80., 81., 81., 81., 80., 81., 80., 81., 80., 80.}"
33,33,"inception_3b/5x5_reduce","inception_3b/5x5_reduce",0,"inception_3b/5x5_reduce","Convolution","Convolution","Convolution",77.,79.4667,179.,"{179., 87., 80., 80., 79., 78., 78., 79., 77., 77., 77., 78., 77., 77., 77., 77., 109., 89., 88., 88., 88., 87., 87., 100., 91., 87., 87., 101., 79., 85., 78., 78., 78., 77., 78., 77., 77., 78., 78., 77., 78., 77., 78., 77., 77., 78., 78., 77., 78., 77.}"
34,34,"inception_3b/relu_5x5_reduce","inception_3b/relu_5x5_reduce",0,"inception_3b/relu_5x5_reduce","Elementwise","Elementwise","Elementwise",34.,34.533300000000004,49.,"{49., 37., 36., 35., 35., 35., 34., 35., 35., 35., 34., 34., 34., 34., 35., 35., 34., 34., 34., 34., 34., 35., 34., 35., 35., 35., 35., 35., 35., 34., 34., 34., 35., 34., 34., 35., 35., 35., 35., 35., 34., 34., 34., 34., 35., 34., 34., 34., 34., 46.}"
35,35,"inception_3b/5x5","inception_3b/5x5",0,"inception_3b/5x5","Convolution","Convolution","Convolution",750.,755.5,896.,"{835., 777., 753., 750., 765., 753., 751., 766., 751., 750., 751., 844., 853., 752., 750., 750., 751., 766., 751., 750., 750., 751., 766., 757., 861., 803., 751., 771., 754., 753., 752., 752., 767., 753., 752., 752., 756., 896., 789., 751., 752., 753., 752., 760., 752., 754., 752., 753., 764., 793.}"
36,36,"inception_3b/relu_5x5","inception_3b/relu_5x5",0,"inception_3b/relu_5x5","Elementwise","Elementwise","Elementwise",47.,47.7667,69.,"{69., 51., 49., 48., 49., 48., 49., 48., 48., 48., 48., 48., 47., 47., 48., 60., 50., 48., 48., 48., 48., 48., 48., 48., 48., 47., 48., 48., 47., 47., 47., 47., 47., 47., 47., 47., 47., 47., 47., 48., 48., 47., 47., 48., 47., 48., 48., 48., 48., 48.}"
37,37,"inception_3b/pool","inception_3b/pool",0,"inception_3b/pool","Pooling","Pooling","Pooling",1557.,1594.3000000000002,1631.,"{1625., 1616., 1560., 1559., 1602., 1571., 1616., 1559., 1602., 1600., 1604., 1620., 1563., 1607., 1618., 1600., 1581., 1615., 1606., 1604., 1558., 1573., 1605., 1603., 1584., 1601., 1631., 1609., 1605., 1584., 1557., 1620., 1607., 1561., 1580., 1559., 1615., 1563., 1608., 1608., 1559., 1576., 1619., 1607., 1571., 1558., 1609., 1561., 1615., 1581.}"
38,38,"inception_3b/pool_proj","inception_3b/pool_proj",0,"inception_3b/pool_proj","Convolution","Convolution","Convolution",108.,109.2333,217.,"{217., 119., 113., 110., 111., 110., 109., 109., 109., 109., 109., 110., 108., 110., 110., 109., 109., 108., 110., 109., 108., 109., 109., 110., 110., 110., 110., 110., 109., 108., 108., 109., 109., 120., 113., 109., 109., 109., 108., 108., 110., 109., 109., 109., 109., 108., 108., 108., 108., 109.}"
39,39,"inception_3b/relu_pool_proj","inception_3b/relu_pool_proj",0,"inception_3b/relu_pool_proj","Elementwise","Elementwise","Elementwise",40.,41.,59.,"{59., 44., 41., 41., 41., 41., 40., 40., 40., 40., 41., 40., 41., 41., 41., 42., 41., 41., 41., 41., 41., 41., 41., 41., 40., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 40., 41., 41., 41., 41., 41., 41., 41., 40., 40.}"
40,40,"inception_3b/output","inception_3b/output",0,"inception_3b/output","Catenate","Catenate","Catenate",150.,151.4,166.,"{166., 165., 154., 153., 164., 152., 151., 151., 153., 152., 151., 151., 151., 152., 151., 151., 152., 151., 151., 151., 152., 152., 151., 152., 151., 151., 151., 152., 150., 151., 150., 151., 151., 151., 152., 152., 159., 151., 150., 151., 152., 152., 151., 152., 151., 151., 151., 151., 152., 152.}"
41,41,"pool3_3x3_s2_pad","pool3_3x3_s2_pad",0,"pool3_3x3_s2_pad","Padding","Padding","Padding",457.,459.6333,477.,"{477., 461., 475., 460., 467., 460., 459., 459., 459., 458., 472., 460., 458., 458., 458., 460., 458., 458., 458., 474., 459., 458., 459., 458., 458., 459., 466., 473., 459., 458., 459., 458., 458., 459., 457., 459., 473., 460., 459., 459., 459., 458., 459., 459., 477., 463., 463., 474., 464., 463.}"
42,42,"pool3_3x3_s2","pool3_3x3_s2",0,"pool3_3x3_s2","Pooling","Pooling","Pooling",794.,800.1333000000001,831.,"{814., 798., 813., 797., 795., 794., 795., 800., 831., 795., 795., 807., 794., 795., 794., 794., 807., 794., 795., 821., 802., 815., 795., 795., 795., 794., 807., 796., 794., 795., 794., 813., 827., 811., 800., 800., 810., 795., 822., 795., 795., 814., 800., 826., 799., 818., 809., 794., 795., 822.}"
43,43,"inception_4a/1x1","inception_4a/1x1",0,"inception_4a/1x1","Convolution","Convolution","Convolution",153.,154.3333,238.,"{238., 163., 156., 157., 154., 154., 202., 172., 170., 172., 187., 194., 154., 154., 154., 155., 153., 154., 153., 153., 154., 154., 155., 154., 154., 154., 154., 154., 154., 154., 154., 154., 154., 154., 168., 155., 155., 154., 155., 154., 154., 153., 158., 153., 154., 154., 153., 153., 153., 153.}"
44,44,"inception_4a/relu_1x1","inception_4a/relu_1x1",0,"inception_4a/relu_1x1","Elementwise","Elementwise","Elementwise",37.,37.8333,54.,"{54., 41., 38., 38., 38., 37., 38., 38., 38., 38., 38., 38., 38., 38., 38., 37., 37., 38., 38., 38., 38., 38., 37., 38., 37., 37., 38., 38., 38., 38., 38., 38., 38., 38., 38., 37., 37., 38., 38., 38., 38., 37., 37., 38., 38., 37., 37., 37., 37., 37.}"
45,45,"inception_4a/3x3_reduce","inception_4a/3x3_reduce",0,"inception_4a/3x3_reduce","Convolution","Convolution","Convolution",87.,89.5667,150.,"{150., 96., 90., 89., 88., 88., 89., 91., 90., 88., 88., 88., 88., 88., 87., 88., 88., 88., 87., 114., 103., 99., 98., 97., 97., 97., 98., 97., 98., 107., 87., 87., 87., 87., 87., 88., 87., 88., 87., 88., 88., 88., 88., 88., 88., 87., 97., 90., 89., 88.}"
46,46,"inception_4a/relu_3x3_reduce","inception_4a/relu_3x3_reduce",0,"inception_4a/relu_3x3_reduce","Elementwise","Elementwise","Elementwise",32.,32.7667,46.,"{46., 35., 33., 33., 32., 33., 33., 33., 32., 32., 32., 32., 33., 32., 32., 32., 32., 32., 32., 33., 40., 33., 33., 33., 34., 33., 33., 32., 32., 33., 32., 33., 33., 33., 33., 33., 33., 33., 33., 43., 33., 33., 33., 33., 33., 33., 33., 32., 32., 32.}"
47,47,"inception_4a/3x3","inception_4a/3x3",0,"inception_4a/3x3","Convolution","Convolution","Convolution",342.,344.90000000000003,404.,"{404., 349., 345., 345., 343., 343., 343., 344., 344., 359., 344., 344., 381., 388., 386., 369., 343., 344., 344., 345., 356., 344., 343., 343., 348., 343., 343., 343., 343., 343., 343., 358., 345., 344., 344., 343., 343., 343., 342., 342., 390., 385., 401., 361., 344., 342., 342., 343., 342., 343.}"
48,48,"inception_4a/relu_3x3","inception_4a/relu_3x3",0,"inception_4a/relu_3x3","Elementwise","Elementwise","Elementwise",38.,38.5,54.,"{54., 42., 39., 39., 39., 39., 39., 38., 38., 39., 39., 38., 38., 38., 39., 38., 39., 38., 38., 39., 38., 39., 38., 38., 39., 38., 38., 39., 38., 38., 38., 39., 39., 38., 38., 39., 39., 38., 38., 39., 40., 39., 39., 38., 38., 39., 38., 38., 39., 38.}"
49,49,"inception_4a/5x5_reduce","inception_4a/5x5_reduce",0,"inception_4a/5x5_reduce","Convolution","Convolution","Convolution",41.,42.,98.,"{98., 52., 44., 43., 42., 42., 42., 41., 42., 42., 42., 42., 42., 42., 41., 42., 41., 42., 42., 52., 43., 42., 42., 42., 42., 43., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 42., 41., 43., 42., 43., 42., 42., 42., 42., 42., 42.}"
50,50,"inception_4a/relu_5x5_reduce","inception_4a/relu_5x5_reduce",0,"inception_4a/relu_5x5_reduce","Elementwise","Elementwise","Elementwise",24.,24.7667,41.,"{41., 27., 25., 37., 25., 24., 24., 24., 25., 25., 24., 25., 24., 25., 25., 25., 25., 25., 25., 25., 24., 24., 24., 24., 25., 25., 25., 25., 25., 24., 24., 25., 25., 25., 25., 25., 25., 24., 24., 24., 25., 25., 25., 24., 24., 24., 25., 25., 25., 25.}"
51,51,"inception_4a/5x5","inception_4a/5x5",0,"inception_4a/5x5","Convolution","Convolution","Convolution",131.,133.0333,188.,"{188., 139., 134., 133., 133., 147., 134., 132., 138., 135., 133., 131., 132., 157., 156., 149., 147., 148., 149., 148., 162., 131., 131., 131., 132., 132., 131., 132., 131., 132., 131., 131., 146., 134., 132., 131., 132., 131., 132., 131., 131., 131., 131., 133., 131., 132., 131., 131., 131., 131.}"
52,52,"inception_4a/relu_5x5","inception_4a/relu_5x5",0,"inception_4a/relu_5x5","Elementwise","Elementwise","Elementwise",25.,25.166700000000002,44.,"{44., 28., 26., 26., 25., 25., 25., 26., 25., 25., 26., 25., 26., 25., 25., 26., 25., 26., 25., 25., 25., 26., 25., 26., 25., 25., 25., 25., 26., 25., 25., 26., 25., 26., 25., 25., 25., 25., 25., 25., 25., 25., 26., 25., 25., 25., 25., 25., 25., 25.}"
53,53,"inception_4a/pool","inception_4a/pool",0,"inception_4a/pool","Pooling","Pooling","Pooling",758.,770.7,787.,"{787., 786., 780., 770., 758., 768., 781., 760., 768., 768., 768., 776., 770., 767., 767., 777., 781., 768., 768., 770., 769., 776., 762., 770., 760., 771., 771., 761., 771., 770., 772., 770., 781., 771., 770., 770., 770., 779., 771., 770., 769., 777., 777., 771., 770., 771., 770., 779., 771., 770.}"
54,54,"inception_4a/pool_proj","inception_4a/pool_proj",0,"inception_4a/pool_proj","Convolution","Convolution","Convolution",67.,69.4333,148.,"{148., 75., 70., 69., 69., 69., 68., 68., 67., 67., 67., 68., 67., 68., 68., 67., 69., 68., 68., 68., 68., 67., 68., 68., 68., 67., 68., 68., 67., 67., 68., 67., 68., 68., 67., 77., 77., 76., 76., 76., 76., 77., 76., 77., 92., 77., 77., 76., 67., 68.}"
55,55,"inception_4a/relu_pool_proj","inception_4a/relu_pool_proj",0,"inception_4a/relu_pool_proj","Elementwise","Elementwise","Elementwise",25.,26.,45.,"{45., 28., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 25., 25., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 27.}"
56,56,"inception_4a/output","inception_4a/output",0,"inception_4a/output","Catenate","Catenate","Catenate",60.,61.,82.,"{82., 65., 62., 62., 61., 61., 61., 61., 61., 61., 62., 61., 60., 61., 61., 61., 61., 61., 61., 61., 61., 61., 61., 61., 61., 61., 61., 61., 61., 61., 60., 60., 60., 60., 61., 61., 61., 61., 61., 76., 63., 62., 61., 61., 61., 60., 61., 61., 61., 61.}"
57,57,"inception_4b/1x1","inception_4b/1x1",0,"inception_4b/1x1","Convolution","Convolution","Convolution",138.,139.5333,227.,"{227., 148., 142., 141., 139., 139., 140., 140., 140., 140., 152., 141., 139., 139., 139., 139., 138., 139., 139., 139., 138., 139., 138., 139., 143., 141., 138., 138., 139., 140., 138., 139., 138., 138., 139., 138., 152., 143., 140., 139., 138., 138., 139., 138., 138., 169., 154., 153., 152., 154.}"
58,58,"inception_4b/relu_1x1","inception_4b/relu_1x1",0,"inception_4b/relu_1x1","Elementwise","Elementwise","Elementwise",35.,36.,50.,"{50., 39., 37., 37., 37., 36., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 35., 36., 36., 36., 36., 36., 36., 36., 37., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 36., 35., 36., 36., 36., 36., 36., 36., 36., 36., 35., 36.}"
59,59,"inception_4b/3x3_reduce","inception_4b/3x3_reduce",0,"inception_4b/3x3_reduce","Convolution","Convolution","Convolution",106.,108.4667,192.,"{192., 115., 110., 108., 107., 134., 122., 120., 121., 119., 119., 136., 123., 130., 107., 108., 108., 108., 107., 107., 107., 108., 108., 111., 107., 106., 107., 108., 107., 107., 106., 107., 109., 107., 108., 108., 108., 107., 106., 107., 109., 106., 106., 106., 108., 121., 108., 108., 107., 106.}"
60,60,"inception_4b/relu_3x3_reduce","inception_4b/relu_3x3_reduce",0,"inception_4b/relu_3x3_reduce","Elementwise","Elementwise","Elementwise",33.,33.8667,47.,"{47., 36., 35., 34., 34., 34., 34., 34., 34., 33., 33., 33., 33., 34., 34., 34., 34., 33., 34., 35., 34., 34., 34., 34., 34., 34., 34., 33., 34., 34., 34., 34., 34., 33., 33., 34., 34., 33., 33., 34., 34., 33., 35., 34., 33., 34., 33., 33., 34., 34.}"
61,61,"inception_4b/3x3","inception_4b/3x3",0,"inception_4b/3x3","Convolution","Convolution","Convolution",399.,402.6333,485.,"{485., 421., 406., 403., 472., 455., 442., 401., 400., 400., 412., 402., 400., 401., 401., 401., 401., 401., 400., 400., 413., 406., 406., 403., 401., 399., 400., 443., 455., 474., 401., 401., 401., 401., 402., 401., 400., 401., 415., 402., 401., 402., 400., 400., 401., 401., 401., 402., 416., 403.}"
62,62,"inception_4b/relu_3x3","inception_4b/relu_3x3",0,"inception_4b/relu_3x3","Elementwise","Elementwise","Elementwise",45.,45.7,65.,"{65., 61., 48., 46., 45., 47., 46., 45., 45., 46., 45., 46., 45., 46., 45., 45., 45., 45., 45., 45., 45., 46., 46., 46., 45., 45., 45., 45., 45., 45., 45., 46., 46., 46., 46., 47., 47., 47., 46., 46., 47., 46., 46., 46., 46., 46., 46., 46., 46., 46.}"
63,63,"inception_4b/5x5_reduce","inception_4b/5x5_reduce",0,"inception_4b/5x5_reduce","Convolution","Convolution","Convolution",45.,47.533300000000004,111.,"{111., 55., 49., 49., 48., 48., 48., 48., 50., 48., 48., 48., 49., 48., 47., 47., 50., 48., 48., 47., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 48., 59., 47., 46., 45., 46., 45., 46., 46., 46., 45., 45., 45., 45., 45., 45., 45., 45.}"
64,64,"inception_4b/relu_5x5_reduce","inception_4b/relu_5x5_reduce",0,"inception_4b/relu_5x5_reduce","Elementwise","Elementwise","Elementwise",23.,24.7333,42.,"{42., 27., 25., 25., 25., 24., 24., 25., 24., 25., 24., 25., 31., 25., 24., 24., 25., 25., 25., 25., 24., 25., 25., 25., 25., 24., 24., 25., 25., 24., 25., 25., 25., 25., 24., 25., 36., 24., 23., 23., 36., 25., 25., 24., 24., 25., 25., 24., 25., 24.}"
65,65,"inception_4b/5x5","inception_4b/5x5",0,"inception_4b/5x5","Convolution","Convolution","Convolution",190.,191.9333,240.,"{240., 199., 194., 194., 192., 192., 191., 192., 192., 193., 192., 192., 192., 193., 191., 207., 193., 192., 192., 191., 190., 190., 191., 191., 193., 192., 191., 190., 191., 191., 190., 191., 190., 191., 191., 200., 193., 192., 191., 191., 192., 216., 216., 215., 215., 214., 216., 191., 190., 190.}"
