"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
17,23,"fire3/concat","fire4/relu_expand1x1",6,"fire3/concat-pool3_pad-pool3-fire4/squeeze1x1-fire4/relu_squeeze1x1-fire4/expand1x1-fire4/relu_expand1x1","Catenate","Elementwise","Catenate-Padding-Pooling-Convolution-Elementwise-Convolution-Elementwise",1587.,1607.8333,1725.,"{1725., 1645., 1645., 1606., 1590., 1606., 1594., 1639., 1664., 1590., 1613., 1593., 1592., 1610., 1665., 1617., 1590., 1590., 1602., 1591., 1667., 1592., 1590., 1591., 1590., 1637., 1665., 1598., 1622., 1620., 1605., 1591., 1634., 1630., 1591., 1604., 1590., 1602., 1623., 1649., 1635., 1589., 1612., 1590., 1640., 1654., 1591., 1602., 1592., 1587.}"
24,24,"fire4/expand3x3","fire4/expand3x3",0,"fire4/expand3x3","Convolution","Convolution","Convolution",367.,369.43330000000003,448.,"{448., 373., 371., 369., 368., 385., 371., 369., 368., 368., 368., 368., 368., 368., 368., 378., 369., 370., 368., 425., 413., 421., 369., 368., 369., 379., 370., 368., 370., 369., 369., 368., 368., 368., 368., 369., 381., 370., 369., 368., 368., 369., 372., 368., 367., 427., 429., 428., 368., 367.}"
25,25,"fire4/relu_expand3x3","fire4/relu_expand3x3",0,"fire4/relu_expand3x3","Elementwise","Elementwise","Elementwise",57.,58.,78.,"{78., 64., 58., 58., 58., 58., 58., 65., 63., 58., 57., 58., 58., 58., 58., 58., 59., 63., 59., 58., 59., 58., 58., 58., 58., 57., 57., 58., 58., 58., 58., 57., 58., 59., 57., 58., 58., 58., 57., 58., 58., 58., 57., 58., 59., 58., 57., 58., 58., 57.}"
26,26,"fire4/concat","fire4/concat",0,"fire4/concat","Catenate","Catenate","Catenate",95.,96.60000000000001,111.,"{111., 100., 97., 111., 97., 97., 98., 97., 97., 97., 96., 97., 96., 97., 95., 97., 104., 98., 97., 97., 98., 97., 96., 97., 96., 96., 96., 98., 97., 96., 96., 96., 96., 96., 97., 96., 96., 96., 97., 96., 96., 106., 96., 96., 96., 97., 97., 96., 97., 95.}"
27,27,"fire5/squeeze1x1","fire5/squeeze1x1",0,"fire5/squeeze1x1","Convolution","Convolution","Convolution",76.,78.4,177.,"{177., 85., 78., 81., 78., 78., 78., 77., 85., 104., 87., 87., 87., 86., 86., 97., 88., 85., 86., 86., 88., 76., 77., 77., 77., 77., 76., 76., 77., 77., 76., 77., 76., 76., 76., 76., 77., 77., 76., 76., 76., 76., 77., 76., 76., 76., 76., 77., 76., 76.}"
28,28,"fire5/relu_squeeze1x1","fire5/relu_squeeze1x1",0,"fire5/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",34.,34.8333,48.,"{48., 37., 36., 35., 35., 34., 35., 35., 35., 35., 35., 35., 36., 35., 35., 35., 35., 34., 35., 35., 34., 35., 35., 35., 35., 34., 34., 34., 34., 35., 35., 35., 35., 35., 35., 34., 35., 35., 34., 34., 34., 34., 34., 34., 34., 35., 35., 35., 35., 35.}"
29,29,"fire5/expand1x1","fire5/expand1x1",0,"fire5/expand1x1","Convolution","Convolution","Convolution",87.,90.36670000000001,147.,"{147., 96., 91., 91., 91., 90., 89., 89., 90., 91., 89., 89., 88., 89., 88., 90., 96., 90., 87., 88., 89., 90., 90., 90., 89., 90., 89., 90., 89., 87., 127., 99., 99., 98., 97., 99., 98., 98., 98., 99., 89., 90., 88., 89., 88., 88., 89., 89., 90., 89.}"
30,30,"fire5/relu_expand1x1","fire5/relu_expand1x1",0,"fire5/relu_expand1x1","Elementwise","Elementwise","Elementwise",57.,57.300000000000004,77.,"{77., 62., 59., 59., 58., 58., 58., 57., 57., 57., 57., 57., 58., 57., 57., 57., 57., 57., 57., 57., 57., 57., 58., 57., 57., 58., 57., 58., 57., 57., 57., 57., 57., 58., 61., 58., 58., 58., 57., 57., 57., 57., 57., 57., 57., 57., 57., 71., 59., 58.}"
31,31,"fire5/expand3x3","fire5/expand3x3",0,"fire5/expand3x3","Convolution","Convolution","Convolution",367.,369.6,444.,"{444., 391., 373., 370., 368., 368., 370., 368., 368., 368., 367., 368., 384., 369., 368., 370., 367., 368., 368., 367., 368., 441., 426., 408., 368., 368., 367., 367., 368., 368., 367., 369., 382., 370., 369., 368., 368., 367., 368., 367., 367., 367., 369., 384., 372., 372., 377., 442., 416., 405.}"
32,32,"fire5/relu_expand3x3","fire5/relu_expand3x3",0,"fire5/relu_expand3x3","Elementwise","Elementwise","Elementwise",57.,57.8333,76.,"{76., 62., 59., 58., 58., 58., 58., 58., 58., 58., 58., 57., 58., 58., 58., 58., 58., 57., 58., 57., 57., 57., 57., 58., 57., 57., 58., 58., 59., 57., 57., 58., 71., 60., 58., 58., 58., 57., 58., 58., 57., 57., 58., 58., 59., 57., 58., 57., 58., 58.}"
33,39,"fire5/concat","fire6/relu_expand1x1",6,"fire5/concat-pool5_pad-pool5-fire6/squeeze1x1-fire6/relu_squeeze1x1-fire6/expand1x1-fire6/relu_expand1x1","Catenate","Elementwise","Catenate-Padding-Pooling-Convolution-Elementwise-Convolution-Elementwise",877.,888.7667,976.,"{926., 969., 944., 884., 897., 877., 885., 881., 897., 881., 884., 879., 976., 941., 881., 880., 880., 895., 882., 877., 879., 890., 879., 963., 956., 880., 898., 883., 886., 881., 900., 884., 881., 883., 969., 960., 889., 881., 881., 895., 884., 884., 887., 896., 886., 964., 940., 885., 896., 882.}"
40,40,"fire6/expand3x3","fire6/expand3x3",0,"fire6/expand3x3","Convolution","Convolution","Convolution",227.,231.66670000000002,313.,"{313., 253., 230., 235., 227., 232., 231., 233., 228., 232., 230., 231., 231., 232., 234., 238., 231., 233., 232., 232., 232., 231., 229., 234., 228., 228., 232., 229., 228., 228., 232., 230., 246., 229., 232., 230., 233., 259., 258., 256., 265., 279., 233., 227., 230., 230., 233., 230., 239., 228.}"
41,41,"fire6/relu_expand3x3","fire6/relu_expand3x3",0,"fire6/relu_expand3x3","Elementwise","Elementwise","Elementwise",37.,37.6667,53.,"{53., 41., 38., 38., 38., 38., 38., 38., 50., 38., 39., 39., 38., 38., 38., 38., 37., 37., 37., 37., 38., 38., 37., 37., 37., 37., 38., 38., 37., 38., 37., 38., 37., 37., 38., 37., 37., 37., 44., 38., 37., 37., 37., 37., 37., 38., 38., 38., 38., 38.}"
42,42,"fire6/concat","fire6/concat",0,"fire6/concat","Catenate","Catenate","Catenate",50.,50.8667,73.,"{73., 55., 52., 51., 51., 51., 51., 50., 51., 50., 51., 51., 50., 51., 51., 51., 51., 50., 51., 51., 51., 51., 51., 51., 51., 50., 51., 51., 50., 50., 50., 51., 62., 53., 51., 51., 51., 51., 50., 51., 50., 51., 51., 51., 50., 50., 51., 51., 50., 50.}"
43,43,"fire7/squeeze1x1","fire7/squeeze1x1",0,"fire7/squeeze1x1","Convolution","Convolution","Convolution",52.,53.2,128.,"{128., 59., 54., 54., 53., 54., 53., 54., 54., 53., 53., 54., 54., 53., 53., 54., 53., 54., 53., 68., 54., 53., 53., 53., 53., 53., 54., 54., 53., 53., 53., 53., 53., 53., 53., 53., 53., 53., 53., 54., 52., 53., 53., 53., 53., 53., 53., 53., 53., 53.}"
44,44,"fire7/relu_squeeze1x1","fire7/relu_squeeze1x1",0,"fire7/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",25.,25.200000000000003,43.,"{43., 28., 26., 25., 26., 25., 25., 25., 26., 25., 25., 26., 25., 26., 25., 26., 25., 26., 25., 26., 38., 26., 26., 25., 25., 26., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 25., 26., 25., 25., 26., 25., 25., 25., 25.}"
45,45,"fire7/expand1x1","fire7/expand1x1",0,"fire7/expand1x1","Convolution","Convolution","Convolution",60.,62.566700000000004,119.,"{119., 69., 63., 62., 61., 62., 60., 60., 60., 61., 61., 60., 62., 63., 61., 62., 60., 61., 90., 68., 66., 68., 69., 68., 67., 80., 70., 67., 69., 72., 66., 89., 62., 61., 60., 60., 60., 61., 61., 61., 60., 60., 62., 62., 62., 61., 60., 60., 62., 61.}"
46,46,"fire7/relu_expand1x1","fire7/relu_expand1x1",0,"fire7/relu_expand1x1","Elementwise","Elementwise","Elementwise",37.,37.533300000000004,53.,"{53., 41., 39., 38., 38., 37., 37., 37., 37., 37., 37., 37., 38., 38., 38., 38., 38., 37., 37., 37., 38., 38., 38., 38., 38., 37., 37., 37., 37., 38., 38., 38., 38., 37., 37., 38., 37., 37., 37., 37., 38., 38., 38., 38., 37., 37., 37., 38., 38., 37.}"
47,47,"fire7/expand3x3","fire7/expand3x3",0,"fire7/expand3x3","Convolution","Convolution","Convolution",228.,231.8667,308.,"{308., 236., 234., 236., 237., 231., 233., 234., 233., 230., 236., 229., 231., 232., 229., 228., 234., 229., 232., 230., 231., 234., 233., 233., 232., 233., 233., 231., 231., 232., 231., 229., 228., 228., 238., 265., 255., 275., 279., 228., 230., 233., 232., 232., 228., 228., 232., 229., 228., 231.}"
48,48,"fire7/relu_expand3x3","fire7/relu_expand3x3",0,"fire7/relu_expand3x3","Elementwise","Elementwise","Elementwise",37.,37.9667,54.,"{54., 41., 39., 38., 38., 38., 38., 38., 37., 37., 38., 38., 38., 38., 38., 38., 38., 38., 37., 37., 37., 37., 38., 38., 37., 37., 38., 38., 38., 38., 38., 37., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 37., 38., 38., 37., 38., 38., 38.}"
49,49,"fire7/concat","fire7/concat",0,"fire7/concat","Catenate","Catenate","Catenate",50.,50.6,68.,"{68., 55., 52., 52., 51., 50., 51., 51., 50., 51., 51., 50., 50., 51., 50., 51., 50., 50., 51., 51., 51., 50., 50., 50., 51., 50., 50., 50., 51., 51., 51., 51., 51., 50., 51., 50., 51., 51., 51., 50., 50., 50., 50., 51., 50., 51., 51., 50., 50., 51.}"
50,50,"fire8/squeeze1x1","fire8/squeeze1x1",0,"fire8/squeeze1x1","Convolution","Convolution","Convolution",60.,60.666700000000006,126.,"{126., 67., 62., 61., 60., 60., 61., 60., 61., 61., 60., 61., 60., 60., 61., 61., 74., 62., 60., 61., 61., 60., 60., 61., 61., 60., 60., 61., 61., 61., 61., 60., 61., 60., 61., 60., 60., 61., 60., 61., 60., 61., 60., 61., 61., 60., 61., 61., 61., 60.}"
51,51,"fire8/relu_squeeze1x1","fire8/relu_squeeze1x1",0,"fire8/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",25.,25.966700000000003,44.,"{44., 28., 27., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 26., 25., 25., 25., 25., 25., 26., 26., 26., 26., 26., 26., 26., 25., 26., 25., 26., 25., 25., 26., 26., 26., 26., 26., 26., 26., 25., 25., 26., 26., 26.}"
52,52,"fire8/expand1x1","fire8/expand1x1",0,"fire8/expand1x1","Convolution","Convolution","Convolution",64.,66.7,128.,"{128., 71., 67., 65., 66., 65., 64., 65., 65., 64., 64., 74., 92., 73., 73., 74., 85., 79., 72., 85., 74., 72., 74., 72., 82., 64., 65., 64., 66., 65., 64., 65., 65., 65., 64., 66., 66., 65., 65., 67., 64., 65., 65., 65., 65., 64., 65., 65., 65., 65.}"
53,53,"fire8/relu_expand1x1","fire8/relu_expand1x1",0,"fire8/relu_expand1x1","Elementwise","Elementwise","Elementwise",40.,41.,59.,"{59., 45., 42., 42., 41., 41., 41., 41., 55., 42., 41., 40., 41., 41., 40., 40., 41., 41., 42., 41., 41., 41., 41., 41., 41., 41., 41., 40., 40., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 40., 40., 40., 40., 40., 41., 41.}"
54,54,"fire8/expand3x3","fire8/expand3x3",0,"fire8/expand3x3","Convolution","Convolution","Convolution",269.,271.6,333.,"{324., 275., 272., 271., 271., 315., 305., 333., 310., 271., 270., 271., 271., 270., 269., 269., 269., 277., 269., 269., 269., 284., 271., 271., 270., 269., 271., 270., 269., 269., 271., 270., 270., 270., 269., 281., 271., 270., 270., 270., 314., 305., 304., 308., 270., 270., 271., 270., 270., 282.}"
55,55,"fire8/relu_expand3x3","fire8/relu_expand3x3",0,"fire8/relu_expand3x3","Elementwise","Elementwise","Elementwise",41.,41.,60.,"{60., 45., 42., 41., 41., 41., 42., 42., 41., 41., 41., 41., 41., 41., 54., 42., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 41., 42., 41., 41., 41., 41., 41., 41., 41., 41., 41.}"
56,56,"fire8/concat","fire8/concat",0,"fire8/concat","Catenate","Catenate","Catenate",60.,60.900000000000006,80.,"{80., 65., 62., 61., 61., 60., 60., 61., 60., 61., 60., 60., 61., 69., 62., 62., 61., 61., 61., 61., 61., 61., 70., 62., 61., 61., 61., 61., 60., 60., 61., 61., 61., 60., 61., 61., 61., 60., 61., 61., 60., 60., 61., 60., 61., 61., 61., 61., 60., 61.}"
57,57,"fire9/squeeze1x1","fire9/squeeze1x1",0,"fire9/squeeze1x1","Convolution","Convolution","Convolution",74.,77.33330000000001,165.,"{165., 84., 77., 78., 75., 75., 84., 86., 84., 84., 84., 84., 84., 84., 84., 83., 84., 85., 91., 75., 75., 77., 75., 77., 75., 74., 75., 76., 77., 75., 76., 74., 75., 75., 75., 74., 96., 78., 76., 75., 75., 74., 74., 75., 75., 75., 74., 74., 74., 74.}"
58,58,"fire9/relu_squeeze1x1","fire9/relu_squeeze1x1",0,"fire9/relu_squeeze1x1","Elementwise","Elementwise","Elementwise",25.,25.5,44.,"{44., 28., 26., 26., 26., 26., 25., 25., 25., 26., 33., 26., 26., 26., 25., 25., 25., 25., 25., 26., 26., 26., 25., 25., 26., 25., 26., 25., 25., 26., 25., 25., 25., 25., 26., 25., 26., 25., 26., 25., 26., 25., 25., 26., 26., 25., 26., 25., 26., 25.}"
59,59,"fire9/expand1x1","fire9/expand1x1",0,"fire9/expand1x1","Convolution","Convolution","Convolution",63.,64.1667,126.,"{126., 77., 67., 65., 63., 65., 64., 63., 64., 66., 64., 65., 64., 64., 64., 63., 64., 64., 66., 65., 64., 64., 64., 64., 63., 64., 65., 64., 64., 64., 63., 64., 64., 64., 65., 64., 64., 64., 64., 63., 63., 64., 63., 64., 64., 64., 80., 66., 65., 65.}"
60,60,"fire9/relu_expand1x1","fire9/relu_expand1x1",0,"fire9/relu_expand1x1","Elementwise","Elementwise","Elementwise",40.,40.3333,58.,"{58., 45., 42., 41., 41., 41., 40., 40., 40., 41., 40., 40., 40., 40., 40., 40., 53., 41., 40., 40., 40., 40., 41., 40., 40., 41., 41., 40., 40., 40., 40., 40., 40., 41., 41., 41., 40., 40., 41., 40., 40., 40., 40., 40., 47., 42., 41., 41., 40., 40.}"
61,61,"fire9/expand3x3","fire9/expand3x3",0,"fire9/expand3x3","Convolution","Convolution","Convolution",269.,270.86670000000004,326.,"{326., 276., 272., 289., 273., 270., 271., 271., 271., 270., 271., 271., 270., 270., 272., 270., 270., 281., 275., 271., 270., 270., 317., 306., 304., 320., 271., 270., 270., 269., 270., 283., 270., 270., 270., 270., 271., 269., 269., 274., 270., 270., 270., 271., 269., 282., 271., 270., 269., 270.}"
62,62,"fire9/relu_expand3x3","fire9/relu_expand3x3",0,"fire9/relu_expand3x3","Elementwise","Elementwise","Elementwise",40.,40.3333,60.,"{60., 44., 41., 40., 41., 40., 40., 40., 40., 41., 41., 40., 40., 41., 40., 40., 40., 40., 40., 40., 41., 40., 40., 40., 40., 40., 40., 50., 41., 41., 41., 40., 41., 41., 41., 40., 40., 40., 40., 41., 49., 41., 40., 40., 40., 41., 40., 40., 41., 40.}"
63,69,"fire9/concat","probabilities",6,"fire9/concat-drop9-conv10-relu_conv10-pool10-flatten-probabilities","Catenate","Softmax","Catenate-Dropout-Convolution-Elementwise-Aggregation-Flatten-Softmax",4244.,4261.3333,4392.,"{4315., 4278., 4275., 4283., 4384., 4254., 4258., 4262., 4257., 4246., 4261., 4392., 4250., 4283., 4270., 4257., 4246., 4253., 4377., 4250., 4254., 4256., 4277., 4246., 4259., 4382., 4259., 4255., 4248., 4266., 4244., 4269., 4371., 4258., 4255., 4245., 4262., 4247., 4269., 4373., 4262., 4268., 4248., 4291., 4247., 4249., 4377., 4246., 4266., 4248.}"
