"start_index","end_index","start_name","end_name","sequence_length","sequence_name","start_layer_kind","end_layer_kind","sequence_layer_kind","start_layer_path_time","mean_path_time","end_layer_path_time","raw_path_time"
47,47,"inception_4a/3x3","inception_4a/3x3",0,"inception_4a/3x3","Convolution","Convolution","Convolution",341.,342.86670000000004,413.,"{413., 348., 344., 344., 343., 342., 358., 343., 343., 343., 343., 341., 343., 342., 342., 341., 343., 356., 343., 341., 342., 393., 385., 384., 366., 342., 342., 342., 355., 342., 343., 343., 342., 342., 343., 342., 342., 342., 343., 351., 344., 341., 343., 341., 341., 342., 341., 341., 343., 408.}"
48,48,"inception_4a/relu_3x3","inception_4a/relu_3x3",0,"inception_4a/relu_3x3","Elementwise","Elementwise","Elementwise",38.,38.033300000000004,55.,"{55., 42., 39., 39., 38., 38., 38., 38., 39., 38., 38., 38., 38., 38., 38., 39., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 38., 39., 38., 38., 38., 38., 38., 39., 38., 38., 39., 38., 38., 39., 38., 38., 38., 38., 38., 39., 38., 38., 38.}"
49,49,"inception_4a/5x5_reduce","inception_4a/5x5_reduce",0,"inception_4a/5x5_reduce","Convolution","Convolution","Convolution",41.,42.,97.,"{97., 48., 44., 42., 42., 42., 42., 42., 42., 42., 41., 42., 42., 42., 42., 42., 43., 42., 41., 42., 42., 41., 42., 43., 42., 42., 41., 41., 42., 41., 42., 42., 41., 42., 42., 42., 42., 43., 43., 42., 42., 42., 42., 42., 42., 41., 41., 42., 50., 51.}"
50,50,"inception_4a/relu_5x5_reduce","inception_4a/relu_5x5_reduce",0,"inception_4a/relu_5x5_reduce","Elementwise","Elementwise","Elementwise",24.,24.400000000000002,42.,"{42., 27., 25., 25., 24., 24., 24., 25., 25., 24., 25., 24., 25., 25., 24., 24., 24., 25., 24., 24., 25., 24., 25., 24., 24., 25., 24., 25., 24., 25., 24., 25., 24., 24., 25., 24., 25., 24., 25., 24., 25., 24., 25., 24., 24., 24., 24., 25., 24., 24.}"
51,51,"inception_4a/5x5","inception_4a/5x5",0,"inception_4a/5x5","Convolution","Convolution","Convolution",130.,132.0667,175.,"{175., 137., 135., 134., 133., 132., 132., 163., 149., 148., 149., 161., 157., 150., 149., 133., 132., 131., 131., 130., 132., 132., 131., 131., 131., 132., 130., 132., 131., 131., 132., 132., 131., 131., 132., 131., 131., 131., 132., 143., 133., 131., 131., 130., 131., 131., 131., 132., 130., 132.}"
52,52,"inception_4a/relu_5x5","inception_4a/relu_5x5",0,"inception_4a/relu_5x5","Elementwise","Elementwise","Elementwise",25.,25.133300000000002,44.,"{44., 27., 26., 25., 25., 25., 26., 25., 26., 25., 25., 25., 25., 26., 25., 25., 25., 25., 25., 26., 25., 26., 25., 25., 25., 25., 25., 25., 25., 25., 37., 26., 25., 26., 25., 25., 26., 25., 26., 25., 25., 25., 25., 25., 26., 25., 25., 25., 25., 25.}"
53,53,"inception_4a/pool","inception_4a/pool",0,"inception_4a/pool","Pooling","Pooling","Pooling",758.,770.6667,789.,"{788., 789., 770., 771., 770., 776., 784., 771., 769., 768., 767., 781., 768., 758., 769., 767., 780., 769., 769., 768., 769., 780., 770., 770., 771., 769., 769., 779., 771., 769., 769., 772., 780., 771., 772., 769., 770., 779., 770., 769., 769., 769., 779., 761., 776., 770., 770., 780., 771., 768.}"
54,54,"inception_4a/pool_proj","inception_4a/pool_proj",0,"inception_4a/pool_proj","Convolution","Convolution","Convolution",64.,68.4667,144.,"{144., 72., 66., 66., 65., 66., 66., 64., 67., 65., 65., 65., 66., 65., 66., 65., 65., 65., 87., 71., 70., 71., 70., 70., 70., 69., 69., 69., 70., 69., 69., 69., 69., 68., 69., 70., 69., 70., 69., 69., 69., 68., 69., 69., 69., 70., 68., 70., 68., 70.}"
55,55,"inception_4a/relu_pool_proj","inception_4a/relu_pool_proj",0,"inception_4a/relu_pool_proj","Elementwise","Elementwise","Elementwise",32.,33.,46.,"{46., 35., 34., 33., 33., 33., 33., 33., 33., 34., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 34., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 34., 34., 33., 33., 33., 33., 32., 32., 33., 33., 33., 34., 33., 33., 33.}"
56,56,"inception_4a/output","inception_4a/output",0,"inception_4a/output","Catenate","Catenate","Catenate",57.,57.7,79.,"{79., 62., 58., 59., 58., 58., 58., 58., 58., 58., 58., 58., 57., 58., 57., 57., 58., 57., 57., 57., 58., 58., 57., 57., 58., 57., 58., 58., 58., 58., 58., 58., 57., 58., 57., 57., 57., 57., 57., 58., 57., 58., 57., 58., 58., 57., 58., 57., 58., 58.}"
57,57,"inception_4b/1x1","inception_4b/1x1",0,"inception_4b/1x1","Convolution","Convolution","Convolution",138.,139.8667,216.,"{216., 160., 144., 141., 140., 140., 141., 141., 140., 139., 140., 139., 140., 139., 140., 140., 139., 140., 139., 139., 139., 139., 139., 139., 139., 139., 139., 153., 142., 139., 138., 138., 143., 139., 139., 139., 138., 176., 154., 154., 153., 153., 154., 173., 138., 138., 139., 139., 139., 139.}"
58,58,"inception_4b/relu_1x1","inception_4b/relu_1x1",0,"inception_4b/relu_1x1","Elementwise","Elementwise","Elementwise",35.,36.,58.,"{58., 40., 37., 37., 36., 36., 36., 36., 36., 36., 36., 36., 36., 48., 37., 36., 36., 36., 36., 36., 36., 36., 36., 37., 36., 36., 36., 36., 36., 35., 36., 36., 36., 36., 36., 36., 36., 36., 35., 36., 36., 36., 36., 36., 36., 35., 36., 36., 36., 36.}"
59,59,"inception_4b/3x3_reduce","inception_4b/3x3_reduce",0,"inception_4b/3x3_reduce","Convolution","Convolution","Convolution",106.,107.80000000000001,180.,"{180., 115., 109., 107., 108., 108., 107., 107., 107., 106., 107., 107., 107., 106., 107., 107., 106., 108., 107., 106., 107., 106., 112., 139., 119., 119., 118., 135., 120., 120., 120., 108., 112., 108., 108., 106., 108., 108., 107., 107., 106., 107., 108., 107., 107., 108., 106., 107., 107., 109.}"
60,60,"inception_4b/relu_3x3_reduce","inception_4b/relu_3x3_reduce",0,"inception_4b/relu_3x3_reduce","Elementwise","Elementwise","Elementwise",33.,34.,47.,"{47., 37., 35., 34., 34., 33., 34., 34., 33., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 34., 44., 34., 35., 33., 34., 34., 34., 34., 34., 33., 33., 33., 34., 33., 33., 33., 33., 34., 34., 34., 35., 34., 34.}"
61,61,"inception_4b/3x3","inception_4b/3x3",0,"inception_4b/3x3","Convolution","Convolution","Convolution",391.,393.73330000000004,473.,"{444., 398., 394., 394., 393., 407., 396., 394., 393., 393., 393., 394., 391., 393., 394., 407., 394., 392., 400., 473., 442., 431., 392., 393., 393., 393., 392., 392., 392., 393., 391., 392., 393., 392., 405., 394., 391., 392., 391., 393., 391., 391., 392., 454., 455., 440., 392., 400., 393., 392.}"
62,62,"inception_4b/relu_3x3","inception_4b/relu_3x3",0,"inception_4b/relu_3x3","Elementwise","Elementwise","Elementwise",38.,39.,57.,"{57., 42., 39., 39., 39., 39., 39., 39., 39., 50., 39., 39., 39., 39., 39., 39., 39., 39., 38., 39., 39., 38., 39., 38., 38., 39., 39., 39., 39., 39., 39., 39., 38., 39., 39., 39., 39., 39., 39., 39., 39., 39., 38., 39., 39., 39., 39., 38., 38., 38.}"
63,63,"inception_4b/5x5_reduce","inception_4b/5x5_reduce",0,"inception_4b/5x5_reduce","Convolution","Convolution","Convolution",47.,47.4667,109.,"{109., 55., 49., 49., 48., 48., 47., 48., 47., 47., 47., 48., 47., 48., 47., 48., 48., 47., 47., 60., 48., 47., 48., 47., 47., 48., 48., 47., 48., 47., 47., 47., 47., 47., 47., 47., 47., 47., 47., 47., 47., 47., 47., 47., 54., 59., 53., 53., 53., 54.}"
64,64,"inception_4b/relu_5x5_reduce","inception_4b/relu_5x5_reduce",0,"inception_4b/relu_5x5_reduce","Elementwise","Elementwise","Elementwise",25.,25.8333,43.,"{43., 28., 26., 26., 26., 26., 26., 25., 25., 26., 25., 26., 26., 26., 25., 26., 26., 25., 25., 26., 26., 26., 25., 25., 26., 25., 26., 26., 25., 26., 25., 33., 26., 26., 25., 26., 26., 26., 26., 26., 26., 26., 26., 25., 25., 25., 26., 26., 26., 36.}"
65,65,"inception_4b/5x5","inception_4b/5x5",0,"inception_4b/5x5","Convolution","Convolution","Convolution",191.,192.3667,248.,"{234., 199., 248., 220., 233., 219., 223., 198., 192., 193., 192., 192., 192., 191., 192., 192., 192., 192., 192., 192., 193., 192., 192., 192., 202., 200., 191., 192., 191., 192., 191., 191., 191., 192., 193., 192., 193., 191., 191., 192., 192., 192., 192., 206., 194., 192., 191., 191., 191., 192.}"
66,66,"inception_4b/relu_5x5","inception_4b/relu_5x5",0,"inception_4b/relu_5x5","Elementwise","Elementwise","Elementwise",29.,33.,46.,"{46., 35., 29., 33., 32., 32., 33., 32., 33., 33., 33., 33., 33., 32., 32., 33., 40., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 32., 32., 32., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 34., 33., 33., 33., 33., 33., 33., 33.}"
67,67,"inception_4b/pool","inception_4b/pool",0,"inception_4b/pool","Pooling","Pooling","Pooling",809.,822.1,848.,"{848., 824., 812., 834., 821., 820., 820., 819., 833., 821., 809., 819., 826., 831., 820., 819., 819., 830., 809., 819., 809., 818., 833., 822., 830., 824., 822., 825., 813., 821., 822., 821., 828., 822., 811., 810., 823., 832., 822., 823., 823., 830., 824., 823., 821., 821., 830., 822., 824., 821.}"
68,68,"inception_4b/pool_proj","inception_4b/pool_proj",0,"inception_4b/pool_proj","Convolution","Convolution","Convolution",76.,77.3,156.,"{156., 83., 79., 78., 79., 90., 78., 77., 76., 78., 77., 78., 78., 76., 80., 77., 78., 77., 76., 77., 77., 77., 77., 78., 79., 77., 77., 76., 77., 77., 77., 78., 76., 77., 77., 78., 77., 77., 76., 79., 77., 77., 77., 77., 77., 77., 78., 79., 77., 77.}"
69,69,"inception_4b/relu_pool_proj","inception_4b/relu_pool_proj",0,"inception_4b/relu_pool_proj","Elementwise","Elementwise","Elementwise",32.,32.8333,46.,"{46., 35., 34., 33., 33., 33., 32., 33., 33., 32., 33., 32., 33., 33., 33., 33., 32., 33., 33., 44., 33., 33., 33., 32., 32., 32., 32., 33., 33., 33., 32., 33., 33., 32., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 33., 32., 32., 32., 32., 32.}"
70,70,"inception_4b/output","inception_4b/output",0,"inception_4b/output","Catenate","Catenate","Catenate",61.,62.5,80.,"{80., 67., 65., 64., 63., 63., 63., 63., 63., 63., 63., 62., 62., 62., 62., 62., 62., 63., 63., 64., 62., 62., 62., 63., 62., 62., 63., 62., 63., 63., 62., 62., 63., 63., 62., 62., 62., 62., 61., 62., 62., 76., 64., 63., 63., 62., 62., 63., 62., 62.}"
